	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
SNRPF	77	77	0.00497983278563	0.0	1.3507	0.0	ENSG00000139343.10
SENP7	77	77	0.000717466790808	0.0	-1.1305	0.0	ENSG00000138468.15
PML	77	77	0.0073913641384	0.0	-1.0215	0.0	ENSG00000140464.19
WNT2B	77	77	2.88723121754e-06	0.0	-2.4552	0.0	ENSG00000134245.17
TMBIM6	77	77	9.37603546691e-05	0.0	1.2845	0.0	ENSG00000139644.12
SURF1	77	77	0.00023905735135	0.0	1.0799	0.0	ENSG00000148290.9
NGFR	77	77	0.00543364977368	0.0	-2.3129	0.0	ENSG00000064300.8
SNAPC3	77	77	0.000468139274609	0.0	0.9142	0.0	ENSG00000164975.15
TMEM147	77	77	0.00727300525311	0.0	1.2557	0.0	ENSG00000105677.11
ABRACL	77	77	0.000334182060095	0.0	2.1205	0.0	ENSG00000146386.7
C16orf70	77	77	4.92358511873e-05	0.0	0.9401	0.0	ENSG00000125149.11
NDUFB9	77	77	0.000288559089396	0.0	1.0484	0.0	ENSG00000147684.7
ZNF675	77	77	0.00807393781703	0.0	1.1465	0.0	ENSG00000197372.9
ZCCHC3	77	77	2.1217671792e-08	0.0	1.445	0.0	ENSG00000247315.3
TYMP	77	77	0.000973743922832	0.0	-3.019	0.0	ENSG00000025708.12
SP140L	77	77	0.0045072265197	0.0	-1.0878	0.0	ENSG00000185404.16
SLCO2A1	77	77	0.000347217298209	0.0	-2.547	0.0	ENSG00000174640.12
SNAPC2	77	77	0.0041559092905	0.0	1.0807	0.0	ENSG00000104976.11
ABCB4	77	77	7.6389883039e-06	0.0	3.8181	0.0	ENSG00000005471.15
STAB1	77	77	6.80264538638e-07	0.0	-3.2716	0.0	ENSG00000010327.10
RSU1	77	77	0.00291740974106	0.0	1.0995	0.0	ENSG00000148484.17
SLC5A9	77	77	0.0023393075255	0.0	-2.37	0.0	ENSG00000117834.12
PBDC1	77	77	8.68865043247e-05	0.0	1.1618	0.0	ENSG00000102390.10
THOC5	77	77	0.00605115474681	0.0	-0.6466	0.0	ENSG00000100296.13
GDPD4	77	77	0.000984720873751	0.0	-3.3895	0.0	ENSG00000178795.9
C22orf39	77	77	2.95798726751e-07	0.0	-1.429	0.0	ENSG00000242259.8
HAUS4	77	77	0.000208195259845	0.0	-1.7545	0.0	ENSG00000092036.16
DAPK1	77	77	2.82111464633e-06	0.0	-3.1989	0.0	ENSG00000196730.12
CACNA1D	77	77	5.04320680114e-06	0.0	-3.2103	0.0	ENSG00000157388.13
POLE	77	77	0.0087077968184	0.0	-0.816	0.0	ENSG00000177084.16
TP63	77	77	0.00103138962607	0.0	-3.9618	0.0	ENSG00000073282.12
DENND2D	77	77	0.00752877868057	0.0	-1.5007	0.0	ENSG00000162777.16
CLK2	77	77	3.87687491127e-05	0.0	-1.7747	0.0	ENSG00000176444.18
SLC30A3	77	77	0.00410311946057	0.0	-3.2345	0.0	ENSG00000115194.10
ZNF717	77	77	0.00230270583914	0.0	-1.1835	0.0	ENSG00000227124.8
GGT7	77	77	0.000771080155422	0.0	-1.4436	0.0	ENSG00000131067.16
VPS52	77	77	1.85361088054e-05	0.0	-1.1434	0.0	ENSG00000223501.8
MORC4	77	77	0.00134782131167	0.0	1.6575	0.0	ENSG00000133131.14
PIGS	77	77	2.16145171447e-07	0.0	-1.3754	0.0	ENSG00000087111.20
C16orf45	77	77	0.000872908138225	0.0	2.139	0.0	ENSG00000166780.10
PCOLCE	77	77	6.3647231503e-05	0.0	-2.2621	0.0	ENSG00000106333.12
ADAR	77	77	0.000756509413915	0.0	-0.9515	0.0	ENSG00000160710.15
TCEAL4	77	77	0.00626294159399	0.0	0.7292	0.0	ENSG00000133142.17
GORASP1	77	77	1.60160203275e-17	0.0	-1.3875	0.0	ENSG00000114745.13
CDK9	77	77	0.00269918787062	0.0	1.2764	0.0	ENSG00000136807.11
CECR2	77	77	0.00403599433293	0.0	-2.8607	0.0	ENSG00000099954.18
DNAJB9	77	77	0.00325691643363	0.0	2.2031	0.0	ENSG00000128590.4
PARN	77	77	1.30181411463e-05	0.0	1.0011	0.0	ENSG00000140694.16
SLC35E3	77	77	8.44154315048e-05	0.0	1.69	0.0	ENSG00000175782.9
PRDM8	77	77	0.00850517960219	0.0	-3.1414	0.0	ENSG00000152784.15
DDX23	77	77	0.00112785481668	0.0	0.8239	0.0	ENSG00000174243.9
LENG1	77	77	0.00265617494973	0.0	1.161	0.0	ENSG00000105617.3
ACAA2	77	77	4.87140609656e-05	0.0	-2.1755	0.0	ENSG00000167315.17
ZNF101	77	77	0.000493540612629	0.0	0.9642	0.0	ENSG00000181896.11
SUZ12	77	77	0.0050284879469	0.0	-0.6669	0.0	ENSG00000178691.10
OAS1	77	77	0.0099606100887	0.0	1.7793	0.0	ENSG00000089127.12
NCF4	77	77	4.77201778531e-05	0.0	-3.1083	0.0	ENSG00000100365.14
PYROXD2	77	77	3.17328791523e-10	0.0	-4.8604	0.0	ENSG00000119943.10
ATP2B2	77	77	0.00945473461666	0.0	3.1192	0.0	ENSG00000157087.16
SVEP1	77	77	0.000453483451507	0.0	-2.9397	0.0	ENSG00000165124.17
TRPS1	77	77	1.95533261525e-15	0.0	2.1269	0.0	ENSG00000104447.11
ARHGAP9	77	77	3.60057998381e-06	0.0	-3.232	0.0	ENSG00000123329.17
F10	77	77	2.92561975034e-06	0.0	3.7105	0.0	ENSG00000126218.11
QSOX2	77	77	0.000777578861066	0.0	1.63	0.0	ENSG00000165661.15
HOXA10	77	77	0.000389921084745	0.0	1.5469	0.0	ENSG00000253293.4
IGF1	77	77	9.3976046669e-05	0.0	-3.9013	0.0	ENSG00000017427.15
POLDIP3	77	77	0.00520898119832	0.0	-0.8048	0.0	ENSG00000100227.17
FMNL1	77	77	0.000954649487306	0.0	-2.1907	0.0	ENSG00000184922.13
ICMT	77	77	1.52671531112e-06	0.0	1.5561	0.0	ENSG00000116237.15
THPO	77	77	0.000344861893162	0.0	-3.4866	0.0	ENSG00000090534.17
CCDC124	77	77	0.00109191452572	0.0	1.0094	0.0	ENSG00000007080.10
NDFIP1	77	77	0.000202541362871	0.0	1.0512	0.0	ENSG00000131507.10
SNRPB	77	77	0.0050342528122	0.0	1.4892	0.0	ENSG00000125835.17
KCNIP3	77	77	4.81476194163e-05	0.0	2.2938	0.0	ENSG00000115041.12
TNK1	77	77	1.18848335778e-06	0.0	-3.8158	0.0	ENSG00000174292.12
ADAMTS2	77	77	0.00432806460676	0.0	-1.8156	0.0	ENSG00000087116.13
LRP1B	77	77	0.000217825445525	0.0	-3.9084	0.0	ENSG00000168702.16
ZNF75A	77	77	0.000748111348254	0.0	1.4467	0.0	ENSG00000162086.14
RNF114	77	77	0.00109063349814	0.0	1.1452	0.0	ENSG00000124226.10
C7orf55	77	77	0.00696447142812	0.0	1.0827	0.0	ENSG00000164898.12
MOCS2	77	77	1.41721663231e-06	0.0	1.2333	0.0	ENSG00000164172.18
MS4A15	77	77	0.00168056930675	0.0	4.2223	0.0	ENSG00000166961.14
HK3	77	77	1.51732225794e-07	0.0	-4.4789	0.0	ENSG00000160883.10
SEC31A	77	77	9.35120992845e-07	0.0	1.2381	0.0	ENSG00000138674.16
ARPC3	77	77	1.48877221373e-06	0.0	0.9596	0.0	ENSG00000111229.15
TCF21	77	77	5.97141511201e-06	0.0	-3.4547	0.0	ENSG00000118526.6
CNGA4	77	77	0.00753886155886	0.0	-3.4119	0.0	ENSG00000132259.12
PLAGL1	77	77	2.09241379612e-26	0.0	-7.1193	0.0	ENSG00000118495.18
ZBED6	77	77	0.000268892783275	0.0	-2.8922	0.0	ENSG00000257315.1
TSPAN32	77	77	0.00125183342696	0.0	-3.9142	0.0	ENSG00000064201.15
CYBRD1	77	77	0.00359163237898	0.0	-2.2585	0.0	ENSG00000071967.11
SSBP2	77	77	6.800285814e-07	0.0	1.9063	0.0	ENSG00000145687.15
ZFYVE21	77	77	0.0094556882025	0.0	-0.8402	0.0	ENSG00000100711.13
RHCG	77	77	4.5488701397e-07	0.0	5.7979	0.0	ENSG00000140519.12
ADGRE5	77	77	2.30166870311e-06	0.0	2.4203	0.0	ENSG00000123146.19
TTN	77	77	1.18990512417e-07	0.0	-2.8818	0.0	ENSG00000155657.23
N4BP2L1	77	77	7.38736919109e-06	0.0	-2.4252	0.0	ENSG00000139597.16
FAM20C	77	77	4.50088071226e-08	0.0	-3.2843	0.0	ENSG00000177706.8
TES	77	77	4.84474884251e-05	0.0	2.6218	0.0	ENSG00000135269.17
DUOX1	77	77	4.7678706249e-11	0.0	-5.9441	0.0	ENSG00000137857.17
DIP2A	77	77	0.00351019200567	0.0	-1.824	0.0	ENSG00000160305.17
FAM192A	77	77	0.00630253849801	0.0	0.547	0.0	ENSG00000172775.16
ALPK3	77	77	2.89669574198e-05	0.0	-3.8879	0.0	ENSG00000136383.6
NSA2	77	77	0.00220943751875	0.0	1.0073	0.0	ENSG00000164346.9
PSTK	77	77	1.89907365107e-05	0.0	1.2699	0.0	ENSG00000179988.13
LPCAT2	77	77	0.000144104420393	0.0	1.9522	0.0	ENSG00000087253.11
PPP1R9B	77	77	2.7894980941e-05	0.0	-1.3156	0.0	ENSG00000108819.10
TCTN3	77	77	0.00508221805398	0.0	0.8691	0.0	ENSG00000119977.20
FAM216A	77	77	0.00312082896424	0.0	0.9982	0.0	ENSG00000204856.11
MAGEH1	77	77	2.42601230646e-07	0.0	1.8846	0.0	ENSG00000187601.4
ZCCHC2	77	77	0.00630253849801	0.0	-1.5678	0.0	ENSG00000141664.9
NR2C2AP	77	77	0.000815362364367	0.0	1.6511	0.0	ENSG00000184162.14
MCM3AP	77	77	7.56366546063e-10	0.0	-1.0438	0.0	ENSG00000160294.10
ANAPC10	77	77	0.000473018277704	0.0	0.9486	0.0	ENSG00000164162.12
PLEK2	77	77	0.00280984414846	0.0	-2.6979	0.0	ENSG00000100558.8
PGP	77	77	0.000123515492984	0.0	2.314	0.0	ENSG00000184207.8
TBC1D4	77	77	0.00282570741437	0.0	-2.1001	0.0	ENSG00000136111.12
SLC6A1	77	77	0.00103021236108	0.0	3.4662	0.0	ENSG00000157103.10
TOP1MT	77	77	0.00273352072007	0.0	1.3025	0.0	ENSG00000184428.12
UBR4	77	77	0.00146232913424	0.0	-1.4379	0.0	ENSG00000127481.14
IQCK	77	77	0.000673531707874	0.0	1.3927	0.0	ENSG00000174628.16
AL158801.1	77	77	0.00197895531966	0.0	2.8786	0.0	ENSG00000279392.1
HP1BP3	77	77	0.00128781656543	0.0	-1.1425	0.0	ENSG00000127483.17
CBX8	77	77	0.000755481043605	0.0	1.8737	0.0	ENSG00000141570.10
BLOC1S4	77	77	1.14796577527e-07	0.0	1.2905	0.0	ENSG00000186222.4
PDE8B	77	77	0.00500113052392	0.0	2.3688	0.0	ENSG00000113231.13
IGF2BP1	77	77	6.17463051515e-11	0.0	6.3463	0.0	ENSG00000159217.9
