	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
GRIN3B	102	102	0.000464934746476	0.0	-4.8471	0.0	ENSG00000116032.5
PPP1R9A	102	102	0.00615046307747	0.0	2.929	0.0	ENSG00000158528.11
SLC25A44	102	102	0.0075043539127	0.0	1.0414	0.0	ENSG00000160785.13
CDKN2A	102	102	3.31770796675e-07	0.0	4.6928	0.0	ENSG00000147889.16
CCDC69	102	102	1.43161166225e-05	0.0	-4.1339	0.0	ENSG00000198624.12
KBTBD6	102	102	5.76679586525e-10	0.0	2.6202	0.0	ENSG00000165572.7
PCM1	102	102	0.0078215979632	0.0	0.7075	0.0	ENSG00000078674.17
RAF1	102	102	1.61300863442e-07	0.0	-1.1353	0.0	ENSG00000132155.11
SEMA3G	102	102	5.50800916369e-08	0.0	-4.6107	0.0	ENSG00000010319.6
NPFFR1	102	102	5.39163234489e-07	0.0	5.3952	0.0	ENSG00000148734.7
MAPK13	102	102	3.46255381788e-28	0.0	-6.0681	0.0	ENSG00000156711.16
UBAP2L	102	102	0.00138311536593	0.0	0.8886	0.0	ENSG00000143569.18
SPATA20	102	102	0.000137213430223	0.0	2.0997	0.0	ENSG00000006282.19
TICAM1	102	102	0.0031155444993	0.0	-2.1685	0.0	ENSG00000127666.9
FAM199X	102	102	0.00819705400895	0.0	0.8126	0.0	ENSG00000123575.8
MTRR	102	102	4.78883700033e-06	0.0	1.3415	0.0	ENSG00000124275.14
GLYR1	102	102	0.0051165306504	0.0	-0.5225	0.0	ENSG00000140632.16
RNF138	102	102	0.00152053686502	0.0	1.4329	0.0	ENSG00000134758.13
HES4	102	102	0.000101296335255	0.0	-3.0165	0.0	ENSG00000188290.10
TF	102	102	0.000374475198625	0.0	-4.2991	0.0	ENSG00000091513.14
KAT5	102	102	0.00429140520278	0.0	-0.9019	0.0	ENSG00000172977.12
ZNF506	102	102	7.43661597566e-09	0.0	-1.9915	0.0	ENSG00000081665.13
GPR12	102	102	1.83406058302e-09	0.0	-9.2656	0.0	ENSG00000132975.7
SLC9B1	102	102	0.00115199470513	0.0	2.1889	0.0	ENSG00000164037.16
RASSF1	102	102	1.44931374271e-13	0.0	-2.0503	0.0	ENSG00000068028.17
MMP8	102	102	0.00601593014672	0.0	5.369	0.0	ENSG00000118113.11
PLXNA4	102	102	1.25630874969e-15	0.0	-7.627	0.0	ENSG00000221866.9
ME3	102	102	1.08704478853e-05	0.0	-3.7827	0.0	ENSG00000151376.16
KDM4B	102	102	4.77297499007e-08	0.0	-2.0184	0.0	ENSG00000127663.14
ZNF322	102	102	0.00145284737867	0.0	1.2275	0.0	ENSG00000181315.10
FAM150B	102	102	8.14107676628e-07	0.0	-8.0732	0.0	ENSG00000189292.15
RNF152	102	102	3.25896472444e-14	0.0	-5.5025	0.0	ENSG00000176641.10
LRRC37B	102	102	4.59169495586e-06	0.0	-1.9273	0.0	ENSG00000185158.12
AP2M1	102	102	0.000564395629673	0.0	0.8619	0.0	ENSG00000161203.13
SLC35A2	102	102	0.00765781846737	0.0	1.0322	0.0	ENSG00000102100.14
PRR15L	102	102	1.38013717048e-08	0.0	-6.7542	0.0	ENSG00000167183.2
F2RL1	102	102	3.96068360548e-14	0.0	-6.0783	0.0	ENSG00000164251.4
ZBED6CL	102	102	1.62451577764e-11	0.0	-5.2414	0.0	ENSG00000188707.5
COL9A3	102	102	0.00111064295289	0.0	-2.1684	0.0	ENSG00000092758.15
RASEF	102	102	1.52301732297e-05	0.0	-3.7379	0.0	ENSG00000165105.9
CCDC85B	102	102	0.00245882285744	0.0	-2.3184	0.0	ENSG00000175602.3
CLSPN	102	102	0.00068551561127	0.0	3.6957	0.0	ENSG00000092853.13
SRPRB	102	102	0.00115510435789	0.0	1.4187	0.0	ENSG00000144867.11
RYR2	102	102	1.19223877884e-05	0.0	-5.0401	0.0	ENSG00000198626.15
POLR3K	102	102	2.20999331692e-09	0.0	2.2586	0.0	ENSG00000161980.5
ADCY8	102	102	3.86936588211e-05	0.0	-7.1122	0.0	ENSG00000155897.9
PSD4	102	102	2.21346901892e-18	0.0	-4.3285	0.0	ENSG00000125637.15
NUDT3	102	102	0.000380240059263	0.0	1.1097	0.0	ENSG00000272325.1
GBA2	102	102	0.00109276173473	0.0	-1.287	0.0	ENSG00000070610.14
HES2	102	102	1.52437113055e-23	0.0	-8.3359	0.0	ENSG00000069812.11
PID1	102	102	4.83856912416e-13	0.0	-6.0833	0.0	ENSG00000153823.18
GNAS	102	102	0.000227295774637	0.0	1.1222	0.0	ENSG00000087460.23
MVK	102	102	0.00624105256971	0.0	-1.8173	0.0	ENSG00000110921.11
ZNF835	102	102	0.00432436143874	0.0	-3.2539	0.0	ENSG00000127903.13
RASGRP1	102	102	9.96738336916e-09	0.0	-4.0823	0.0	ENSG00000172575.11
FCHO1	102	102	3.5268167417e-10	0.0	-5.1196	0.0	ENSG00000130475.14
KRT6B	102	102	0.00012644432552	0.0	-6.1592	0.0	ENSG00000185479.5
MPDZ	102	102	0.00433128583575	0.0	2.1741	0.0	ENSG00000107186.16
NBL1	102	102	0.00159246249833	0.0	1.6433	0.0	ENSG00000158747.13
NCKAP5L	102	102	0.00256365247355	0.0	1.6475	0.0	ENSG00000167566.16
NFKBID	102	102	0.000127181475806	0.0	-2.2884	0.0	ENSG00000167604.13
TMEM136	102	102	0.0094040737994	0.0	1.6426	0.0	ENSG00000181264.8
CCL27	102	102	5.18147453013e-13	0.0	-9.305	0.0	ENSG00000213927.3
CFTR	102	102	2.52204496258e-08	0.0	-7.6289	0.0	ENSG00000001626.14
HRAS	102	102	1.93785797899e-07	0.0	-2.4783	0.0	ENSG00000174775.16
TNFSF4	102	102	9.80770116374e-05	0.0	3.1149	0.0	ENSG00000117586.10
FBXO42	102	102	9.47812041072e-05	0.0	-1.6084	0.0	ENSG00000037637.10
PRDM6	102	102	1.2202627028e-06	0.0	-5.58	0.0	ENSG00000061455.10
CYTH2	102	102	3.64255685367e-06	0.0	-1.4065	0.0	ENSG00000105443.13
MYH2	102	102	0.0087657329305	0.0	-4.2058	0.0	ENSG00000125414.18
FNBP1	102	102	4.51077873077e-07	0.0	-1.5694	0.0	ENSG00000187239.16
CAPN12	102	102	4.33156869095e-06	0.0	-5.896	0.0	ENSG00000182472.8
ADGRB3	102	102	9.7120014382e-06	0.0	-5.8527	0.0	ENSG00000135298.13
PLEKHD1	102	102	3.90563177554e-08	0.0	-6.8304	0.0	ENSG00000175985.9
SYT8	102	102	6.58761087295e-18	0.0	-11.8606	0.0	ENSG00000149043.16
LRRC8D	102	102	5.06551956126e-09	0.0	2.4514	0.0	ENSG00000171492.14
SEMA4F	102	102	4.73587573766e-08	0.0	3.1873	0.0	ENSG00000135622.12
PAFAH1B3	102	102	0.000348885727201	0.0	2.3253	0.0	ENSG00000079462.7
PEX16	102	102	0.00171238554315	0.0	-1.2103	0.0	ENSG00000121680.15
CKM	102	102	2.25330148727e-06	0.0	-6.7755	0.0	ENSG00000104879.4
FAM26F	102	102	0.00185696066683	0.0	2.6635	0.0	ENSG00000188820.12
LBR	102	102	0.00876035887502	0.0	0.9256	0.0	ENSG00000143815.14
JUP	102	102	2.49402918568e-16	0.0	-5.3247	0.0	ENSG00000173801.16
TMEM101	102	102	0.000380240059263	0.0	1.4069	0.0	ENSG00000091947.9
DCTPP1	102	102	0.000132563352218	0.0	1.5987	0.0	ENSG00000179958.8
CLEC2A	102	102	1.51893095842e-09	0.0	-9.2964	0.0	ENSG00000188393.8
METTL2B	102	102	0.000127503250421	0.0	1.0321	0.0	ENSG00000165055.15
TBC1D5	102	102	0.00961635453946	0.0	0.962	0.0	ENSG00000131374.14
EXD3	102	102	0.000107146252171	0.0	-1.7062	0.0	ENSG00000187609.15
TMEM80	102	102	3.80347888892e-10	0.0	-2.4461	0.0	ENSG00000177042.14
LIPA	102	102	0.000253923040168	0.0	2.0349	0.0	ENSG00000107798.17
WNT3A	102	102	2.65223920259e-07	0.0	-8.3138	0.0	ENSG00000154342.5
FAM196A	102	102	0.00072303353287	0.0	-4.6642	0.0	ENSG00000188916.8
TAS2R4	102	102	3.57846852458e-05	0.0	-3.7766	0.0	ENSG00000127364.3
HIF3A	102	102	4.24831413751e-09	0.0	-7.0649	0.0	ENSG00000124440.15
CDH20	102	102	7.43917710588e-05	0.0	-6.9217	0.0	ENSG00000101542.9
PTPN21	102	102	0.00166935546217	0.0	-1.5625	0.0	ENSG00000070778.12
ARTN	102	102	0.00067557989245	0.0	-3.4941	0.0	ENSG00000117407.16
NDEL1	102	102	2.56007094807e-05	0.0	-2.0104	0.0	ENSG00000166579.15
RNF225	102	102	4.31804493064e-06	0.0	-7.6828	0.0	ENSG00000269855.2
FAM32A	102	102	0.00934047635405	0.0	-0.7822	0.0	ENSG00000105058.11
VSTM4	102	102	8.52277493125e-05	0.0	-2.8374	0.0	ENSG00000165633.12
LCE1C	102	102	5.86182341105e-15	0.0	-11.084	0.0	ENSG00000197084.5
RIPK3	102	102	3.26448722051e-20	0.0	-4.0812	0.0	ENSG00000129465.15
SLC4A5	102	102	0.00177507708031	0.0	-2.0873	0.0	ENSG00000188687.15
