	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
CLCN6	1092	1054	1.51031080417e-11	0.0312	-1.9476	0.5278	ENSG00000011021.21
LCAT	1092	1052	2.12292372934e-14	0.0323	-3.5562	1.0217	ENSG00000213398.7
PEAR1	1092	1046	1.10300595765e-11	0.0166	-3.9253	1.0308	ENSG00000187800.13
ABCA9	1092	1045	2.51938849707e-13	0.0107	-5.223	1.6905	ENSG00000154258.16
LGI4	1092	1042	8.2988592904e-09	0.0318	-4.891	1.1345	ENSG00000153902.13
MICU3	1092	1041	1.2995091174e-12	0.0342	-3.5545	1.2388	ENSG00000155970.11
PRCD	1092	1038	2.81179741252e-09	0.0461	-4.4246	1.0909	ENSG00000214140.10
LY6G5B	1092	1037	1.28969358095e-10	0.0354	-3.547	1.0016	ENSG00000240053.8
ADAM33	1092	1031	8.06829534074e-11	0.0239	-5.7284	1.7671	ENSG00000149451.17
CENPT	1092	1030	4.81184102093e-14	0.0442	-2.496	0.72	ENSG00000102901.12
ADCY4	1092	1028	1.5872250556e-09	0.0284	-4.2341	1.0427	ENSG00000129467.13
SEC31B	1092	1026	2.315606462e-12	0.0414	-3.3971	1.1395	ENSG00000075826.16
STARD9	1092	1023	2.25699525339e-08	0.0278	-3.7178	0.95	ENSG00000159433.11
WSB1	1092	1023	1.11218784561e-08	0.0609	-2.4553	0.6059	ENSG00000109046.14
HIF3A	1092	1020	1.98751995545e-10	0.0246	-6.8022	1.8732	ENSG00000124440.15
TDRD10	1092	1018	4.54643875356e-10	0.0613	-4.527	1.3288	ENSG00000163239.12
SPRY2	1092	1017	3.52659352198e-12	0.0524	-3.5729	1.1007	ENSG00000136158.10
POU6F1	1092	1014	6.32657222337e-09	0.0219	-2.3565	0.745	ENSG00000184271.15
SLC25A27	1092	1013	1.56450833252e-11	0.0678	-4.2851	1.517	ENSG00000153291.15
MAN2C1	1092	1013	1.96322296178e-09	0.032	-2.577	0.6432	ENSG00000140400.14
MYO15B	1092	1012	1.14891067821e-13	0.036	-3.7624	1.219	ENSG00000266714.6
LENG8	1092	1006	2.58435702793e-10	0.0405	-3.1393	0.8215	ENSG00000167615.16
ARGLU1	1092	1005	6.9969580036e-11	0.0434	-2.2861	0.6558	ENSG00000134884.13
ABCA10	1092	1003	2.10326628163e-09	0.0316	-5.3801	1.6253	ENSG00000154263.17
CHKB	1092	1002	1.47252844568e-11	0.0652	-2.2771	0.6828	ENSG00000100288.19
CAPN3	1092	1001	3.92772503136e-11	0.0428	-3.5134	1.1494	ENSG00000092529.22
CCNL2	1092	998	3.58325831053e-12	0.0705	-2.4978	0.7892	ENSG00000221978.11
FXYD1	1092	998	2.14833142735e-14	0.067	-4.9325	1.8924	ENSG00000266964.5
COL10A1	1092	996	8.43424242451e-09	0.0618	7.1412	1.8509	ENSG00000123500.9
CLDN5	1092	987	4.51739344261e-08	0.0391	-5.3544	1.4875	ENSG00000184113.9
MMP11	1092	979	5.2559482892e-10	0.0836	5.4413	1.6558	ENSG00000099953.9
GOLGA8N	1092	979	1.56210139455e-08	0.039	-2.7672	0.9311	ENSG00000232653.8
PER1	1092	977	2.28137273771e-09	0.0596	-4.0845	1.0594	ENSG00000179094.13
GPR17	1092	976	3.66832434396e-07	0.0434	-5.5337	1.4862	ENSG00000144230.16
PARP1	1092	976	2.54958700206e-09	0.0527	1.7899	0.5778	ENSG00000143799.12
TAF1C	1092	975	1.04434566408e-08	0.0422	-2.4349	0.6943	ENSG00000103168.16
HOXD4	1092	973	6.8940315936e-10	0.0767	-4.1636	1.6073	ENSG00000170166.5
LHFP	1092	970	2.36050194669e-09	0.0525	-2.8258	0.9496	ENSG00000183722.7
EIF2AK1	1092	970	2.06823478518e-09	0.0549	1.4216	0.4582	ENSG00000086232.12
KANK3	1092	969	4.8328649134e-08	0.0451	-4.16	1.1945	ENSG00000186994.11
EZH1	1092	968	3.61875180209e-07	0.0309	-2.0135	0.5818	ENSG00000108799.12
FAM193B	1092	968	1.79288629963e-09	0.0687	-2.411	0.7172	ENSG00000146067.15
AMY2B	1092	963	1.79832883644e-09	0.0562	-3.4689	1.2282	ENSG00000240038.6
ROBO3	1092	963	1.32420141697e-08	0.0779	-3.694	1.1769	ENSG00000154134.14
RNPC3	1092	961	8.14736537371e-07	0.0605	-2.5998	0.6562	ENSG00000185946.15
ABCA6	1092	961	3.20618066735e-08	0.0431	-4.0495	1.4171	ENSG00000154262.12
PHYKPL	1092	955	8.07288623886e-08	0.0823	-1.9063	0.6269	ENSG00000175309.14
RAPGEF3	1092	954	1.10011421035e-06	0.0321	-3.9942	1.1057	ENSG00000079337.15
CENPF	1092	953	4.10235679945e-07	0.0324	4.7216	1.2154	ENSG00000117724.12
EGFL8	1092	946	9.64435190718e-11	0.0856	-3.0125	1.0936	ENSG00000241404.6
LIMS2	1092	946	3.44283691785e-07	0.0613	-3.2308	0.9982	ENSG00000072163.18
ATOH8	1092	945	2.64528566728e-07	0.0548	-5.2543	1.4695	ENSG00000168874.12
NRBP2	1092	940	1.49548015424e-09	0.085	-2.5472	0.9164	ENSG00000185189.15
GOLGA6L4	1092	940	6.14223754557e-08	0.0711	-3.0283	1.0898	ENSG00000184206.11
CNTNAP3B	1092	937	3.66982437256e-10	0.0675	-4.4307	1.8497	ENSG00000154529.14
TINAGL1	1092	934	3.35993666538e-08	0.0779	-3.4623	1.3462	ENSG00000142910.15
TSPYL2	1092	933	2.71886753421e-06	0.0482	-2.7543	0.7021	ENSG00000184205.14
SLC26A10	1092	930	3.75514571555e-07	0.0708	-4.0696	1.4344	ENSG00000135502.16
KLHL29	1092	928	2.98549156312e-08	0.0958	-3.4687	1.234	ENSG00000119771.14
AHSA2	1092	927	3.91384397443e-08	0.08	-2.6019	0.8793	ENSG00000173209.22
HN1L	1092	927	5.84157146923e-07	0.0469	2.1465	0.6392	ENSG00000206053.12
BRCC3	1092	926	4.05499130598e-08	0.0919	1.4467	0.5485	ENSG00000185515.14
TMCO1	1092	925	2.04849578003e-08	0.0822	1.5502	0.5518	ENSG00000143183.16
SRP9	1092	921	1.04029457891e-07	0.0706	1.6197	0.5424	ENSG00000143742.12
DNHD1	1092	921	1.41930498783e-07	0.1146	-2.6977	0.9372	ENSG00000179532.12
ENGASE	1092	918	4.97149391348e-08	0.0919	-2.3646	0.8269	ENSG00000167280.16
SLC12A4	1092	918	4.33051921383e-07	0.0515	-1.8629	0.6739	ENSG00000124067.16
NPHP3	1092	917	4.2806875129e-06	0.0378	-2.2593	0.64	ENSG00000113971.18
ADAMTSL4	1092	914	2.38989906671e-06	0.0655	-3.735	1.1555	ENSG00000143382.13
FAM162B	1092	913	2.02914982448e-06	0.0445	-3.735	1.1845	ENSG00000183807.7
ISG20L2	1092	913	3.12616359256e-07	0.059	1.3997	0.4712	ENSG00000143319.16
ABCA8	1092	912	2.63708024454e-09	0.0582	-4.7949	2.1105	ENSG00000141338.13
LMOD1	1092	911	5.0585437505e-07	0.0665	-3.4176	1.2558	ENSG00000163431.12
PRSS53	1092	910	1.28530038315e-07	0.0937	-3.045	1.1275	ENSG00000151006.7
PDE2A	1092	910	2.67666408189e-06	0.0326	-4.5794	1.1296	ENSG00000186642.15
CELF6	1092	907	3.38633356478e-07	0.1036	-3.3969	1.3579	ENSG00000140488.14
MYH3	1092	906	3.01670960367e-07	0.0932	-2.7558	1.05	ENSG00000109063.14
USHBP1	1092	906	2.16117461369e-06	0.0513	-3.871	1.0672	ENSG00000130307.11
GOLGA8A	1092	902	1.03284381787e-07	0.0858	-3.7737	1.4545	ENSG00000175265.17
PPT2-EGFL8	1092	902	1.33307803966e-06	0.0755	-2.9275	0.9084	ENSG00000258388.7
ACAD11	1092	901	8.6675374963e-06	0.0521	-2.0549	0.6201	ENSG00000240303.7
DAAM2	1092	901	1.67600260775e-06	0.0961	-3.039	1.0137	ENSG00000146122.16
AC009336.19	1092	901	4.17311933885e-07	0.1171	-4.2191	2.0126	ENSG00000278500.1
TMEM57	1092	900	2.33118284889e-08	0.1105	1.1972	0.4873	ENSG00000204178.9
RP11-106M3.2	1092	899	3.14176549473e-06	0.0751	-3.6307	1.371	ENSG00000260729.1
KIF11	1092	897	2.396996715e-06	0.055	3.7332	1.0254	ENSG00000138160.5
LYVE1	1092	896	2.62237103019e-06	0.0475	-5.0652	1.3538	ENSG00000133800.8
CCDC84	1092	892	3.95276823067e-07	0.0959	-2.1224	0.7496	ENSG00000186166.8
CCNB1	1092	890	1.41211489049e-06	0.0552	3.3406	0.9778	ENSG00000134057.14
RBBP5	1092	889	9.43139997508e-08	0.1109	1.3757	0.5249	ENSG00000117222.13
