	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
RNPC3	178	178	2.43256310173e-12	0.0001	-3.0028	0.6937	ENSG00000185946.15
CTB-50L17.14	178	177	1.30323044393e-15	0.0002	-5.9375	1.551	ENSG00000267385.1
ACAD8	178	177	2.80683017485e-10	0.01	-1.957	0.3271	ENSG00000151498.11
GOLGA8B	178	176	2.50200924538e-11	0.0005	-4.6049	1.2008	ENSG00000215252.11
UBA5	178	176	7.73608035265e-10	0.0044	-1.9313	0.2825	ENSG00000081307.12
BEGAIN	178	175	1.18242896937e-17	0.0537	-4.6736	1.2252	ENSG00000183092.15
ACADL	178	175	1.78504826277e-19	0.0047	-5.5058	1.7434	ENSG00000115361.7
ADHFE1	178	174	1.26810907904e-08	0.0041	-3.7052	0.9874	ENSG00000147576.15
ANKRD62	178	174	2.25222194414e-07	0.0128	-5.2827	0.9886	ENSG00000181626.11
PLIN5	178	174	1.31181046332e-15	0.0018	-5.7935	1.6688	ENSG00000214456.8
KLF15	178	174	8.59741258531e-15	0.0336	-4.0955	1.3969	ENSG00000163884.3
DDX17	178	173	2.09232277385e-10	0.0039	-1.5796	0.396	ENSG00000100201.18
JMJD7-PLA2G4B	178	173	2.75466656379e-10	0.0183	-2.6136	0.9345	ENSG00000168970.20
ANKRD53	178	173	3.134499675e-10	0.0507	-3.6852	0.9904	ENSG00000144031.11
BRSK2	178	173	3.21448357992e-27	0.0514	-6.3809	1.7375	ENSG00000174672.15
OGT	178	173	2.59494641153e-11	0.0011	-2.5053	0.5776	ENSG00000147162.13
WDFY2	178	172	1.79343548292e-08	0.0057	-2.6446	0.4665	ENSG00000139668.8
ARHGDIG	178	172	4.63672414e-20	0.0402	-6.0802	1.8399	ENSG00000242173.8
NPHS1	178	172	4.9842462265e-21	0.0696	-5.6877	2.2434	ENSG00000161270.19
RBPJL	178	172	3.53099073401e-33	0.0462	-9.5114	2.9999	ENSG00000124232.10
SETD6	178	172	1.76967720961e-11	0.0037	-2.0567	0.4462	ENSG00000103037.11
FER1L5	178	172	1.01128171589e-08	0.0035	-4.8458	1.2962	ENSG00000249715.9
PKM	178	172	1.37075852103e-09	0.0305	2.5189	0.6601	ENSG00000067225.17
SIX5	178	172	3.8155493035e-09	0.0274	-2.3197	0.876	ENSG00000177045.7
PDCD4	178	172	1.55917912537e-07	0.0119	-3.3287	0.6484	ENSG00000150593.15
MKNK1	178	172	9.82407675838e-08	0.0331	-3.4308	0.5221	ENSG00000079277.19
VOPP1	178	172	2.90220551149e-08	0.0289	1.533	0.391	ENSG00000154978.12
MYH7	178	172	2.16373184159e-15	0.0656	-6.3851	1.7575	ENSG00000092054.12
AQP12B	178	171	4.59200879591e-18	0.0451	-7.6015	2.2758	ENSG00000185176.12
RAC1	178	171	1.50923967454e-12	0.0521	1.4216	0.475	ENSG00000136238.17
GOLGA8N	178	171	5.50980180681e-09	0.0099	-3.2832	0.8437	ENSG00000232653.8
RP11-5A19.5	178	170	4.74236944711e-11	0.0118	-3.6922	1.6736	ENSG00000265690.7
NKTR	178	170	3.79885857699e-11	0.0179	-1.912	0.6919	ENSG00000114857.17
VIPR2	178	170	6.12633407864e-14	0.0749	-4.8709	1.8308	ENSG00000106018.13
CECR2	178	170	1.14301556127e-11	0.0462	-4.3906	1.3283	ENSG00000099954.18
TMEM150A	178	170	4.45743738596e-07	0.05	-1.8481	0.3774	ENSG00000168890.13
BHLHA15	178	170	2.527668929e-14	0.0268	-6.6431	1.7385	ENSG00000180535.3
PNLIPRP1	178	170	6.43614667733e-46	0.0467	-9.9403	4.2766	ENSG00000187021.14
TMEM52	178	170	4.14526366044e-22	0.0952	-6.2212	1.8617	ENSG00000178821.12
HNRNPH1	178	170	2.48467105296e-08	0.0128	-1.7089	0.4001	ENSG00000169045.17
RIC3	178	170	1.97951241065e-28	0.0919	-3.7633	1.8217	ENSG00000166405.14
SRRM2	178	169	1.79600769105e-07	0.0077	-1.9655	0.4858	ENSG00000167978.16
HPN	178	169	1.27536160957e-19	0.0521	-4.7963	2.0455	ENSG00000105707.13
ANAPC5	178	169	2.6005504839e-08	0.0395	-1.4082	0.3277	ENSG00000089053.12
ING5	178	169	1.80488748033e-08	0.0093	-1.9956	0.4812	ENSG00000168395.14
ABCA5	178	169	2.95933218424e-10	0.0752	-3.0901	0.8427	ENSG00000154265.15
S100A6	178	169	3.98953696641e-11	0.103	4.5975	1.2038	ENSG00000197956.9
ECHDC2	178	169	5.34670596486e-08	0.0078	-2.3194	0.7565	ENSG00000121310.16
CCDC110	178	169	3.48928218137e-11	0.0754	-4.008	1.1277	ENSG00000168491.9
GJB2	178	169	3.03027206431e-11	0.0753	4.7156	1.9914	ENSG00000165474.5
SFN	178	168	1.37120509907e-11	0.1167	5.6125	2.2009	ENSG00000175793.11
MAATS1	178	168	4.06598986328e-10	0.0818	-3.299	1.154	ENSG00000183833.16
NAA16	178	168	1.26609939256e-06	0.0072	-2.3908	0.4565	ENSG00000172766.18
STOX2	178	168	8.38855258092e-11	0.0026	-2.4382	1.0517	ENSG00000173320.9
CERS4	178	168	1.3120673918e-11	0.0691	-3.245	1.0556	ENSG00000090661.11
ADAMTS17	178	168	1.46607446447e-08	0.0342	-3.3044	1.0254	ENSG00000140470.13
TRIM66	178	168	2.07933722707e-09	0.0119	-2.486	0.6618	ENSG00000166436.15
SRSF11	178	168	4.68411745462e-08	0.006	-1.5884	0.4482	ENSG00000116754.13
SLC43A1	178	168	8.48224708343e-12	0.0882	-4.1195	1.0504	ENSG00000149150.8
SPX	178	168	2.42332848278e-12	0.0565	-6.4061	1.7194	ENSG00000134548.9
EDRF1	178	168	1.59969213938e-08	0.0109	-1.6303	0.3595	ENSG00000107938.17
SPSB4	178	168	2.28384910355e-08	0.078	-4.2548	1.4078	ENSG00000175093.4
GP2	178	168	1.84810735566e-35	0.0937	-9.178	4.1252	ENSG00000169347.16
PAIP2B	178	167	9.6471766677e-14	0.0939	-4.6229	1.3197	ENSG00000124374.8
SARM1	178	167	1.0408726368e-08	0.1011	-1.6579	0.6018	ENSG00000004139.13
HN1	178	167	7.47791307789e-12	0.0975	3.2557	0.943	ENSG00000189159.15
FIGN	178	167	3.08489642184e-10	0.0129	-2.5396	0.9762	ENSG00000182263.13
KIRREL2	178	167	3.00883807052e-29	0.0649	-5.3334	2.196	ENSG00000126259.19
ACSL5	178	167	2.75037421836e-14	0.1102	3.4115	1.4009	ENSG00000197142.10
PRODH2	178	167	9.20874750661e-09	0.0253	-5.3989	1.6587	ENSG00000250799.9
SLC2A14	178	167	3.07670701245e-09	0.0317	-4.917	1.4468	ENSG00000173262.11
SLC39A5	178	167	1.57021672921e-17	0.0809	-5.6489	2.373	ENSG00000139540.11
GDF10	178	167	2.67205020747e-08	0.0584	-4.8807	1.379	ENSG00000266524.2
SH3KBP1	178	167	3.38461630816e-07	0.0458	2.7311	0.56	ENSG00000147010.17
CXXC1	178	166	1.17607180974e-08	0.0089	-1.9133	0.4868	ENSG00000154832.14
OCIAD2	178	166	1.22697773453e-20	0.0618	2.3322	0.8766	ENSG00000145247.11
C15orf27	178	166	4.66072327711e-07	0.0748	-3.4316	0.8306	ENSG00000169758.12
FBXW12	178	166	4.92104882263e-09	0.0565	-5.5956	1.4682	ENSG00000164049.14
SWT1	178	166	5.73363131312e-06	0.0456	-1.7795	0.3865	ENSG00000116668.12
PSMD6	178	166	1.8354818723e-05	0.0257	-2.6634	0.3935	ENSG00000163636.10
SKAP2	178	166	7.07188724418e-08	0.1218	2.1383	0.602	ENSG00000005020.12
ITGB4	178	166	2.83952502145e-12	0.0902	3.091	1.5879	ENSG00000132470.13
MAN2A2	178	166	1.44580051831e-08	0.0257	-2.149	0.5348	ENSG00000196547.14
TMPRSS4	178	165	3.51036951809e-08	0.0958	6.9257	2.1857	ENSG00000137648.16
FAN1	178	165	1.22636197958e-08	0.0343	-1.7214	0.4519	ENSG00000198690.9
ADCK3	178	165	1.02907094537e-07	0.0703	-2.7249	0.7104	ENSG00000163050.16
AGAP5	178	165	1.52645373257e-08	0.0035	-2.5315	0.8072	ENSG00000172650.12
ARF6	178	165	1.40788805694e-08	0.0829	1.5228	0.4402	ENSG00000165527.6
CYB5B	178	165	4.41618210445e-11	0.0808	1.2105	0.4876	ENSG00000103018.16
CKLF	178	165	4.84305448886e-08	0.0947	2.3402	0.7161	ENSG00000217555.12
RAP2B	178	165	2.38218867554e-09	0.1022	1.8664	0.6287	ENSG00000181467.3
TUBGCP6	178	165	4.8753741009e-10	0.0335	-2.1429	0.6427	ENSG00000128159.11
CBFA2T3	178	165	3.12014866294e-15	0.1051	-3.4406	1.2149	ENSG00000129993.14
GJB3	178	165	2.19730165811e-09	0.13	5.5039	2.0935	ENSG00000188910.7
TRIM50	178	165	1.11221444525e-12	0.0365	-6.2286	1.9417	ENSG00000146755.10
ALB	178	165	1.01724341509e-13	0.0879	-6.1698	2.5061	ENSG00000163631.16
CLK4	178	165	1.43412296665e-06	0.0059	-1.9927	0.4859	ENSG00000113240.12
MTERF2	178	165	1.08202314556e-08	0.0287	-2.4083	0.647	ENSG00000120832.9
CCDC155	178	164	6.08378223417e-08	0.0266	-5.1466	1.3338	ENSG00000161609.9
MMP11	178	164	3.20921677592e-17	0.0938	6.7092	2.048	ENSG00000099953.9
SOCS7	178	164	2.70799020453e-09	0.0771	-2.0288	0.6128	ENSG00000274211.4
LAMB3	178	164	5.71887634825e-08	0.0934	4.8644	1.8692	ENSG00000196878.12
DPH1	178	164	3.99518643655e-09	0.0885	-1.9468	0.5376	ENSG00000108963.17
FAHD2A	178	164	8.44864070151e-07	0.0592	-1.6084	0.4065	ENSG00000115042.9
YWHAB	178	164	9.36358282687e-07	0.0892	1.2985	0.3254	ENSG00000166913.12
LHFPL5	178	164	3.19284922407e-07	0.0195	-4.4788	1.1497	ENSG00000197753.8
CYP46A1	178	164	2.6154187257e-08	0.0197	-3.2435	1.2794	ENSG00000036530.8
EGF	178	164	5.87191766254e-10	0.0858	-5.4033	1.9977	ENSG00000138798.11
CENPT	178	164	2.53183025779e-07	0.0031	-1.9937	0.615	ENSG00000102901.12
ZNF655	178	164	7.74256588279e-09	0.1037	-1.3472	0.5116	ENSG00000197343.10
CAPZB	178	164	2.95897502888e-09	0.0588	1.5685	0.4309	ENSG00000077549.17
PAK3	178	164	2.64915517277e-16	0.0529	-3.6068	1.795	ENSG00000077264.14
ZNF326	178	164	7.08981539949e-07	0.0433	-1.436	0.361	ENSG00000162664.16
RALA	178	163	2.51177028671e-09	0.0339	1.4707	0.5043	ENSG00000006451.7
SYPL2	178	163	6.81746148292e-07	0.0561	-2.9345	0.9878	ENSG00000143028.8
EPO	178	163	1.73413578273e-08	0.0775	-5.3249	1.5176	ENSG00000130427.2
GGA2	178	163	5.50069071631e-08	0.0717	-1.9171	0.4445	ENSG00000103365.15
AOC1	178	163	3.51168856338e-08	0.1228	5.8524	1.8235	ENSG00000002726.19
CRIP1	178	163	1.67105738361e-07	0.073	4.3142	1.1518	ENSG00000213145.9
AQP12A	178	163	1.36472329028e-09	0.1061	-6.0327	1.8807	ENSG00000184945.13
ARPC2	178	163	5.02510117558e-09	0.1221	1.4598	0.4567	ENSG00000163466.15
P2RX1	178	163	1.12248264515e-09	0.1023	-4.8543	1.4785	ENSG00000108405.3
RSAD1	178	163	2.57111577139e-07	0.0766	-1.6603	0.4292	ENSG00000136444.9
FBXL8	178	163	1.17235994072e-08	0.0697	-2.4392	1.0276	ENSG00000135722.8
PDIA2	178	163	1.26617821823e-15	0.0842	-6.9437	2.6172	ENSG00000185615.15
RHOF	178	163	4.38380804858e-15	0.1337	3.339	1.3293	ENSG00000139725.7
SECISBP2	178	163	2.36211750337e-09	0.0506	-1.5037	0.373	ENSG00000187742.14
MOB1A	178	163	8.92507742894e-09	0.1185	1.3416	0.4616	ENSG00000114978.17
ZDBF2	178	163	1.65641598129e-10	0.0707	-2.3893	1.0911	ENSG00000204186.7
TSPAN1	178	162	2.58852694435e-10	0.1132	5.1314	1.4844	ENSG00000117472.9
LPAR3	178	162	1.18498880976e-11	0.0689	-4.8099	1.6794	ENSG00000171517.5
MATN4	178	162	6.01965065359e-09	0.0896	-4.6811	1.5384	ENSG00000124159.15
AHSA2	178	162	4.05452477366e-09	0.0716	-2.1216	0.946	ENSG00000173209.22
SLC1A2	178	162	6.50483660717e-11	0.0918	-5.0988	1.7752	ENSG00000110436.11
MYSM1	178	162	6.6690842602e-08	0.0034	-1.6631	0.6461	ENSG00000162601.9
ZNF662	178	162	1.04215453728e-12	0.0683	-2.3031	0.9554	ENSG00000182983.14
HOOK1	178	162	9.85572828497e-10	0.0775	-1.8777	0.797	ENSG00000134709.10
MTPN	178	162	3.33120586866e-07	0.0814	1.4456	0.4026	ENSG00000105887.10
TPST2	178	162	2.68542447217e-07	0.0968	-3.8525	0.904	ENSG00000128294.15
PTTG1IP	178	162	5.35129921505e-12	0.0928	1.4844	0.5135	ENSG00000183255.11
SUMO1	178	162	2.96005564038e-09	0.0344	1.1758	0.3912	ENSG00000116030.16
METAP1D	178	162	5.77048601415e-07	0.0069	-1.9616	0.453	ENSG00000172878.13
ACTN2	178	162	4.47292096135e-07	0.0829	-3.526	1.1158	ENSG00000077522.12
PAXBP1	178	161	9.9820267723e-08	0.0632	-1.3855	0.4677	ENSG00000159086.14
MYOF	178	161	8.80424164428e-08	0.1264	2.6158	1.0477	ENSG00000138119.16
DTNA	178	161	2.22938712323e-12	0.1428	-3.0414	1.2128	ENSG00000134769.21
SERPINB5	178	161			6.1386	2.3258	ENSG00000206075.13
PRSS2	178	161	3.89437056483e-22	0.0951	-7.5897	3.7391	ENSG00000275896.4
COL10A1	178	161	9.53327069517e-10	0.1421	6.5408	2.1664	ENSG00000123500.9
CCDC180	178	161	3.6548638155e-07	0.0596	-2.6723	0.7781	ENSG00000197816.13
PAN2	178	161	1.81909828428e-07	0.0425	-2.4143	0.5927	ENSG00000135473.14
PNISR	178	161	9.54232855612e-08	0.058	-1.8179	0.643	ENSG00000132424.14
KIF1A	178	161	3.19374058181e-19	0.0851	-3.692	2.2918	ENSG00000130294.14
CEL	178	161	1.52619319432e-24	0.1361	-8.2836	3.6837	ENSG00000170835.13
FERMT1	178	161	4.49560386478e-11	0.0979	3.0688	1.6288	ENSG00000101311.15
GRB10	178	161	2.89111875003e-07	0.0339	-2.3113	0.7096	ENSG00000106070.17
TNRC6A	178	161	5.97846499295e-07	0.0036	-1.3037	0.3679	ENSG00000090905.17
COQ10A	178	160	5.156472196e-07	0.1416	-2.0531	0.6117	ENSG00000135469.13
RWDD2A	178	160	9.00324073245e-07	0.0738	-1.9254	0.5242	ENSG00000013392.7
CCDC64B	178	160	5.17317612414e-09	0.0072	-3.2615	1.5406	ENSG00000162069.14
NQO1	178	160	7.8936714689e-09	0.135	4.207	1.316	ENSG00000181019.12
PARP6	178	160	3.86244950073e-07	0.1085	-1.4539	0.5656	ENSG00000137817.16
AOX1	178	160	4.25764487446e-10	0.0465	-4.3843	1.6399	ENSG00000138356.13
ITGA2	178	160	2.95339831258e-08	0.1384	3.6399	1.1237	ENSG00000164171.10
SEMA7A	178	160	4.62285670299e-11	0.0889	4.1019	1.5016	ENSG00000138623.9
NRP2	178	160	6.1096528744e-07	0.0938	3.3556	0.9885	ENSG00000118257.16
PRPF39	178	160	6.06949814419e-07	0.0071	-1.5802	0.4548	ENSG00000185246.17
PEX5L	178	160	1.48218566507e-08	0.106	-5.0746	1.4774	ENSG00000114757.18
C19orf33	178	160	1.1235543035e-09	0.1358	5.5645	1.9687	ENSG00000167644.11
CPA4	178	160	9.03243993952e-09	0.0481	-4.5805	1.5663	ENSG00000128510.10
ZNF433	178	160	3.92703615137e-07	0.0744	-1.8241	0.6551	ENSG00000197647.11
MCOLN3	178	160	7.01701445332e-09	0.067	-3.66	1.5059	ENSG00000055732.12
HYI	178	160	9.15539709012e-08	0.0915	-2.0299	0.6006	ENSG00000178922.16
STX6	178	160	2.89050558316e-06	0.1199	1.5294	0.4268	ENSG00000135823.13
RAB11A	178	160	6.60681137148e-08	0.0334	1.3933	0.3973	ENSG00000103769.9
SERPINI2	178	160	9.90485078093e-22	0.1429	-7.8574	3.0846	ENSG00000114204.14
HOMER2	178	159	8.23723594439e-11	0.0708	-3.4239	1.4703	ENSG00000103942.12
MAST3	178	159	3.70699779977e-08	0.1203	-2.1633	0.6269	ENSG00000099308.10
LAMC2	178	159	3.36562381441e-07	0.1184	4.7541	1.713	ENSG00000058085.14
ANGEL1	178	159	4.57619304244e-07	0.1323	-2.0828	0.6136	ENSG00000013523.9
SMS	178	159	2.38335418708e-08	0.0175	1.4596	0.4502	ENSG00000102172.15
RBM25	178	159	3.48185137351e-07	0.0444	-1.463	0.4494	ENSG00000119707.13
HRH1	178	159	4.85231478429e-06	0.0847	3.6757	0.9141	ENSG00000196639.6
MISP	178	159	1.40431534215e-06	0.0312	5.1514	1.2433	ENSG00000099812.8
PTF1A	178	159	1.60763258881e-15	0.1108	-7.2384	2.3651	ENSG00000168267.5
PLA2G1B	178	159	1.51958551276e-24	0.1155	-8.4015	3.6164	ENSG00000170890.13
TMEM56-RWDD3	178	159	5.85880817226e-06	0.0368	-2.1503	0.785	ENSG00000271092.5
MAP6D1	178	159	1.03511166131e-06	0.0885	-2.7837	0.679	ENSG00000180834.7
CELA3A	178	159	5.14493633831e-25	0.1335	-8.3356	4.2312	ENSG00000142789.19
CELA3B	178	159	3.88788321874e-20	0.1106	-7.9842	3.5127	ENSG00000219073.7
CLPS	178	159	3.26686908419e-11	0.1545	-6.4663	2.7149	ENSG00000137392.9
MAT1A	178	159	1.26194121774e-07	0.0952	-4.6754	1.7544	ENSG00000151224.12
CFL1	178	159	2.84828870823e-07	0.0667	2.0256	0.5308	ENSG00000172757.12
LGALS3BP	178	159	3.88340977531e-06	0.0183	2.5498	0.6208	ENSG00000108679.12
SNRNP70	178	159	6.10925571006e-07	0.0175	-2.0724	0.6465	ENSG00000104852.14
CTNND2	178	158	1.58582720039e-18	0.0818	-3.5019	2.0344	ENSG00000169862.18
PNPLA7	178	158	6.52904888418e-08	0.0679	-2.7994	0.8895	ENSG00000130653.15
SLC6A16	178	158	1.16880895072e-07	0.1163	-3.4883	1.2769	ENSG00000063127.15
GFI1	178	158	4.78796015472e-11	0.0892	-2.8091	1.2862	ENSG00000162676.11
SEC14L2	178	158	2.13600060855e-08	0.0921	2.3584	0.8904	ENSG00000100003.17
INPP5J	178	158	1.05690726227e-07	0.0414	-3.0127	0.89	ENSG00000185133.13
CAP1	178	158	3.4798815692e-08	0.1509	1.8059	0.5741	ENSG00000131236.16
FAM150B	178	158	5.04219433863e-18	0.0969	-4.2983	2.2075	ENSG00000189292.15
ZNF493	178	158	5.72782847915e-07	0.0177	-2.0097	0.7082	ENSG00000196268.11
TTN	178	158	5.9404535377e-07	0.0302	-3.4516	0.8867	ENSG00000155657.23
CEACAM6	178	158	2.74758756536e-10	0.1235	6.054	2.4943	ENSG00000086548.8
COMTD1	178	158	2.51958337875e-08	0.0944	-2.5724	1.1254	ENSG00000165644.10
BCAR3	178	158	3.85196418403e-09	0.0653	2.0075	0.8524	ENSG00000137936.16
PPAPDC1B	178	158	6.60829392388e-07	0.116	-2.3234	0.5913	ENSG00000147535.16
WNT2	178	158			5.2418	1.9341	ENSG00000105989.8
APOL1	178	158	8.61882844227e-07	0.0967	3.6756	1.0743	ENSG00000100342.20
MAPK8IP1	178	158	1.210574153e-08	0.1329	-2.8035	1.1271	ENSG00000121653.11
COL5A2	178	157	7.73949198735e-08	0.1367	3.6208	1.3168	ENSG00000204262.11
S100A16	178	157	1.83826390264e-08	0.1289	3.1585	1.1871	ENSG00000188643.10
IL2RG	178	157	1.47137806808e-07	0.0929	4.347	1.4341	ENSG00000147168.12
SLC2A11	178	157	7.07609154255e-07	0.0866	-2.3459	0.6306	ENSG00000133460.19
TRIM29	178	157	9.36176869178e-11	0.0931	5.1927	2.7074	ENSG00000137699.16
ECM1	178	157	4.07222454459e-08	0.1023	3.1609	1.3262	ENSG00000143369.14
CACNB2	178	157	8.63037532948e-11	0.1405	-2.6912	1.3167	ENSG00000165995.18
SARDH	178	157	1.98606867767e-06	0.0759	-3.5202	1.072	ENSG00000123453.16
POSTN	178	157	5.87350438119e-07	0.0864	4.9694	1.5209	ENSG00000133110.14
TMEM120B	178	157	1.24461089165e-06	0.0115	-2.0082	0.4846	ENSG00000188735.12
ANO1	178	157	2.02643396525e-07	0.145	3.4661	1.072	ENSG00000131620.17
SULF1	178	157	3.35351349738e-07	0.1317	4.5731	1.4397	ENSG00000137573.13
MEIS1	178	157	2.95886297043e-07	0.0634	-1.9858	0.9179	ENSG00000143995.19
CPA2	178	157	1.39047490501e-29	0.1232	-8.5405	4.22	ENSG00000158516.11
DPEP1	178	157	5.87291356326e-10	0.1075	-3.8868	1.6516	ENSG00000015413.9
ABHD17C	178	156	1.12292906528e-17	0.1457	2.4561	1.1762	ENSG00000136379.11
CREBZF	178	156	9.97559299482e-07	0.0116	-1.5691	0.467	ENSG00000137504.13
MBOAT2	178	156	6.62677483321e-07	0.0903	3.0538	0.9285	ENSG00000143797.11
NRG4	178	156	6.83248591089e-09	0.085	-3.7635	1.5096	ENSG00000169752.16
UMOD	178	156	5.18450700433e-09	0.0888	-5.7757	1.7417	ENSG00000169344.15
SPARC	178	156	6.27498637982e-08	0.1099	3.478	1.0717	ENSG00000113140.10
MYO1E	178	156	6.8256892238e-08	0.1394	1.9833	0.7676	ENSG00000157483.8
KLK1	178	156	4.45161970912e-15	0.105	-6.3137	2.6944	ENSG00000167748.10
ZNF10	178	156	8.89684722895e-08	0.1119	-2.0089	0.682	ENSG00000256223.5
NDE1	178	156	4.63898941398e-08	0.1762	1.8621	0.7041	ENSG00000072864.12
UBAP1L	178	156	5.25038799958e-09	0.0965	-2.3922	0.9283	ENSG00000246922.8
C17orf85	178	156	1.65503242961e-07	0.028	-1.3027	0.3691	ENSG00000074356.16
AP2M1	178	155	1.50331604429e-08	0.0655	1.0116	0.3792	ENSG00000161203.13
SPINK1	178	155	2.60097844603e-12	0.107	-4.0508	2.4172	ENSG00000164266.10
MICU1	178	155	6.92361149866e-08	0.0671	1.1459	0.3867	ENSG00000107745.16
LENG8	178	155	5.77685980644e-07	0.0144	-2.7799	0.8824	ENSG00000167615.16
CTRB1	178	155	9.90322244144e-28	0.1034	-8.3051	4.5612	ENSG00000168925.10
EPB41L5	178	155	4.49818609456e-07	0.1206	-1.5119	0.4829	ENSG00000115109.13
CUZD1	178	155	2.75010408167e-12	0.1043	-6.6517	2.3277	ENSG00000138161.12
METTL3	178	155	1.54650524382e-06	0.0797	-1.4194	0.4002	ENSG00000165819.11
ENKD1	178	155	3.72831309993e-06	0.1112	-2.1697	0.7498	ENSG00000124074.11
CCDC149	178	155	1.99079982332e-05	0.129	-1.5341	0.4538	ENSG00000181982.17
RALB	178	155	3.43763153453e-07	0.1182	1.4036	0.4936	ENSG00000144118.13
AQP8	178	155	3.05791281229e-22	0.1337	-7.8822	3.1295	ENSG00000103375.10
TNS4	178	155	7.51762918477e-09	0.1233	6.0152	2.5666	ENSG00000131746.12
CHRM3	178	155	1.7035744135e-11	0.0887	-3.5542	1.6923	ENSG00000133019.11
CST1	178	155			7.0995	2.2718	ENSG00000170373.8
CPA1	178	155	2.13942694816e-18	0.1349	-7.6765	3.5653	ENSG00000091704.9
QTRT1	178	155	4.45113990151e-07	0.0992	-2.2044	0.6936	ENSG00000213339.8
C5	178	155	4.8195587531e-06	0.1102	-3.4715	0.9319	ENSG00000106804.7
GUCA1C	178	155	6.98661413496e-10	0.1163	-6.1802	1.8926	ENSG00000138472.10
PLEKHH1	178	155	8.04496190766e-08	0.0615	-2.7907	0.9908	ENSG00000054690.13
GATM	178	155	1.15875955912e-08	0.1225	-4.2438	1.688	ENSG00000171766.15
CARD11	178	155	2.48522502505e-06	0.1261	3.5881	1.21	ENSG00000198286.9
IGFN1	178	154	6.06052543497e-07	0.0435	-4.9786	1.541	ENSG00000163395.16
TTLL7	178	154	1.45404002799e-12	0.0749	-2.6924	1.1215	ENSG00000137941.16
ITGB5	178	154	3.5587579569e-07	0.1321	2.187	0.7588	ENSG00000082781.11
DNTTIP1	178	154	2.02665222787e-12	0.0605	1.6235	0.7123	ENSG00000101457.12
DPP10	178	154	6.73328896967e-12	0.1308	-4.7956	2.1106	ENSG00000175497.16
DYNLRB1	178	154	9.63943407587e-08	0.0151	1.2213	0.5095	ENSG00000125971.16
SYTL1	178	154	1.54311586525e-07	0.0618	-2.4208	1.001	ENSG00000142765.17
ARHGEF4	178	154	7.05879900703e-08	0.1126	-2.8271	1.1	ENSG00000136002.16
