	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
CELA3A	3	3	3.6077418113e-09	0.0	-6.6742	0.5631	ENSG00000142789.19
SLC26A6	3	3	2.70674561839e-05	0.0001	-2.0643	0.1046	ENSG00000225697.10
PGA3	3	3	2.23233145897e-17	0.0	-6.9662	2.0124	ENSG00000229859.8
CSAD	3	3	0.000106644964064	0.0002	-2.194	0.3088	ENSG00000139631.18
ENOSF1	3	3	9.24317108586e-07	0.0002	-2.1951	0.3418	ENSG00000132199.18
PRSS1	3	3	9.38649077709e-12	0.0	-7.2816	0.5698	ENSG00000204983.12
ZFC3H1	3	3	1.24790852527e-08	0.0	-1.4809	0.5673	ENSG00000133858.15
CELA3B	3	3	6.76902085719e-06	0.0	-5.6236	0.5464	ENSG00000219073.7
LENG8	3	3	2.34064466348e-05	0.0004	-2.5263	0.7046	ENSG00000167615.16
MDM4	3	3	1.75866070108e-06	0.0004	-1.5748	0.1611	ENSG00000198625.12
CCNT2	3	3	4.45046850415e-08	0.0	-0.9592	0.446	ENSG00000082258.12
GLTSCR1	3	3	1.48522827427e-05	0.0001	-1.2485	0.1308	ENSG00000063169.10
PRM1	3	3	0.000807538442344	0.0001	-4.714	0.5215	ENSG00000175646.3
LHX4	3	3	9.88040464223e-12	0.0	-3.327	0.7812	ENSG00000121454.5
DYNLRB1	3	3	0.000381214888925	0.0004	0.9163	0.1333	ENSG00000125971.16
ZCRB1	3	3	3.07705775634e-05	0.0001	0.8961	0.0332	ENSG00000139168.7
CLPS	3	3	1.44354820302e-06	0.0	-5.8747	0.5567	ENSG00000137392.9
PGA4	3	3	7.93578802773e-10	0.0	-5.582	1.1089	ENSG00000229183.8
SGK494	3	3	2.76363985809e-12	0.0	-2.8878	1.1299	ENSG00000167524.14
BRICD5	3	3	0.000168841569624	0.0003	-2.092	0.1207	ENSG00000182685.7
OGT	3	3	2.26062295336e-11	0.0	-1.982	0.5847	ENSG00000147162.13
RP11-192H23.4	3	3	4.08551241563e-08	0.0	-2.5893	0.0434	ENSG00000258472.8
TMEM14B	3	3	0.000512577135675	0.0002	0.681	0.0768	ENSG00000137210.13
PNN	3	3	1.72707548024e-06	0.0001	-1.0741	0.2314	ENSG00000100941.8
GABRE	3	3	3.35354652312e-07	0.0	-3.8238	0.2337	ENSG00000102287.16
RALGAPA1	3	3	9.07976914395e-06	0.0	-0.8941	0.4539	ENSG00000174373.15
REG1B	3	3	7.29219766182e-06	0.0	-5.6093	0.543	ENSG00000172023.7
MZF1	3	3	1.62559359912e-05	0.0001	-1.7047	0.3064	ENSG00000099326.8
REG1A	3	3	1.80782360915e-09	0.0	-4.942	5.2695	ENSG00000115386.5
ZNF662	3	3	1.39987493656e-06	0.0001	-1.2097	0.5809	ENSG00000182983.14
PRM2	3	3	0.000275502835781	0.0001	-4.9789	0.5765	ENSG00000122304.10
CEL	3	3	5.5165179172e-14	0.0	-2.792	0.4355	ENSG00000170835.13
RP11-5A19.5	3	3	3.35475662536e-12	0.0	-4.8977	0.6086	ENSG00000265690.7
CPA1	3	3	9.69656282078e-19	0.0	-4.0727	0.5846	ENSG00000091704.9
B3GAT2	3	3	5.53828340506e-08	0.0002	-3.3135	0.6221	ENSG00000112309.10
SLX1A-SULT1A3	3	3	1.38976828966e-07	0.0	-2.7199	0.2394	ENSG00000213599.9
PNLIP	3	3	4.2599644479e-09	0.0	-6.6475	0.5616	ENSG00000175535.6
PNLIPRP1	3	3	0.000859877902452	0.0001	-4.6929	0.5154	ENSG00000187021.14
KDM4B	3	3	8.64494368279e-06	0.0	-1.0635	0.1554	ENSG00000127663.14
MYRF	3	3	2.86814183192e-05	0.0001	3.2582	0.3384	ENSG00000124920.13
LY6G5B	3	3	5.13612923193e-10	0.0	-3.2018	0.6504	ENSG00000240053.8
UBB	3	3	0.000146739765412	0.0003	0.866	0.0599	ENSG00000170315.13
IDS	3	3	2.76248397341e-07	0.0	-3.8184	0.3192	ENSG00000241489.7
NDOR1	3	3	1.49921189735e-07	0.0001	-1.3059	0.3206	ENSG00000188566.11
CCNL2	3	3	7.76913376019e-08	0.0	-2.3427	0.2353	ENSG00000221978.11
SLC23A3	3	3	0.000161824148196	0.0002	-2.7266	0.3288	ENSG00000213901.10
TYW5	3	3	6.30204886182e-05	0.0001	-1.0028	0.1021	ENSG00000162971.10
DICER1	3	3	9.94507894498e-05	0.0002	-0.7838	0.3908	ENSG00000100697.14
KIAA0907	3	3	3.09354112087e-08	0.0	-2.1004	0.5134	ENSG00000132680.10
GOLGA8B	3	3	2.76363985809e-12	0.0	-3.5787	0.4816	ENSG00000215252.11
MON2	3	3	0.000415106843338	0.0002	-0.9137	0.1965	ENSG00000061987.14
AMY2A	3	3	9.06674077278e-07	0.0	-4.7614	0.94	ENSG00000243480.7
LEAP2	3	3	1.71817703951e-05	0.0	-2.9843	0.0451	ENSG00000164406.7
CELA2A	3	3	1.38833705059e-05	0.0	-5.5016	0.5424	ENSG00000142615.7
PRSS2	3	3	2.61811219293e-13	0.0	-4.2293	1.702	ENSG00000275896.4
EBLN2	3	3	6.06573685456e-06	0.0	-3.1253	0.7337	ENSG00000255423.1
PGC	3	3	5.31256489558e-11	0.0	-5.6185	0.1753	ENSG00000096088.16
LCNL1	3	3	2.2823726606e-09	0.0002	-4.9572	1.0656	ENSG00000214402.6
