	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
RHOT2	72	72	1.36573728706e-06	0.0001	-2.0888	0.2788	ENSG00000140983.13
CCNL2	72	72	6.02391092721e-15	0.0	-3.7822	0.5232	ENSG00000221978.11
CCDC130	72	72	9.10281220508e-09	0.0001	-2.4426	0.3474	ENSG00000104957.13
PIDD1	72	72	7.00659322199e-12	0.0	-3.2152	0.4713	ENSG00000177595.17
ATAD3B	72	72	2.11962018622e-12	0.0	-3.7461	0.5494	ENSG00000160072.19
EME2	72	72	5.90197036167e-15	0.0	-3.8697	0.5329	ENSG00000197774.12
ENTHD2	72	72	3.40826123348e-11	0.0	-3.1483	0.397	ENSG00000167302.9
PRKRIP1	72	72	3.08029529244e-08	0.0001	-1.61	0.2497	ENSG00000128563.13
FBXL8	72	71	2.7336389407e-07	0.0005	-2.6502	0.4947	ENSG00000135722.8
AGAP6	72	71	4.82245997287e-08	0.0062	-3.6582	0.6234	ENSG00000204149.9
SEC31B	72	71	6.14265065632e-11	0.0097	-4.0184	0.9137	ENSG00000075826.16
RNF207	72	71	9.06138235944e-09	0.0019	-3.2164	0.5254	ENSG00000158286.12
RHPN1	72	71	1.37658420691e-07	0.0003	-2.6748	0.4781	ENSG00000158106.12
STAG3L5P-PVRIG2P-PILRB	72	71	5.21820001083e-11	0.0089	-4.2131	0.8989	ENSG00000272752.5
CCDC57	72	71	3.43630655444e-11	0.0002	-2.7119	0.4529	ENSG00000176155.18
ZMIZ2	72	71	3.03764629414e-07	0.0013	-1.6888	0.3778	ENSG00000122515.14
AHSA2	72	71	6.32626800823e-10	0.0105	-3.7748	0.6308	ENSG00000173209.22
MZF1	72	71	1.86843224023e-07	0.0005	-2.7068	0.3953	ENSG00000099326.8
FAM193B	72	71	3.39168909598e-10	0.0002	-3.5518	0.5982	ENSG00000146067.15
GOLGA8B	72	71	8.49229636938e-12	0.0022	-4.169	0.9863	ENSG00000215252.11
MAPK8IP3	72	71	3.27660742493e-08	0.0004	-3.4334	0.6019	ENSG00000138834.12
TAF1C	72	71	6.1982384599e-09	0.0002	-2.5379	0.3539	ENSG00000103168.16
ZNF276	72	71	7.83857677974e-07	0.0004	-2.604	0.3804	ENSG00000158805.11
RP11-5A19.5	72	71	3.29224035481e-10	0.0002	-5.0024	1.3062	ENSG00000265690.7
LENG8	72	71	2.38339214799e-13	0.0002	-3.5926	0.5496	ENSG00000167615.16
PABPC1L	72	71	2.65717369813e-10	0.0011	-4.4347	0.8739	ENSG00000101104.12
