	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
ACAD8	183	182	3.13983122884e-10	0.0099	-1.9514	0.3271	ENSG00000151498.11
CTB-50L17.14	183	182	1.22527578237e-15	0.0002	-5.9386	1.5414	ENSG00000267385.1
RNPC3	183	182	4.87527260938e-12	0.0016	-2.9866	0.7003	ENSG00000185946.15
UBA5	183	181	1.04731166657e-09	0.0044	-1.9234	0.2822	ENSG00000081307.12
BEGAIN	183	180	2.11375650381e-17	0.0529	-4.6521	1.23	ENSG00000183092.15
ACADL	183	180	3.05562206043e-19	0.0047	-5.4955	1.7603	ENSG00000115361.7
GOLGA8B	183	180	2.60582236393e-11	0.0006	-4.6041	1.2058	ENSG00000215252.11
PLIN5	183	179	1.39149523255e-15	0.0018	-5.7915	1.6632	ENSG00000214456.8
ANKRD62	183	179	2.23901260786e-07	0.0126	-5.275	0.9762	ENSG00000181626.11
KLF15	183	179	5.99652839552e-15	0.0331	-4.1029	1.3801	ENSG00000163884.3
ADHFE1	183	178	1.27915271685e-08	0.0051	-3.7031	0.9944	ENSG00000147576.15
ANKRD53	183	178	3.40463434355e-10	0.05	-3.6844	0.9869	ENSG00000144031.11
BRSK2	183	178	3.30778016788e-27	0.0507	-6.3597	1.7267	ENSG00000174672.15
NPHS1	183	177	5.62813749456e-21	0.0687	-5.6667	2.2432	ENSG00000161270.19
OGT	183	177	2.13209735397e-11	0.0487	-2.5135	0.5954	ENSG00000147162.13
FER1L5	183	177	1.16574783375e-08	0.0034	-4.819	1.2973	ENSG00000249715.9
RBPJL	183	177	6.53712335626e-33	0.0455	-9.4168	2.9934	ENSG00000124232.10
PDCD4	183	177	1.61085633282e-07	0.0118	-3.3281	0.6574	ENSG00000150593.15
SIX5	183	177	3.3558879298e-09	0.027	-2.3205	0.8745	ENSG00000177045.7
MYH7	183	177	2.87900734579e-15	0.0647	-6.3736	1.7459	ENSG00000092054.12
DDX17	183	177	2.59246190959e-10	0.0307	-1.5776	0.4145	ENSG00000100201.18
SETD6	183	177	1.69474625992e-11	0.0036	-2.0603	0.4436	ENSG00000103037.11
MKNK1	183	177	1.03243107631e-07	0.0327	-3.4284	0.5222	ENSG00000079277.19
ARHGDIG	183	177	5.73640161817e-20	0.0396	-6.0644	1.8288	ENSG00000242173.8
JMJD7-PLA2G4B	183	177	2.37512202672e-10	0.0185	-2.6161	0.9335	ENSG00000168970.20
WDFY2	183	176	1.88380949266e-08	0.0056	-2.6413	0.4717	ENSG00000139668.8
AQP12B	183	176	3.88929968811e-18	0.0445	-7.6128	2.2753	ENSG00000185176.12
VOPP1	183	176	3.03876588583e-08	0.0342	1.5318	0.3983	ENSG00000154978.12
PKM	183	176	1.62351151823e-09	0.0301	2.4889	0.6637	ENSG00000067225.17
RP11-5A19.5	183	175	3.89262589241e-11	0.0116	-3.7108	1.6665	ENSG00000265690.7
BHLHA15	183	175	1.89502654124e-14	0.0265	-6.6474	1.7319	ENSG00000180535.3
TMEM52	183	175	4.35110817499e-22	0.0939	-6.2143	1.8488	ENSG00000178821.12
TMEM150A	183	175	4.78286508336e-07	0.0494	-1.8463	0.3776	ENSG00000168890.13
VIPR2	183	175	9.04812748476e-14	0.0739	-4.8518	1.8103	ENSG00000106018.13
PNLIPRP1	183	175	1.21398928054e-45	0.0461	-9.8882	4.2876	ENSG00000187021.14
GOLGA8N	183	175	5.76484441344e-09	0.0098	-3.2801	0.8467	ENSG00000232653.8
CECR2	183	175	1.23375864416e-11	0.0456	-4.3566	1.3201	ENSG00000099954.18
RAC1	183	175	1.7058228248e-12	0.0599	1.4186	0.4858	ENSG00000136238.17
RIC3	183	174	4.02276912605e-28	0.0911	-3.747	1.824	ENSG00000166405.14
ABCA5	183	174	3.21029202417e-10	0.0742	-3.0632	0.8354	ENSG00000154265.15
HNRNPH1	183	174	2.91032850379e-08	0.0707	-1.7048	0.4165	ENSG00000169045.17
ECHDC2	183	174	5.58129516728e-08	0.0077	-2.3187	0.7481	ENSG00000121310.16
NKTR	183	174	4.38038621765e-11	0.0401	-1.9077	0.705	ENSG00000114857.17
