	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
ARHGAP11A	13	13	7.25141084818e-06	0.0002	4.0183	0.5697	ENSG00000198826.10
CCDC107	13	13	4.54012869327e-09	0.0001	-2.7836	0.796	ENSG00000159884.11
TGFB1I1	13	13	1.65881149683e-13	0.0002	-4.0475	0.9341	ENSG00000140682.18
C1orf123	13	13	8.49159839775e-11	0.0	-1.8915	0.2633	ENSG00000162384.13
SRSF5	13	13	3.63160013459e-09	0.0001	-2.3882	0.4446	ENSG00000100650.15
ZWILCH	13	13	4.61352150091e-06	0.0001	2.6604	0.3726	ENSG00000174442.11
ANKRD35	13	13	4.09797717596e-06	0.0001	-2.8082	1.9187	ENSG00000198483.12
PEG3	13	13	1.87813930471e-20	0.0	-4.4321	1.2355	ENSG00000198300.12
MRVI1	13	13	7.41051745998e-12	0.0002	-4.307	1.0504	ENSG00000072952.18
ZCCHC24	13	13	1.61959582004e-10	0.0002	-3.6485	0.9382	ENSG00000165424.6
CCNF	13	13	7.89893465586e-06	0.0002	3.323	0.6127	ENSG00000162063.12
BHMT2	13	13	2.20504819274e-10	0.0	-5.1483	1.151	ENSG00000132840.9
KLHL10	13	13	2.87732128279e-07	0.0	-5.3395	0.9287	ENSG00000161594.6
DEFB124	13	13	8.95808586158e-05	0.0002	-5.309	0.7762	ENSG00000180383.3
DNAJC22	13	13	1.76527178443e-07	0.0002	6.634	1.1467	ENSG00000178401.14
ST3GAL3	13	13	1.98860859425e-12	0.0	-2.9208	0.9178	ENSG00000126091.19
DACT3	13	13	3.58550820508e-14	0.0001	-5.1525	1.4096	ENSG00000197380.10
FNBP1	13	13	1.88188624851e-07	0.0001	-3.3783	1.001	ENSG00000187239.16
TOP2A	13	13	1.47761926921e-06	0.0002	6.5085	1.0301	ENSG00000131747.14
RBM15	13	13	1.91470225441e-07	0.0002	1.8952	0.4171	ENSG00000162775.14
SMIM10	13	13	3.53375114605e-16	0.0001	-4.0155	1.3415	ENSG00000184785.5
ITPR1	13	13	4.74415569549e-06	0.0002	-3.0676	0.633	ENSG00000150995.17
ZBTB47	13	13	2.73675808459e-09	0.0	-2.9012	0.5282	ENSG00000114853.13
NUPR1	13	13	5.79662560317e-19	0.0	-3.4256	1.2164	ENSG00000176046.8
SYNPO2	13	13	1.29889497946e-09	0.0	-5.808	1.5334	ENSG00000172403.10
RBPMS	13	13	4.94259671505e-10	0.0	-3.4101	0.614	ENSG00000157110.15
HACD1	13	13	5.14387242959e-12	0.0001	-4.5355	1.4725	ENSG00000165996.13
UCK1	13	13	5.64226479126e-09	0.0001	-1.5593	0.3996	ENSG00000130717.12
CACNA1C	13	13	2.09190270103e-10	0.0002	-4.3881	0.9302	ENSG00000151067.20
DBF4	13	13	1.18640369364e-07	0.0002	3.0099	0.4811	ENSG00000006634.7
SGCA	13	13	1.07428216735e-22	0.0	-6.8268	1.5309	ENSG00000108823.15
ADAM33	13	13	5.44175174218e-13	0.0	-6.5639	1.6284	ENSG00000149451.17
FIBIN	13	13	2.51843594441e-19	0.0	-5.6494	1.5502	ENSG00000176971.3
ECT2	13	13	2.81350635847e-08	0.0	3.8343	0.8976	ENSG00000114346.13
SPINT2	13	13	5.88445002179e-08	0.0	5.4069	0.5102	ENSG00000167642.12
ADAMTSL3	13	13	6.22490632566e-09	0.0002	-4.1528	1.0342	ENSG00000156218.12
TPM2	13	13	7.56795023193e-17	0.0	-6.3661	0.9669	ENSG00000198467.13
ACTG2	13	13	1.85078761737e-09	0.0001	-6.0634	1.679	ENSG00000163017.13
EGFL8	13	13	5.86122681805e-07	0.0	-3.3232	0.701	ENSG00000241404.6
HSPB2	13	13	1.93693986287e-18	0.0	-5.6666	1.2724	ENSG00000170276.5
TM9SF4	13	13	1.64729688212e-10	0.0	1.1466	0.3393	ENSG00000101337.15
GRIK5	13	13	2.56251082729e-21	0.0	-5.2685	1.7617	ENSG00000105737.9
ATP8B2	13	13	1.02894416883e-10	0.0	-2.7681	0.9303	ENSG00000143515.16
PTBP3	13	13	1.55779276262e-05	0.0002	2.9719	0.3684	ENSG00000119314.15
LAMB3	13	13	4.23268326293e-06	0.0002	6.5297	0.876	ENSG00000196878.12
ZFP28	13	13	1.29561848603e-24	0.0	-3.6789	1.0477	ENSG00000196867.7
CRYZL1	13	13	8.55103535115e-08	0.0	-1.5644	0.3312	ENSG00000205758.11
TMEM87B	13	13	4.78711753642e-09	0.0001	2.1466	0.409	ENSG00000153214.9
HOXC10	13	13	9.10163041862e-08	0.0	7.0013	0.8962	ENSG00000180818.4
CCDC69	13	13	7.24136871983e-15	0.0	-4.2252	1.0223	ENSG00000198624.12
KIF20B	13	13	1.32143379512e-10	0.0	3.5246	0.5862	ENSG00000138182.14
PRELP	13	13	1.20403643986e-14	0.0001	-5.7707	2.1074	ENSG00000188783.5
XPA	13	13	6.84206265691e-07	0.0	-1.3853	0.2477	ENSG00000136936.10
TMOD1	13	13	1.58980246695e-16	0.0	-5.2192	1.3962	ENSG00000136842.13
BRCA2	13	13	7.40253708534e-06	0.0001	4.439	0.5388	ENSG00000139618.14
RAD51AP1	13	13	1.10651568751e-05	0.0001	3.844	0.5712	ENSG00000111247.14
JUP	13	13	1.8160715315e-08	0.0001	4.6078	1.1811	ENSG00000173801.16
ANGPTL1	13	13	2.27426425568e-15	0.0	-6.0334	1.4478	ENSG00000116194.12
TNFSF12	13	13	2.16109541526e-14	0.0	-3.6995	0.8526	ENSG00000239697.10
CASQ2	13	13	1.29140323194e-11	0.0	-6.0243	2.2111	ENSG00000118729.11
DCAF8	13	13	6.97704403863e-07	0.0003	-1.5719	0.2509	ENSG00000132716.18
TAGLN	13	13	1.5905777624e-18	0.0	-6.4017	1.4003	ENSG00000149591.16
GNL3L	13	13	1.73799770771e-10	0.0	2.8199	0.4978	ENSG00000130119.15
PPP1R14A	13	13	8.01468936227e-14	0.0	-5.1517	1.2298	ENSG00000167641.10
ZNF471	13	13	4.69594024329e-27	0.0	-5.1569	1.0978	ENSG00000196263.7
CACNA1H	13	13	8.85173832852e-11	0.0	-4.7689	1.0287	ENSG00000196557.10
GABBR1	13	13	7.38503838395e-10	0.0	-3.0253	1.2104	ENSG00000204681.10
EZH1	13	13	2.78731402622e-09	0.0002	-2.0162	0.5742	ENSG00000108799.12
ADRB3	13	13	6.81548744994e-07	0.0	-5.8024	0.8469	ENSG00000188778.4
MSRB3	13	13	9.29414231067e-12	0.0	-4.384	1.1948	ENSG00000174099.10
DPT	13	13	1.46637055681e-08	0.0001	-5.9202	1.4555	ENSG00000143196.4
KCNMB1	13	13	1.33244221222e-14	0.0	-5.9389	1.3061	ENSG00000145936.8
PRR11	13	13	1.83132036782e-07	0.0002	5.2224	0.9284	ENSG00000068489.12
CAB39L	13	13	5.10461644533e-10	0.0002	-3.5596	0.7797	ENSG00000102547.18
GRIK3	13	13	1.92180831867e-12	0.0	-7.006	1.8574	ENSG00000163873.9
KCNB1	13	13	2.43592589424e-10	0.0001	-6.7908	2.0777	ENSG00000158445.7
HMGA1	13	13	1.23242107836e-07	0.0001	4.5085	0.9072	ENSG00000137309.19
SLC25A27	13	13	6.39903796791e-10	0.0001	-4.3943	1.3633	ENSG00000153291.15
C16orf45	13	13	1.45151167139e-16	0.0	-3.5143	0.8737	ENSG00000166780.10
GOLGA8N	13	13	8.85247078774e-08	0.0003	-3.2268	1.0243	ENSG00000232653.8
CORO6	13	13	1.48940521189e-18	0.0	-6.734	1.1541	ENSG00000167549.18
ARHGAP10	13	13	8.18210469761e-06	0.0	-3.832	0.6523	ENSG00000071205.11
PHF1	13	13	3.68910115638e-10	0.0001	-2.2428	0.5036	ENSG00000112511.17
UIMC1	13	13	3.92355178483e-10	0.0	-1.6009	0.4002	ENSG00000087206.16
SLC2A4	13	13	1.48034004781e-17	0.0	-6.3606	1.2956	ENSG00000181856.14
KCNIP3	13	13	3.4203390297e-10	0.0	-2.8633	1.5312	ENSG00000115041.12
CDC20	13	13	1.65997963083e-05	0.0002	5.2955	0.6835	ENSG00000117399.13
MRGPRF	13	13	1.11356190567e-12	0.0	-5.2497	1.3852	ENSG00000172935.8
CASC5	13	13	3.33445564477e-06	0.0001	5.6048	0.6031	ENSG00000137812.19
RBPMS2	13	13	1.67318834456e-16	0.0	-5.559	0.9965	ENSG00000166831.8
NEK9	13	13	3.03230565109e-07	0.0001	-1.2907	0.2802	ENSG00000119638.12
TTLL7	13	13	5.17340407241e-09	0.0002	-3.553	1.1502	ENSG00000137941.16
TCEAL2	13	13	1.71971433335e-16	0.0	-8.5651	2.6737	ENSG00000184905.8
MAD2L1	13	13	3.04095824422e-06	0.0001	3.787	0.5053	ENSG00000164109.13
BUB1	13	13	1.10087969464e-06	0.0002	5.8841	0.7799	ENSG00000169679.14
CENPF	13	13	1.90177448792e-07	0.0	5.7826	0.8161	ENSG00000117724.12
JAM3	13	13	1.52948994577e-17	0.0	-3.5366	0.8565	ENSG00000166086.12
SYNM	13	13	7.94900659688e-09	0.0	-5.3422	1.2221	ENSG00000182253.14
STIL	13	13	1.76742978632e-06	0.0	4.3066	0.5863	ENSG00000123473.15
C7	13	13	4.5467864782e-20	0.0	-6.8509	2.1915	ENSG00000112936.18
WDR62	13	13	3.81300850881e-06	0.0	3.8187	0.3571	ENSG00000075702.16
MMS22L	13	13	5.02378040604e-10	0.0001	2.5654	0.511	ENSG00000146263.11
TPM1	13	13	2.71664410929e-07	0.0002	-4.5281	0.8298	ENSG00000140416.19
DCLK2	13	13	1.40950734036e-10	0.0001	-3.9741	1.0047	ENSG00000170390.14
CPEB1	13	13	8.12971645632e-11	0.0003	-5.3238	1.7666	ENSG00000214575.9
BEND3	13	13	8.71318073543e-06	0.0002	2.6471	0.4782	ENSG00000178409.13
CHD5	13	13	6.52088293397e-07	0.0001	-5.1523	1.1587	ENSG00000116254.17
JPH2	13	13	2.36702300936e-13	0.0	-5.8752	1.3142	ENSG00000149596.6
SLC26A10	13	13	1.27768729738e-16	0.0	-6.5291	1.8284	ENSG00000135502.16
CHRDL1	13	13	1.22292558188e-13	0.0003	-6.7102	3.179	ENSG00000101938.14
DNAJC18	13	13	1.00076914185e-08	0.0	-2.0413	0.6312	ENSG00000170464.9
TMEM33	13	13	3.79783983864e-08	0.0	2.0078	0.3939	ENSG00000109133.12
PPP1R12C	13	13	6.40844301025e-07	0.0001	-2.9	0.4463	ENSG00000125503.12
LSR	13	13	5.12340281604e-06	0.0002	4.385	0.6535	ENSG00000105699.16
MISP	13	13	2.52548740759e-13	0.0	9.6763	1.6755	ENSG00000099812.8
AGTR1	13	13	6.78279877338e-14	0.0	-6.1006	2.2764	ENSG00000144891.17
CSRP1	13	13	5.46580514666e-08	0.0	-4.1644	0.6195	ENSG00000159176.13
FLNC	13	13	3.78997300757e-08	0.0	-4.5648	1.3189	ENSG00000128591.15
RIC3	13	13	5.60626793461e-29	0.0	-6.2296	1.9652	ENSG00000166405.14
FHL1	13	13	1.68289087061e-12	0.0	-5.7702	1.052	ENSG00000022267.16
IL11RA	13	13	1.55793585975e-09	0.0001	-3.6271	0.9785	ENSG00000137070.17
LDB3	13	13	1.00887267706e-12	0.0	-6.3164	1.4974	ENSG00000122367.19
COX7A1	13	13	9.32295164937e-17	0.0	-5.112	1.0321	ENSG00000161281.10
CEP112	13	13	3.51768142339e-12	0.0001	-3.1419	0.7112	ENSG00000154240.16
CELF6	13	13	8.21166276664e-08	0.0002	-3.8707	1.327	ENSG00000140488.14
MYLK	13	13	1.83012723909e-06	0.0001	-4.2058	1.0452	ENSG00000065534.18
HAND2	13	13	9.57132641168e-25	0.0	-8.61	2.4037	ENSG00000164107.8
BORA	13	13	6.05144215793e-07	0.0003	2.6851	0.5178	ENSG00000136122.15
GPRASP1	13	13	5.10274832707e-14	0.0	-4.3692	0.8175	ENSG00000198932.12
PLIN4	13	13	1.60819661684e-13	0.0	-5.862	1.1268	ENSG00000167676.4
SOX9	13	13	1.3021422113e-05	0.0001	5.722	0.7686	ENSG00000125398.5
ACOX2	13	13	2.60703429822e-08	0.0002	-3.4881	1.3968	ENSG00000168306.12
HSPB8	13	13	1.77747979391e-13	0.0	-5.0642	1.8179	ENSG00000152137.6
DAAM2	13	13	1.05653102593e-11	0.0	-5.0093	0.7733	ENSG00000146122.16
SCN7A	13	13	1.06483745589e-19	0.0	-7.0561	2.1248	ENSG00000136546.13
STARD9	13	13	1.02896234533e-09	0.0001	-3.9625	1.1597	ENSG00000159433.11
TNS2	13	13	1.33805338961e-13	0.0	-3.2439	0.7304	ENSG00000111077.17
UGGT1	13	13	4.08076241391e-12	0.0002	1.9998	0.4067	ENSG00000136731.12
ITGA7	13	13	9.48534772189e-14	0.0	-4.6552	0.7688	ENSG00000135424.15
CADM3	13	13	3.66099052121e-18	0.0001	-5.8892	2.7016	ENSG00000162706.12
HSPB7	13	13	9.96418613831e-14	0.0	-6.8799	1.7687	ENSG00000173641.17
NDC1	13	13	7.67639687123e-09	0.0	2.3348	0.4999	ENSG00000058804.11
ADHFE1	13	13	2.36702300936e-13	0.0001	-6.0754	1.5718	ENSG00000147576.15
MTFR1L	13	13	1.00443091151e-11	0.0	-2.0268	0.3105	ENSG00000117640.17
UBE2G2	13	13	2.74154705403e-08	0.0001	-1.5578	0.2862	ENSG00000184787.18
ZNF781	13	13	1.40515184613e-09	0.0001	-3.9491	1.1357	ENSG00000196381.10
