	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
SNRNP70	33	33	1.25394285951e-08	0.0	-2.2168	0.3437	ENSG00000104852.14
SRSF5	33	33	6.30524825798e-10	0.0001	-2.2167	0.4573	ENSG00000100650.15
MAN2C1	33	33	3.48439799544e-07	0.0001	-1.9627	0.3636	ENSG00000140400.14
GNL3L	33	33	3.03299952451e-17	0.0	2.5964	0.3931	ENSG00000130119.15
ADHFE1	33	33	1.74140786078e-17	0.0	-6.1145	1.2142	ENSG00000147576.15
UBE2G2	33	32	2.09414127242e-08	0.0004	-1.4916	0.3623	ENSG00000184787.18
AC006449.2	33	32	1.7658552644e-09	0.0007	-7.0309	2.0765	ENSG00000279119.1
GOLGA8N	33	32	2.05451081334e-11	0.0124	-3.7156	0.9161	ENSG00000232653.8
STK19	33	32	7.49858952863e-09	0.0592	-1.4044	0.3201	ENSG00000204344.14
FAM193B	33	32	5.16687950056e-10	0.0007	-2.5074	0.5356	ENSG00000146067.15
GOLGA8A	33	31	4.61550118173e-15	0.0037	-3.4706	1.21	ENSG00000175265.17
HOXA10	33	31	3.11418286157e-11	0.1952	6.4414	1.8264	ENSG00000253293.4
LENG8	33	31	1.48825183998e-10	0.0003	-2.6895	0.6144	ENSG00000167615.16
GSTM2	33	31	2.0543410202e-10	0.0054	-4.2085	1.2245	ENSG00000213366.12
APBB3	33	31	4.98275051185e-08	0.0039	-2.5383	0.7319	ENSG00000113108.17
CCNL2	33	31	9.50721066711e-16	0.0314	-2.7063	0.8696	ENSG00000221978.11
CENPT	33	31	9.84273145844e-12	0.0036	-2.1357	0.4389	ENSG00000102901.12
HOXC11	33	31			8.1936	1.99	ENSG00000123388.4
RBM5	33	31	2.34205327031e-09	0.0469	-2.0451	0.5015	ENSG00000003756.16
POFUT2	33	30	3.36208465568e-07	0.0277	-1.3951	0.3842	ENSG00000186866.16
HNRNPH1	33	30	2.40585360693e-09	0.0032	-1.8463	0.5015	ENSG00000169045.17
TDRP	33	30	1.94260948751e-08	0.0155	-3.3165	0.7176	ENSG00000180190.11
STAG3L5P-PVRIG2P-PILRB	33	30	2.55353577497e-08	0.0059	-2.9437	0.8952	ENSG00000272752.5
CARKD	33	30	9.02336773946e-07	0.1611	-1.3964	0.3826	ENSG00000213995.11
ZNF662	33	30	4.286596682e-15	0.0067	-4.0946	1.2069	ENSG00000182983.14
PRPF39	33	30	2.23711896307e-07	0.0177	-1.6858	0.5793	ENSG00000185246.17
FBXO9	33	30	7.46067417337e-07	0.0524	-1.4551	0.3768	ENSG00000112146.16
CKB	33	30	9.03354267048e-08	0.1137	-4.2435	1.3042	ENSG00000166165.12
EGFL8	33	30	4.37206043402e-07	0.0028	-3.0307	0.7162	ENSG00000241404.6
CLDN3	33	30	1.20402281995e-07	0.1654	6.5721	1.7482	ENSG00000165215.6
UBAP1L	33	30	8.28056732028e-10	0.0544	-2.8854	0.8825	ENSG00000246922.8
CSAD	33	30	7.07384479202e-10	0.0306	-2.8998	0.8791	ENSG00000139631.18
RPRM	33	30	8.36405588133e-08	0.0294	-4.9262	1.5892	ENSG00000177519.3
GOLGA8B	33	30	2.26832994062e-10	0.0052	-3.7612	1.2851	ENSG00000215252.11
RPS6KA6	33	30	1.47960711751e-12	0.1333	-3.9977	1.507	ENSG00000072133.10
BZRAP1	33	30	9.36108870088e-10	0.1324	-3.4787	1.2398	ENSG00000005379.15
AHSA2	33	30	1.20067572434e-14	0.0011	-3.1768	1.0285	ENSG00000173209.22
CTB-50L17.14	33	29	3.74110201806e-06	0.005	-5.7056	1.2992	ENSG00000267385.1
DCUN1D4	33	29	1.25830271811e-07	0.0052	-1.653	0.4574	ENSG00000109184.14
C3orf18	33	29	2.80309131421e-08	0.1322	-3.0503	1.0569	ENSG00000088543.14
PARP6	33	29	2.18220537562e-17	0.174	-2.1662	1.1406	ENSG00000137817.16
TUBGCP6	33	29	8.80202301886e-08	0.0495	-1.9219	0.5611	ENSG00000128159.11
C5orf45	33	29	7.97425962462e-06	0.0126	-2.6708	0.7087	ENSG00000161010.14
ZMAT1	33	29	2.32071408343e-09	0.1052	-3.9703	1.3749	ENSG00000166432.14
ACADL	33	29	2.23003502124e-06	0.0063	-5.1564	1.5284	ENSG00000115361.7
MTERF2	33	29	2.05213937499e-07	0.0063	-2.5356	0.5608	ENSG00000120832.9
CAPRIN2	33	29	7.2049488722e-13	0.1312	-2.2633	1.1726	ENSG00000110888.17
SDR39U1	33	29	1.06600491129e-07	0.1422	-1.5082	0.4638	ENSG00000100445.16
PLIN5	33	29	8.11980759329e-08	0.0014	-5.8097	1.4374	ENSG00000214456.8
GRIN2D	33	29	5.3614209646e-09	0.0923	5.7424	1.6112	ENSG00000105464.3
CLASRP	33	29	7.75448413326e-07	0.0061	-1.6409	0.3701	ENSG00000104859.14
SGSM2	33	29	4.05343031867e-08	0.129	-1.8633	0.6393	ENSG00000141258.12
RBM39	33	28	1.20049147329e-07	0.0086	-1.4216	0.4144	ENSG00000131051.20
ONECUT2	33	28	9.84878107375e-09	0.023	6.3416	1.7755	ENSG00000119547.5
KLF15	33	28	2.94211511103e-09	0.0783	-4.5291	1.9864	ENSG00000163884.3
TAF1C	33	28	1.12185533896e-05	0.0091	-1.8501	0.3647	ENSG00000103168.16
CEMP1	33	28	1.62940803983e-08	0.0489	-6.5874	2.2556	ENSG00000205923.3
LY6G5B	33	28	1.55810721431e-07	0.0155	-2.9698	1.0974	ENSG00000240053.8
PSMB2	33	28	3.59121248562e-09	0.0035	1.7713	0.4919	ENSG00000126067.11
PLCXD3	33	28	1.58296007971e-08	0.0485	-4.7856	2.0614	ENSG00000182836.9
VTA1	33	28	1.17112870573e-07	0.0758	1.3697	0.4634	ENSG00000009844.15
PRAP1	33	28	1.27960117858e-09	0.2108	6.9165	2.5778	ENSG00000165828.13
CDH17	33	28	1.86520572072e-10	0.2216	6.8351	2.9304	ENSG00000079112.9
ECHDC2	33	28	1.88643333804e-09	0.0105	-2.8697	0.7473	ENSG00000121310.16
TRIM3	33	28	3.43144703492e-06	0.0185	-1.6356	0.4736	ENSG00000110171.18
TUBG2	33	28	9.85526396095e-06	0.0531	-2.3649	0.7619	ENSG00000037042.8
CIRBP	33	28	2.10174456755e-06	0.003	-2.5914	0.5152	ENSG00000099622.13
SLC35F6	33	28	3.02381596401e-06	0.0278	1.1623	0.44	ENSG00000213699.8
PRPF40B	33	28	1.0363199144e-07	0.0467	-1.9773	0.7849	ENSG00000110844.13
IKBKB	33	28	1.69901473704e-06	0.1039	-1.3836	0.5118	ENSG00000104365.13
SEC31B	33	28	7.19711741109e-10	0.0233	-3.8401	1.2801	ENSG00000075826.16
GABBR1	33	28	1.58394827839e-05	0.0149	-3.3577	0.9985	ENSG00000204681.10
ARGLU1	33	28	4.81402107147e-07	0.0227	-1.9117	0.5927	ENSG00000134884.13
POMK	33	28	1.60735398529e-07	0.1402	2.9374	0.903	ENSG00000185900.9
