query	_id	_score	entrezgene	name	notfound	summary	symbol
FAM83B	222584	95.03958	222584.0	family with sequence similarity 83 member B			FAM83B
SLC2A1	6513	99.487785	6513.0	solute carrier family 2 member 1		This gene encodes a major glucose transporter in the mammalian blood-brain barrier. The encoded protein is found primarily in the cell membrane and on the cell surface, where it can also function as a receptor for human T-cell leukemia virus (HTLV) I and II. Mutations in this gene have been found in a family with paroxysmal exertion-induced dyskinesia.	SLC2A1
KRT6A	3853	100.3941	3853.0	keratin 6A		The protein encoded by this gene is a member of the keratin gene family. The type II cytokeratins consist of basic or neutral proteins which are arranged in pairs of heterotypic keratin chains coexpressed during differentiation of simple and stratified epithelial tissues. As many as six of this type II cytokeratin (KRT6) have been identified; the multiplicity of the genes is attributed to successive gene duplication events. The genes are expressed with family members KRT16 and/or KRT17 in the filiform papillae of the tongue, the stratified epithelial lining of oral mucosa and esophagus, the outer root sheath of hair follicles, and the glandular epithelia. This KRT6 gene in particular encodes the most abundant isoform. Mutations in these genes have been associated with pachyonychia congenita. In addition, peptides from the C-terminal region of the protein have antimicrobial activity against bacterial pathogens. The type II cytokeratins are clustered in a region of chromosome 12q12-q13.	KRT6A
KIF23	9493	93.51725	9493.0	kinesin family member 23		The protein encoded by this gene is a member of kinesin-like protein family. This family includes microtubule-dependent molecular motors that transport organelles within cells and move chromosomes during cell division. This protein has been shown to cross-bridge antiparallel microtubules and drive microtubule movement in vitro. Alternate splicing of this gene results in multiple transcript variants.	KIF23
PLK1	5347	91.87983	5347.0	polo like kinase 1		The Ser/Thr protein kinase encoded by this gene belongs to the CDC5/Polo subfamily. It is highly expressed during mitosis and elevated levels are found in many different types of cancer. Depletion of this protein in cancer cells dramatically inhibited cell proliferation and induced apoptosis; hence, it is a target for cancer therapy.	PLK1
TFAP2A	7020	96.63587	7020.0	transcription factor AP-2 alpha		The protein encoded by this gene is a transcription factor that binds the consensus sequence 5'-GCCNNNGGC-3'. The encoded protein functions as either a homodimer or as a heterodimer with similar family members. This protein activates the transcription of some genes while inhibiting the transcription of others. Defects in this gene are a cause of branchiooculofacial syndrome (BOFS). Three transcript variants encoding different isoforms have been found for this gene.	TFAP2A
XRCC2	7516	93.91414	7516.0	X-ray repair cross complementing 2		This gene encodes a member of the RecA/Rad51-related protein family that participates in homologous recombination to maintain chromosome stability and repair DNA damage. This gene is involved in the repair of DNA double-strand breaks by homologous recombination and it functionally complements Chinese hamster irs1, a repair-deficient mutant that exhibits hypersensitivity to a number of different DNA-damaging agents.	XRCC2
NCAPH	23397	93.89703	23397.0	non-SMC condensin I complex subunit H		This gene encodes a member of the barr gene family and a regulatory subunit of the condensin complex. This complex is required for the conversion of interphase chromatin into condensed chromosomes. The protein encoded by this gene is associated with mitotic chromosomes, except during the early phase of chromosome condensation. During interphase, the protein has a distinct punctate nucleolar localization. Alternatively spliced transcript variants encoding different proteins have been described.	NCAPH
TICRR	90381	94.8011	90381.0	TOPBP1 interacting checkpoint and replication regulator		Treslin is involved in the initiation of DNA replication (Kumagai et al., 2010 [PubMed 20116089]).	TICRR
IGSF9	57549	96.08527	57549.0	immunoglobulin superfamily member 9			IGSF9
