query	_id	_score	entrezgene	name	notfound	summary	symbol
TDRKH	11022	97.94725	11022.0	tudor and KH domain containing			TDRKH
C1orf112	55732	111.13863	55732.0	chromosome 1 open reading frame 112			C1orf112
NUF2	83540	94.56975	83540.0	NUF2, NDC80 kinetochore complex component		This gene encodes a protein that is highly similar to yeast Nuf2, a component of a conserved protein complex associated with the centromere. Yeast Nuf2 disappears from the centromere during meiotic prophase when centromeres lose their connection to the spindle pole body, and plays a regulatory role in chromosome segregation. The encoded protein is found to be associated with centromeres of mitotic HeLa cells, which suggests that this protein is a functional homolog of yeast Nuf2. Alternatively spliced transcript variants that encode the same protein have been described.	NUF2
DNA2	1763	93.8978	1763.0	DNA replication helicase/nuclease 2		This gene encodes a member of the DNA2/NAM7 helicase family. The encoded protein is a conserved helicase/nuclease involved in the maintenance of mitochondrial and nuclear DNA stability. Mutations in this gene are associated with autosomal dominant progressive external ophthalmoplegia-6 (PEOA6) and Seckel syndrome 8. Alternatively spliced transcript variants have been found for this gene.	DNA2
ANLN	54443	94.55236	54443.0	anillin actin binding protein		This gene encodes an actin-binding protein that plays a role in cell growth and migration, and in cytokinesis. The encoded protein is thought to regulate actin cytoskeletal dynamics in podocytes, components of the glomerulus. Mutations in this gene are associated with focal segmental glomerulosclerosis 8. Alternative splicing results in multiple transcript variants encoding different isoforms.	ANLN
AURKA	6790	93.10146	6790.0	aurora kinase A		The protein encoded by this gene is a cell cycle-regulated kinase that appears to be involved in microtubule formation and/or stabilization at the spindle pole during chromosome segregation. The encoded protein is found at the centrosome in interphase cells and at the spindle poles in mitosis. This gene may play a role in tumor development and progression. A processed pseudogene of this gene has been found on chromosome 1, and an unprocessed pseudogene has been found on chromosome 10. Multiple transcript variants encoding the same protein have been found for this gene.	AURKA
KIF2C	11004	93.89816	11004.0	kinesin family member 2C		This gene encodes a kinesin-like protein that functions as a microtubule-dependent molecular motor. The encoded protein can depolymerize microtubules at the plus end, thereby promoting mitotic chromosome segregation. Alternative splicing results in multiple transcript variants.	KIF2C
TRPM2	7226	93.10799	7226.0	transient receptor potential cation channel subfamily M member 2		The protein encoded by this gene forms a tetrameric cation channel that is permeable to calcium, sodium, and potassium and is regulated by free intracellular ADP-ribose. The encoded protein is activated by oxidative stress and confers susceptibility to cell death. Alternative splicing results in multiple transcript variants encoding distinct protein isoforms. Additional transcript variants of this gene have been described, but their full-length nature is not known.	TRPM2
CDCA2	157313	93.68867	157313.0	cell division cycle associated 2		This gene encodes a targeting subunit of the cell-cycle associated protein, protein phosphatase 1, with a role in targeting this protein to chromatin during anaphase. These two proteins comprise a phosphatase complex that is involved in nuclear envelope reformation and regulation of the DNA damage response. The encoded protein may also play a role in cancer progression. Alternative splicing results in multiple transcript variants.	CDCA2
ZNF695	57116	109.41298	57116.0	zinc finger protein 695			ZNF695
TMPRSS13	84000	96.05707	84000.0	transmembrane protease, serine 13		This gene encodes a member of the type II transmembrane serine protease family. Transmembrane serine proteases are regulated by protease inhibitors and known to function in development, homeostasis, infection, and tumorigenesis. Multiple transcript variants encoding different isoforms have been found for this gene.	TMPRSS13
ZWINT	11130	96.95247	11130.0	ZW10 interacting kinetochore protein		This gene encodes a protein that is clearly involved in kinetochore function although an exact role is not known. It interacts with ZW10, another kinetochore protein, possibly regulating the association between ZW10 and kinetochores. The encoded protein localizes to prophase kinetochores before ZW10 does and it remains detectable on the kinetochore until late anaphase. It has a uniform distribution in the cytoplasm of interphase cells. Alternatively spliced transcript variants encoding different isoforms have been found for this gene.	ZWINT
MTFR2	113115	95.274765	113115.0	mitochondrial fission regulator 2			MTFR2
OTX1	5013	97.268845	5013.0	orthodenticle homeobox 1		This gene encodes a member of the bicoid sub-family of homeodomain-containing transcription factors. The encoded protein acts as a transcription factor and may play a role in brain and sensory organ development. A similar protein in mouse is required for proper brain and sensory organ development and can cause epilepsy. Alternative splicing results in multiple transcript variants.	OTX1
C16orf59	80178	109.41502	80178.0	chromosome 16 open reading frame 59			C16orf59
