query	_id	_score	entrezgene	name	notfound	summary	symbol
MMP11	4320	96.65961	4320.0	matrix metallopeptidase 11		Proteins of the matrix metalloproteinase (MMP) family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. Most MMP's are secreted as inactive proproteins which are activated when cleaved by extracellular proteinases. However, the enzyme encoded by this gene is activated intracellularly by furin within the constitutive secretory pathway. Also in contrast to other MMP's, this enzyme cleaves alpha 1-proteinase inhibitor but weakly degrades structural proteins of the extracellular matrix.	MMP11
COL10A1	1300	96.33968	1300.0	collagen type X alpha 1 chain		This gene encodes the alpha chain of type X collagen, a short chain collagen expressed by hypertrophic chondrocytes during endochondral ossification. Unlike type VIII collagen, the other short chain collagen, type X collagen is a homotrimer. Mutations in this gene are associated with Schmid type metaphyseal chondrodysplasia (SMCD) and Japanese type spondylometaphyseal dysplasia (SMD).	COL10A1
COL11A1	1301	92.75353	1301.0	collagen type XI alpha 1 chain		This gene encodes one of the two alpha chains of type XI collagen, a minor fibrillar collagen. Type XI collagen is a heterotrimer but the third alpha chain is a post-translationally modified alpha 1 type II chain. Mutations in this gene are associated with type II Stickler syndrome and with Marshall syndrome. A single-nucleotide polymorphism in this gene is also associated with susceptibility to lumbar disc herniation. Multiple transcript variants have been identified for this gene.	COL11A1
MMP13	4322	93.89703	4322.0	matrix metallopeptidase 13		This gene encodes a member of the peptidase M10 family of matrix metalloproteinases (MMPs). Proteins in this family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. The encoded preproprotein is proteolytically processed to generate the mature protease. This protease cleaves type II collagen more efficiently than types I and III. It may be involved in articular cartilage turnover and cartilage pathophysiology associated with osteoarthritis. Mutations in this gene are associated with metaphyseal anadysplasia. This gene is part of a cluster of MMP genes on chromosome 11.	MMP13
PPAPDC1A					True		
INHBA	3624	94.80489	3624.0	inhibin beta A subunit		This gene encodes a member of the TGF-beta (transforming growth factor-beta) superfamily of proteins. The encoded preproprotein is proteolytically processed to generate a subunit of the dimeric activin and inhibin protein complexes. These complexes activate and inhibit, respectively, follicle stimulating hormone secretion from the pituitary gland. The encoded protein also plays a role in eye, tooth and testis development. Elevated expression of this gene may be associated with cancer cachexia in human patients.	INHBA
NEK2	4751	97.59896	4751.0	NIMA related kinase 2		This gene encodes a serine/threonine-protein kinase that is involved in mitotic regulation. This protein is localized to the centrosome, and undetectable during G1 phase, but accumulates progressively throughout the S phase, reaching maximal levels in late G2 phase. Alternatively spliced transcript variants encoding different isoforms with distinct C-termini have been noted for this gene.	NEK2
KIF4A	24137	99.92538	24137.0	kinesin family member 4A		This gene encodes a member of the kinesin 4 subfamily of kinesin related proteins. The encoded protein is an ATP dependent microtubule-based motor protein that is involved in the intracellular transport of membranous organelles. This protein also associates with condensed chromosome arms and may be involved in maintaining chromosome integrity during mitosis. This protein may also be involved in the organization of the central spindle prior to cytokinesis. A pseudogene of this gene is found on chromosome X.	KIF4A
WISP1	8840	95.528885	8840.0	WNT1 inducible signaling pathway protein 1		This gene encodes a member of the WNT1 inducible signaling pathway (WISP) protein subfamily, which belongs to the connective tissue growth factor (CTGF) family. WNT1 is a member of a family of cysteine-rich, glycosylated signaling proteins that mediate diverse developmental processes. The CTGF family members are characterized by four conserved cysteine-rich domains: insulin-like growth factor-binding domain, von Willebrand factor type C module, thrombospondin domain and C-terminal cystine knot-like domain. This gene may be downstream in the WNT1 signaling pathway that is relevant to malignant transformation. It is expressed at a high level in fibroblast cells, and overexpressed in colon tumors. The encoded protein binds to decorin and biglycan, two members of a family of small leucine-rich proteoglycans present in the extracellular matrix of connective tissue, and possibly prevents the inhibitory activity of decorin and biglycan in tumor cell proliferation. It also attenuates p53-mediated apoptosis in response to DNA damage through activation of the Akt kinase. It is 83% identical to the mouse protein at the amino acid level. Multiple alternatively spliced transcript variants have been identified.	WISP1
TPX2	22974	93.293594	22974.0	TPX2, microtubule nucleation factor			TPX2
SLC24A2	25769	95.52068	25769.0	solute carrier family 24 member 2		This gene encodes a member of the calcium/cation antiporter superfamily of transport proteins. The encoded protein belongs to the SLC24 branch of exchangers, which can mediate the extrusion of one Ca2+ ion and one K+ ion in exchange for four Na+ ions. This family member is a retinal cone/brain exchanger that can mediate a light-induced decrease in free Ca2+ concentration. This protein may also play a neuroprotective role during ischemic brain injury. Alternative splicing results in multiple transcript variants.	SLC24A2
KIAA0101					True		
NUF2	83540	94.56975	83540.0	NUF2, NDC80 kinetochore complex component		This gene encodes a protein that is highly similar to yeast Nuf2, a component of a conserved protein complex associated with the centromere. Yeast Nuf2 disappears from the centromere during meiotic prophase when centromeres lose their connection to the spindle pole body, and plays a regulatory role in chromosome segregation. The encoded protein is found to be associated with centromeres of mitotic HeLa cells, which suggests that this protein is a functional homolog of yeast Nuf2. Alternatively spliced transcript variants that encode the same protein have been described.	NUF2
UBE2T	29089	94.56975	29089.0	ubiquitin conjugating enzyme E2 T		The protein encoded by this gene catalyzes the covalent attachment of ubiquitin to protein substrates. Defects in this gene have been associated with Fanconi anemia of complementation group T. Two transcript variants encoding different isoforms have been found for this gene.	UBE2T
GJB2	2706	99.06338	2706.0	gap junction protein beta 2		This gene encodes a member of the gap junction protein family. The gap junctions were first characterized by electron microscopy as regionally specialized structures on plasma membranes of contacting adherent cells. These structures were shown to consist of cell-to-cell channels that facilitate the transfer of ions and small molecules between cells. The gap junction proteins, also known as connexins, purified from fractions of enriched gap junctions from different tissues differ. According to sequence similarities at the nucleotide and amino acid levels, the gap junction proteins are divided into two categories, alpha and beta. Mutations in this gene are responsible for as much as 50% of pre-lingual, recessive deafness.	GJB2
UBE2C	11065	94.550674	11065.0	ubiquitin conjugating enzyme E2 C		The modification of proteins with ubiquitin is an important cellular mechanism for targeting abnormal or short-lived proteins for degradation. Ubiquitination involves at least three classes of enzymes: ubiquitin-activating enzymes, ubiquitin-conjugating enzymes, and ubiquitin-protein ligases. This gene encodes a member of the E2 ubiquitin-conjugating enzyme family. The encoded protein is required for the destruction of mitotic cyclins and for cell cycle progression, and may be involved in cancer progression. Multiple transcript variants encoding different isoforms have been found for this gene. Pseudogenes of this gene have been defined on chromosomes 4, 14, 15, 18, and 19.	UBE2C
CDK1	983	95.26825	983.0	cyclin dependent kinase 1		The protein encoded by this gene is a member of the Ser/Thr protein kinase family. This protein is a catalytic subunit of the highly conserved protein kinase complex known as M-phase promoting factor (MPF), which is essential for G1/S and G2/M phase transitions of eukaryotic cell cycle. Mitotic cyclins stably associate with this protein and function as regulatory subunits. The kinase activity of this protein is controlled by cyclin accumulation and destruction through the cell cycle. The phosphorylation and dephosphorylation of this protein also play important regulatory roles in cell cycle control. Alternatively spliced transcript variants encoding different isoforms have been found for this gene.	CDK1
ASF1B	55723	99.92424	55723.0	anti-silencing function 1B histone chaperone		This gene encodes a member of the H3/H4 family of histone chaperone proteins and is similar to the anti-silencing function-1 gene in yeast. The encoded protein is the substrate of the tousled-like kinase family of cell cycle-regulated kinases, and may play a key role in modulating the nucleosome structure of chromatin by ensuring a constant supply of histones at sites of nucleosome assembly.	ASF1B
CDC25C	995	100.898735	995.0	cell division cycle 25C		This gene encodes a conserved protein that plays a key role in the regulation of cell division. The encoded protein directs dephosphorylation of cyclin B-bound CDC2 and triggers entry into mitosis. It also suppresses p53-induced growth arrest. Multiple alternatively spliced transcript variants of this gene have been described.	CDC25C
CST1	1469	116.50976	1469.0	cystatin SN		The cystatin superfamily encompasses proteins that contain multiple cystatin-like sequences. Some of the members are active cysteine protease inhibitors, while others have lost or perhaps never acquired this inhibitory activity. There are three inhibitory families in the superfamily, including the type 1 cystatins (stefins), type 2 cystatins and the kininogens. The type 2 cystatin proteins are a class of cysteine proteinase inhibitors found in a variety of human fluids and secretions, where they appear to provide protective functions. The cystatin locus on chromosome 20 contains the majority of the type 2 cystatin genes and pseudogenes. This gene is located in the cystatin locus and encodes a cysteine proteinase inhibitor found in saliva, tears, urine, and seminal fluid.	CST1
PKMYT1	9088	97.94346	9088.0	protein kinase, membrane associated tyrosine/threonine 1		This gene encodes a member of the serine/threonine protein kinase family. The encoded protein is a membrane-associated kinase that negatively regulates the G2/M transition of the cell cycle by phosphorylating and inactivating cyclin-dependent kinase 1. The activity of the encoded protein is regulated by polo-like kinase 1. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	PKMYT1
CENPF	1063	94.3448	1063.0	centromere protein F		This gene encodes a protein that associates with the centromere-kinetochore complex. The protein is a component of the nuclear matrix during the G2 phase of interphase. In late G2 the protein associates with the kinetochore and maintains this association through early anaphase. It localizes to the spindle midzone and the intracellular bridge in late anaphase and telophase, respectively, and is thought to be subsequently degraded. The localization of this protein suggests that it may play a role in chromosome segregation during mitotis. It is thought to form either a homodimer or heterodimer. Autoantibodies against this protein have been found in patients with cancer or graft versus host disease.	CENPF
MMP1	4312	102.02041	4312.0	matrix metallopeptidase 1		This gene encodes a member of the peptidase M10 family of matrix metalloproteinases (MMPs). Proteins in this family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. The encoded preproprotein is proteolytically processed to generate the mature protease. This secreted protease breaks down the interstitial collagens, including types I, II, and III. The gene is part of a cluster of MMP genes on chromosome 11. Mutations in this gene are associated with chronic obstructive pulmonary disease (COPD). Alternative splicing results in multiple transcript variants, at least one of which encodes an isoform that is proteolytically processed.	MMP1
IQGAP3	128239	97.92606	128239.0	IQ motif containing GTPase activating protein 3			IQGAP3
BUB1	699	93.69687	699.0	BUB1 mitotic checkpoint serine/threonine kinase		This gene encodes a serine/threonine-protein kinase that play a central role in mitosis. The encoded protein functions in part by phosphorylating members of the mitotic checkpoint complex and activating the spindle checkpoint. This protein also plays a role in inhibiting the activation of the anaphase promoting complex/cyclosome. This protein may also function in the DNA damage response. Mutations in this gene have been associated with aneuploidy and several forms of cancer. Alternate splicing results in multiple transcript variants.	BUB1
IBSP	3381	94.78448	3381.0	integrin binding sialoprotein		The protein encoded by this gene is a major structural protein of the bone matrix. It constitutes approximately 12% of the noncollagenous proteins in human bone and is synthesized by skeletal-associated cell types, including hypertrophic chondrocytes, osteoblasts, osteocytes, and osteoclasts. The only extraskeletal site of its synthesis is the trophoblast. This protein binds to calcium and hydroxyapatite via its acidic amino acid clusters, and mediates cell attachment through an RGD sequence that recognizes the vitronectin receptor.	IBSP
RRM2	6241	94.34509	6241.0	ribonucleotide reductase regulatory subunit M2		This gene encodes one of two non-identical subunits for ribonucleotide reductase. This reductase catalyzes the formation of deoxyribonucleotides from ribonucleotides. Synthesis of the encoded protein (M2) is regulated in a cell-cycle dependent fashion. Transcription from this gene can initiate from alternative promoters, which results in two isoforms that differ in the lengths of their N-termini. Related pseudogenes have been identified on chromosomes 1 and X.	RRM2
HJURP	55355	99.06876	55355.0	Holliday junction recognition protein			HJURP
KIF20A	10112	92.043	10112.0	kinesin family member 20A			KIF20A
CDCA8	55143	96.93368	55143.0	cell division cycle associated 8		This gene encodes a component of the chromosomal passenger complex. This complex is an essential regulator of mitosis and cell division. This protein is cell-cycle regulated and is required for chromatin-induced microtubule stabilization and spindle formation. Alternate splicing results in multiple transcript variants. Pseudgenes of this gene are found on chromosomes 7, 8 and 16.	CDCA8
DTL	51514	95.285355	51514.0	denticleless E3 ubiquitin protein ligase homolog			DTL
HSD17B6	8630	103.29796	8630.0	hydroxysteroid 17-beta dehydrogenase 6		The protein encoded by this gene has both oxidoreductase and epimerase activities and is involved in androgen catabolism. The oxidoreductase activity can convert 3 alpha-adiol to dihydrotestosterone, while the epimerase activity can convert androsterone to epi-androsterone. Both reactions use NAD+ as the preferred cofactor. This gene is a member of the retinol dehydrogenase family.	HSD17B6
TOP2A	7153	95.022194	7153.0	topoisomerase (DNA) II alpha		This gene encodes a DNA topoisomerase, an enzyme that controls and alters the topologic states of DNA during transcription. This nuclear enzyme is involved in processes such as chromosome condensation, chromatid separation, and the relief of torsional stress that occurs during DNA transcription and replication. It catalyzes the transient breaking and rejoining of two strands of duplex DNA which allows the strands to pass through one another, thus altering the topology of DNA. Two forms of this enzyme exist as likely products of a gene duplication event. The gene encoding this form, alpha, is localized to chromosome 17 and the beta gene is localized to chromosome 3. The gene encoding this enzyme functions as the target for several anticancer agents and a variety of mutations in this gene have been associated with the development of drug resistance. Reduced activity of this enzyme may also play a role in ataxia-telangiectasia.	TOP2A
CEP55	55165	92.38002	55165.0	centrosomal protein 55			CEP55
SPC25	57405	94.550674	57405.0	SPC25, NDC80 kinetochore complex component		This gene encodes a protein that may be involved in kinetochore-microtubule interaction and spindle checkpoint activity.	SPC25
CKAP2L	150468	96.65961	150468.0	cytoskeleton associated protein 2 like		The protein encoded by this gene is thought to be a mitotic spindle protein important to neural stem or progenitor cells. Mutations in this gene have been associated with spindle organization defects, including mitotic spindle defects, lagging chromosomes, and chromatin bridges. There is evidence that mutations in this gene are associated with Filippi syndrome, characterized by growth defects, microcephaly, intellectual disability, facial feature defects, and syndactyly. There is a pseudogene of this gene on chromosome 20. Alternative splicing results in multiple transcript variants.	CKAP2L
