query	_id	_score	entrezgene	name	notfound	summary	symbol
CRHBP	1393	94.55887	1393.0	corticotropin releasing hormone binding protein		Corticotropin-releasing hormone is a potent stimulator of synthesis and secretion of preopiomelanocortin-derived peptides. Although CRH concentrations in the human peripheral circulation are normally low, they increase throughout pregnancy and fall rapidly after parturition. Maternal plasma CRH probably originates from the placenta. Human plasma contains a CRH-binding protein which inactivates CRH and which may prevent inappropriate pituitary-adrenal stimulation in pregnancy.	CRHBP
CLEC4G	339390	106.80198	339390.0	C-type lectin domain family 4 member G		This gene encodes a glycan-binding receptor and member of the C-type lectin family which plays a role in the T-cell immune response. Multiple transcript variants encoding different isoforms have been found for this gene.	CLEC4G
MARCO	8685	96.07825	8685.0	macrophage receptor with collagenous structure		The protein encoded by this gene is a member of the class A scavenger receptor family and is part of the innate antimicrobial immune system. The protein may bind both Gram-negative and Gram-positive bacteria via an extracellular, C-terminal, scavenger receptor cysteine-rich (SRCR) domain. In addition to short cytoplasmic and transmembrane domains, there is an extracellular spacer domain and a long, extracellular collagenous domain. The protein may form a trimeric molecule by the association of the collagenous domains of three identical polypeptide chains.	MARCO
CLEC1B	51266	102.02041	51266.0	C-type lectin domain family 1 member B		Natural killer (NK) cells express multiple calcium-dependent (C-type) lectin-like receptors, such as CD94 (KLRD1; MIM 602894) and NKG2D (KLRC4; MIM 602893), that interact with major histocompatibility complex class I molecules and either inhibit or activate cytotoxicity and cytokine secretion. CLEC2 is a C-type lectin-like receptor expressed in myeloid cells and NK cells (Colonna et al., 2000 [PubMed 10671229]).	CLEC1B
FCN3	8547	97.926834	8547.0	ficolin 3		Ficolins are a group of proteins which consist of a collagen-like domain and a fibrinogen-like domain. In human serum, there are two types of ficolins, both of which have lectin activity. The protein encoded by this gene is a thermolabile beta-2-macroglycoprotein found in all human serum and is a member of the ficolin/opsonin p35 lectin family. The protein, which was initially identified based on its reactivity with sera from patients with systemic lupus erythematosus, has been shown to have a calcium-independent lectin activity. The protein can activate the complement pathway in association with MASPs and sMAP, thereby aiding in host defense through the activation of the lectin pathway. Alternative splicing occurs at this locus and two variants, each encoding a distinct isoform, have been identified.	FCN3
ADAMTS13	11093	97.58604	11093.0	ADAM metallopeptidase with thrombospondin type 1 motif 13		This gene encodes a member of a family of proteins containing several distinct regions, including a metalloproteinase domain, a disintegrin-like domain, and a thrombospondin type 1 (TS) motif. The enzyme encoded by this gene specifically cleaves von Willebrand Factor (vWF). Defects in this gene are associated with thrombotic thrombocytopenic purpura. Alternative splicing results in multiple transcript variants.	ADAMTS13
BMPER	168667	93.69036	168667.0	BMP binding endothelial regulator		This gene encodes a secreted protein that interacts with, and inhibits bone morphogenetic protein (BMP) function. It has been shown to inhibit BMP2- and BMP4-dependent osteoblast differentiation and BMP-dependent differentiation of the chondrogenic cells. Mutations in this gene are associated with a lethal skeletal disorder, diaphanospondylodysostosis.	BMPER
COLEC10	10584	97.58234	10584.0	collectin subfamily member 10		This gene encodes a member of the C-lectin family, proteins that possess collagen-like sequences and carbohydrate recognition domains. The other members of this family are secreted proteins and bind to carbohydrate antigens on microorganisms facilitating their recognition and removal. This gene product is a cytosolic protein, a characteristic that suggests that it may have different biological functions than other C-lectins.	COLEC10
ECM1	1893	95.81331	1893.0	extracellular matrix protein 1		This gene encodes a soluble protein that is involved in endochondral bone formation, angiogenesis, and tumor biology. It also interacts with a variety of extracellular and structural proteins, contributing to the maintenance of skin integrity and homeostasis. Mutations in this gene are associated with lipoid proteinosis disorder (also known as hyalinosis cutis et mucosae or Urbach-Wiethe disease) that is characterized by generalized thickening of skin, mucosae and certain viscera. Alternatively spliced transcript variants encoding distinct isoforms have been described for this gene.	ECM1
MT1F	4494	113.373924	4494.0	metallothionein 1F			MT1F
DBH	1621	92.921234	1621.0	dopamine beta-hydroxylase		The protein encoded by this gene is an oxidoreductase belonging to the copper type II, ascorbate-dependent monooxygenase family. It is present in the synaptic vesicles of postganglionic sympathetic neurons and converts dopamine to norepinephrine. It exists in both soluble and membrane-bound forms, depending on the absence or presence, respectively, of a signal peptide.	DBH
OIT3	170392	94.328835	170392.0	oncoprotein induced transcript 3		This gene was identified due to its downregulation in hepatocarcinomas. The encoded protein may be involved in liver development and function.	OIT3
FCN2	2220	99.94135	2220.0	ficolin 2		The product of this gene belongs to the ficolin family of proteins. This family is characterized by the presence of a leader peptide, a short N-terminal segment, followed by a collagen-like region, and a C-terminal fibrinogen-like domain. This gene is predominantly expressed in the liver, and has been shown to have carbohydrate binding and opsonic activities. Alternatively spliced transcript variants encoding different isoforms have been identified.	FCN2
STAB2	55576	94.79023	55576.0	stabilin 2		This gene encodes a large, transmembrane receptor protein which may function in angiogenesis, lymphocyte homing, cell adhesion, or receptor scavenging. The protein contains 7 fasciclin, 15 epidermal growth factor (EGF)-like, and 2 laminin-type EGF-like domains as well as a C-type lectin-like hyaluronan-binding Link module. The protein is primarily expressed on sinusoidal endothelial cells of liver, spleen, and lymph node. The receptor has been shown to bind and endocytose ligands such as hyaluronan, low density lipoprotein, Gram-positive and Gram-negative bacteria, and advanced glycosylation end products. Supporting its possible role as a scavenger receptor, the protein has been shown to cycle between the plasma membrane and lysosomes.	STAB2
PZP	5858	103.319145	5858.0	PZP, alpha-2-macroglobulin like		The protein encoded by this gene is highly expressed in late-pregnancy serum and is similar in structure to alpha-2-macroglobulin. The encoded protein, which acts as a homotetramer, inhibits the activity of all four classes of proteinases. This protein contains cleavage sites for several proteinases. Upon binding of a proteinase, the conformation of this protein changes to trap the proteinase, limiting its activity. This protein appears to be elevated in the sera of presymptomatic Alzheimer's disease patients.	PZP
PLAC8	51316	97.94725	51316.0	placenta specific 8			PLAC8
CFP	5199	99.48203	5199.0	complement factor properdin		This gene encodes a plasma glycoprotein that positively regulates the alternative complement pathway of the innate immune system. This protein binds to many microbial surfaces and apoptotic cells and stabilizes the C3- and C5-convertase enzyme complexes in a feedback loop that ultimately leads to formation of the membrane attack complex and lysis of the target cell. Mutations in this gene result in two forms of properdin deficiency, which results in high susceptibility to meningococcal infections. Multiple alternatively spliced variants, encoding the same protein, have been identified.	CFP
VIPR1	7433	94.32602	7433.0	vasoactive intestinal peptide receptor 1		This gene encodes a receptor for vasoactive intestinal peptide, a small neuropeptide. Vasoactive intestinal peptide is involved in smooth muscle relaxation, exocrine and endocrine secretion, and water and ion flux in lung and intestinal epithelia. Its actions are effected through integral membrane receptors associated with a guanine nucleotide binding protein which activates adenylate cyclase. Several transcript variants encoding different isoforms have been found for this gene.	VIPR1
KCNN2	3781	94.34509	3781.0	potassium calcium-activated channel subfamily N member 2		Action potentials in vertebrate neurons are followed by an afterhyperpolarization (AHP) that may persist for several seconds and may have profound consequences for the firing pattern of the neuron. Each component of the AHP is kinetically distinct and is mediated by different calcium-activated potassium channels. The protein encoded by this gene is activated before membrane hyperpolarization and is thought to regulate neuronal excitability by contributing to the slow component of synaptic AHP. This gene is a member of the KCNN family of potassium channel genes. The encoded protein is an integral membrane protein that forms a voltage-independent calcium-activated channel with three other calmodulin-binding subunits. Alternate splicing of this gene results in multiple transcript variants.	KCNN2
CLEC4M	10332	111.15526	10332.0	C-type lectin domain family 4 member M		This gene encodes a transmembrane receptor and is often referred to as L-SIGN because of its expression in the endothelial cells of the lymph nodes and liver. The encoded protein is involved in the innate immune system and recognizes numerous evolutionarily divergent pathogens ranging from parasites to viruses, with a large impact on public health. The protein is organized into three distinct domains: an N-terminal transmembrane domain, a tandem-repeat neck domain and C-type lectin carbohydrate recognition domain. The extracellular region consisting of the C-type lectin and neck domains has a dual function as a pathogen recognition receptor and a cell adhesion receptor by binding carbohydrate ligands on the surface of microbes and endogenous cells. The neck region is important for homo-oligomerization which allows the receptor to bind multivalent ligands with high avidity. Variations in the number of 23 amino acid repeats in the neck domain of this protein are common and have a significant impact on ligand binding ability. This gene is closely related in terms of both sequence and function to a neighboring gene (GeneID 30835; often referred to as DC-SIGN or CD209). DC-SIGN and L-SIGN differ in their ligand-binding properties and distribution. Alternative splicing results in multiple variants.	CLEC4M
CSRNP1	64651	95.523506	64651.0	cysteine and serine rich nuclear protein 1		This gene encodes a protein that localizes to the nucleus and expression of this gene is induced in response to elevated levels of axin. The Wnt signalling pathway, which is negatively regulated by axin, is important in axis formation in early development and impaired regulation of this signalling pathway is often involved in tumors. A decreased level of expression of this gene in tumors compared to the level of expression in their corresponding normal tissues suggests that this gene product has a tumor suppressor function. Alternative splicing results in multiple transcript variants.	CSRNP1
LIFR	3977	97.258255	3977.0	leukemia inhibitory factor receptor alpha		This gene encodes a protein that belongs to the type I cytokine receptor family. This protein combines with a high-affinity converter subunit, gp130, to form a receptor complex that mediates the action of the leukemia inhibitory factor, a polyfunctional cytokine that is involved in cellular differentiation, proliferation and survival in the adult and the embryo. Mutations in this gene cause Schwartz-Jampel syndrome type 2, a disease belonging to the group of the bent-bone dysplasias. A translocation that involves the promoter of this gene, t(5;8)(p13;q12) with the pleiomorphic adenoma gene 1, is associated with salivary gland pleiomorphic adenoma, a common type of benign epithelial tumor of the salivary gland. Multiple splice variants encoding the same protein have been found for this gene.	LIFR
MT1H	4496	113.384796	4496.0	metallothionein 1H			MT1H
MT1M	4499	109.436714	4499.0	metallothionein 1M		This gene encodes a member of the metallothionein superfamily, type 1 family. Metallothioneins have a high content of cysteine residues that bind various heavy metals. These genes are transcriptionally regulated by both heavy metals and glucocorticoids.	MT1M
GPM6A	2823	94.55682	2823.0	glycoprotein M6A			GPM6A
BCO2	83875	94.1077	83875.0	beta-carotene oxygenase 2		This gene encodes an enzyme which oxidizes carotenoids such as beta-carotene during the biosynthesis of vitamin A. Multiple transcript variants encoding different isoforms have been found for this gene.	BCO2
BMP10	27302	93.91821	27302.0	bone morphogenetic protein 10		This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate the mature protein, which binds to the activin receptor-like kinase 1 (ALK1) and plays important roles in cardiovascular development including cardiomyocyte proliferation and regulation of heart size, closure of the ductus arteriosus, angiogenesis and ventricular trabeculation.	BMP10
HGF	3082	94.783714	3082.0	hepatocyte growth factor		This gene encodes a protein that binds to the hepatocyte growth factor receptor to regulate cell growth, cell motility and morphogenesis in numerous cell and tissue types. Alternative splicing results in multiple transcript variants, at least one of which encodes a preproprotein that is proteolytically processed to generate alpha and beta chains, which form the mature heterodimer. This protein is secreted by mesenchymal cells and acts as a multi-functional cytokine on cells of mainly epithelial origin. This protein also plays a role in angiogenesis, tumorogenesis, and tissue regeneration. Although the encoded protein is a member of the peptidase S1 family of serine proteases, it lacks peptidase activity. Mutations in this gene are associated with nonsyndromic hearing loss.	HGF
DACH1	1602	96.64878	1602.0	dachshund family transcription factor 1		This gene encodes a chromatin-associated protein that associates with other DNA-binding transcription factors to regulate gene expression and cell fate determination during development. The protein contains a Ski domain that is highly conserved from Drosophila to human. Expression of this gene is lost in some forms of metastatic cancer, and is correlated with poor prognosis. Multiple transcript variants encoding different isoforms have been found for this gene.	DACH1
GPR182	11318	94.12649	11318.0	G protein-coupled receptor 182		Adrenomedullin is a potent vasodilator peptide that exerts major effects on cardiovascular function. This gene encodes a seven-transmembrane protein that belongs to the family 1 of G-protein coupled receptors. Studies of the rat counterpart suggest that the encoded protein may function as a receptor for adrenomedullin.	GPR182
PITPNM3	83394	92.915474	83394.0	PITPNM family member 3		This gene encodes a member of a family of membrane-associated phosphatidylinositol transfer domain-containing proteins. The calcium-binding protein has phosphatidylinositol (PI) transfer activity and interacts with the protein tyrosine kinase PTK2B (also known as PYK2). The protein is homologous to a Drosophila protein that is implicated in the visual transduction pathway in flies. Mutations in this gene result in autosomal dominant cone dystrophy. Multiple transcript variants encoding different isoforms have been found for this gene.	PITPNM3
GDF2	2658	93.51725	2658.0	growth differentiation factor 2		This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate each subunit of the disulfide-linked homodimer. This protein regulates cartilage and bone development, angiogenesis and differentiation of cholinergic central nervous system neurons. Mutations in this gene are associated with hereditary hemorrhagic telangiectasia.	GDF2
PAMR1	25891	95.26902	25891.0	peptidase domain containing associated with muscle regeneration 1			PAMR1
