query	_id	_score	entrezgene	name	notfound	summary	symbol
SEMG1	6406	111.139	6406.0	semenogelin I		The protein encoded by this gene is the predominant protein in semen. The encoded secreted protein is involved in the formation of a gel matrix that encases ejaculated spermatozoa. This preproprotein is proteolytically processed by the prostate-specific antigen (PSA) protease to generate multiple peptide products that exhibit distinct functions. One of these peptides, SgI-29, is an antimicrobial peptide with antibacterial activity. This proteolysis process also breaks down the gel matrix and allows the spermatozoa to move more freely. This gene and another similar semenogelin gene are present in a gene cluster on chromosome 20.	SEMG1
SEMG2	6407	108.01262	6407.0	semenogelin II		The secreted protein encoded by this gene is involved in the formation of a gel matrix that encases ejaculated spermatozoa. Proteolysis by the prostate-specific antigen (PSA) breaks down the gel matrix and allows the spermatozoa to move more freely. The encoded protein is found in lesser abundance than a similar semenogelin protein. An antibacterial activity has been found for a antimicrobial peptide isolated from this protein. The genes encoding these two semenogelin proteins are found in a cluster on chromosome 20.	SEMG2
AQP2	359	96.33891	359.0	aquaporin 2		This gene encodes a water channel protein located in the kidney collecting tubule. It belongs to the MIP/aquaporin family, some members of which are clustered together on chromosome 12q13. Mutations in this gene have been linked to autosomal dominant and recessive forms of nephrogenic diabetes insipidus.	AQP2
SPINK2	6691	98.682106	6691.0	serine peptidase inhibitor, Kazal type 2		This gene encodes a member of the family of serine protease inhibitors of the Kazal type (SPINK). The encoded protein acts as a trypsin and acrosin inhibitor in the genital tract and is localized in the spermatozoa. The protein has been associated with the progression of lymphomas. Alternative splicing results in multiple transcript variants.	SPINK2
CLDN2	9075	96.65961	9075.0	claudin 2		This gene product belongs to the claudin protein family whose members have been identified as major integral membrane proteins localized exclusively at tight junctions. Claudins are expressed in an organ-specific manner and regulate tissue-specific physiologic properties of tight junctions. This protein is expressed in the intestine. Alternatively spliced transcript variants with different 5' untranslated region have been found for this gene.	CLDN2
TRIP6	7205	98.30371	7205.0	thyroid hormone receptor interactor 6		This gene is a member of the zyxin family and encodes a protein with three LIM zinc-binding domains. This protein localizes to focal adhesion sites and along actin stress fibers. Recruitment of this protein to the plasma membrane occurs in a lysophosphatidic acid (LPA)-dependent manner and it regulates LPA-induced cell migration. Alternatively spliced variants which encode different protein isoforms have been described; however, not all variants have been fully characterized.	TRIP6
PIP	5304	100.41526	5304.0	prolactin induced protein			PIP
CTF1	1489	104.036606	1489.0	cardiotrophin 1		The protein encoded by this gene is a secreted cytokine that induces cardiac myocyte hypertrophy in vitro. It has been shown to bind and activate the ILST/gp130 receoptor. Two transcript variants encoding different isoforms have been found for this gene.	CTF1
EMX2	2018	95.03958	2018.0	empty spiracles homeobox 2		This gene encodes a homeobox-containing transcription factor that is the homolog to the 'empty spiracles' gene in Drosophila. Research on this gene in humans has focused on its expression in three tissues: dorsal telencephalon, olfactory neuroepithelium, and urogenetial system. It is expressed in the dorsal telencephalon during development in a low rostral-lateral to high caudal-medial gradient and is proposed to pattern the neocortex into defined functional areas. It is also expressed in embryonic and adult olfactory neuroepithelia where it complexes with eukaryotic translation initiation factor 4E (eIF4E) and possibly regulates mRNA transport or translation. In the developing urogenital system, it is expressed in epithelial tissues and is negatively regulated by HOXA10. Alternative splicing results in multiple transcript variants encoding distinct proteins.	EMX2
EFNB1	1947	96.05707	1947.0	ephrin B1		The protein encoded by this gene is a type I membrane protein and a ligand of Eph-related receptor tyrosine kinases. It may play a role in cell adhesion and function in the development or maintenance of the nervous system.	EFNB1
