query	_id	_score	entrezgene	name	notfound	summary	symbol
CST1	1469	116.50976	1469.0	cystatin SN		The cystatin superfamily encompasses proteins that contain multiple cystatin-like sequences. Some of the members are active cysteine protease inhibitors, while others have lost or perhaps never acquired this inhibitory activity. There are three inhibitory families in the superfamily, including the type 1 cystatins (stefins), type 2 cystatins and the kininogens. The type 2 cystatin proteins are a class of cysteine proteinase inhibitors found in a variety of human fluids and secretions, where they appear to provide protective functions. The cystatin locus on chromosome 20 contains the majority of the type 2 cystatin genes and pseudogenes. This gene is located in the cystatin locus and encodes a cysteine proteinase inhibitor found in saliva, tears, urine, and seminal fluid.	CST1
ESM1	11082	93.91442	11082.0	endothelial cell specific molecule 1		This gene encodes a secreted protein which is mainly expressed in the endothelial cells in human lung and kidney tissues. The expression of this gene is regulated by cytokines, suggesting that it may play a role in endothelium-dependent pathological disorders. The transcript contains multiple polyadenylation and mRNA instability signals. Two transcript variants encoding different isoforms have been found for this gene.	ESM1
HOXC10	3226	96.63139	3226.0	homeobox C10		This gene belongs to the homeobox family of genes. The homeobox genes encode a highly conserved family of transcription factors that play an important role in morphogenesis in all multicellular organisms. Mammals possess four similar homeobox gene clusters, HOXA, HOXB, HOXC and HOXD, which are located on different chromosomes and consist of 9 to 11 genes arranged in tandem. This gene is one of several homeobox HOXC genes located in a cluster on chromosome 12. The protein level is controlled during cell differentiation and proliferation, which may indicate this protein has a role in origin activation.	HOXC10
COL10A1	1300	96.33968	1300.0	collagen type X alpha 1 chain		This gene encodes the alpha chain of type X collagen, a short chain collagen expressed by hypertrophic chondrocytes during endochondral ossification. Unlike type VIII collagen, the other short chain collagen, type X collagen is a homotrimer. Mutations in this gene are associated with Schmid type metaphyseal chondrodysplasia (SMCD) and Japanese type spondylometaphyseal dysplasia (SMD).	COL10A1
TREM2	54209	99.06338	54209.0	triggering receptor expressed on myeloid cells 2		This gene encodes a membrane protein that forms a receptor signaling complex with the TYRO protein tyrosine kinase binding protein. The encoded protein functions in immune response and may be involved in chronic inflammation by triggering the production of constitutive inflammatory cytokines. Defects in this gene are a cause of polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy (PLOSL). Alternative splicing results in multiple transcript variants encoding different isoforms.	TREM2
GABRD	2563	92.04378	2563.0	gamma-aminobutyric acid type A receptor delta subunit		Gamma-aminobutyric acid (GABA) is the major inhibitory neurotransmitter in the mammalian brain where it acts at GABA-A receptors, which are ligand-gated chloride channels. Chloride conductance of these channels can be modulated by agents such as benzodiazepines that bind to the GABA-A receptor. The GABA-A receptor is generally pentameric and there are five types of subunits: alpha, beta, gamma, delta, and rho. This gene encodes the delta subunit. Mutations in this gene have been associated with susceptibility to generalized epilepsy with febrile seizures, type 5. Alternatively spliced transcript variants have been described for this gene, but their biological validity has not been determined.	GABRD
ACAN	176	92.20799	176.0	aggrecan		This gene is a member of the aggrecan/versican proteoglycan family. The encoded protein is an integral part of the extracellular matrix in cartilagenous tissue and it withstands compression in cartilage. Mutations in this gene may be involved in skeletal dysplasia and spinal degeneration. Multiple alternatively spliced transcript variants that encode different protein isoforms have been observed in this gene.	ACAN
LRFN4	78999	96.07825	78999.0	leucine rich repeat and fibronectin type III domain containing 4			LRFN4
CTHRC1	115908	93.8978	115908.0	collagen triple helix repeat containing 1		This locus encodes a protein that may play a role in the cellular response to arterial injury through involvement in vascular remodeling. Mutations at this locus have been associated with Barrett esophagus and esophageal adenocarcinoma. Alternatively spliced transcript variants have been described.	CTHRC1
SDS	10993	99.06338	10993.0	serine dehydratase		This gene encodes one of three enzymes that are involved in metabolizing serine and glycine. L-serine dehydratase converts L-serine to pyruvate and ammonia and requires pyridoxal phosphate as a cofactor. The encoded protein can also metabolize threonine to NH4+ and 2-ketobutyrate. The encoded protein is found predominantly in the liver.	SDS
FEZF1	389549	94.35591	389549.0	FEZ family zinc finger 1		This gene encodes a transcriptional repressor that belongs to the zinc finger double domain protein family. The encoded protein is thought to play a role in the embryonic migration of gonadotropin-releasing hormone neurons into the brain. Mutations in this gene are associated with hypogonadotropic hypogonadism-22 with anosmia. Alternative splicing results in multiple transcript variants.	FEZF1
