query	_id	_score	entrezgene	name	notfound	summary	symbol
EPHA10	284656	95.382614	284656.0	EPH receptor A10		Ephrin receptors, the largest subfamily of receptor tyrosine kinases (RTKs), and their ephrin ligands are important mediators of cell-cell communication regulating cell attachment, shape, and mobility in neuronal and epithelial cells (Aasheim et al., 2005 [PubMed 15777695]). See MIM 179610 for additional background on Eph receptors and ephrins.	EPHA10
NKX2-3	159296	99.424965	159296.0	NK2 homeobox 3		This gene encodes a homeodomain-containing transcription factor. The encoded protein is a member of the NKX family of homeodomain transcription factors. Studies of similar proteins in mouse and rat have indicated a potential role in cellular differentiation.	NKX2-3
HPN	3249	96.413475	3249.0	hepsin		This gene encodes a type II transmembrane serine protease that may be involved in diverse cellular functions, including blood coagulation and the maintenance of cell morphology. Expression of the encoded protein is associated with the growth and progression of cancers, particularly prostate cancer. The protein is cleaved into a catalytic serine protease chain and a non-catalytic scavenger receptor cysteine-rich chain, which associate via a single disulfide bond. Alternative splicing results in multiple transcript variants.	HPN
SLC45A2	51151	97.634964	51151.0	solute carrier family 45 member 2		This gene encodes a transporter protein that mediates melanin synthesis. The protein is expressed in a high percentage of melanoma cell lines. Mutations in this gene are a cause of oculocutaneous albinism type 4, and polymorphisms in this gene are associated with variations in skin and hair color. Multiple transcript variants encoding different isoforms have been found for this gene.	SLC45A2
HOXC6	3223	92.75952	3223.0	homeobox C6		This gene belongs to the homeobox family, members of which encode a highly conserved family of transcription factors that play an important role in morphogenesis in all multicellular organisms. Mammals possess four similar homeobox gene clusters, HOXA, HOXB, HOXC and HOXD, which are located on different chromosomes and consist of 9 to 11 genes arranged in tandem. This gene, HOXC6, is one of several HOXC genes located in a cluster on chromosome 12. Three genes, HOXC5, HOXC4 and HOXC6, share a 5' non-coding exon. Transcripts may include the shared exon spliced to the gene-specific exons, or they may include only the gene-specific exons. Alternatively spliced transcript variants encoding different isoforms have been identified for HOXC6. Transcript variant two includes the shared exon, and transcript variant one includes only gene-specific exons.	HOXC6
SIM2	6493	94.91508	6493.0	single-minded family bHLH transcription factor 2		This gene represents a homolog of the Drosophila single-minded (sim) gene, which encodes a transcription factor that is a master regulator of neurogenesis. The encoded protein is ubiquitinated by RING-IBR-RING-type E3 ubiquitin ligases, including the parkin RBR E3 ubiquitin protein ligase. This gene maps within the so-called Down syndrome chromosomal region, and is thus thought to contribute to some specific Down syndrome phenotypes. Alternative splicing of this gene results in multiple transcript variants.	SIM2
LRFN1	57622	96.719734	57622.0	leucine rich repeat and fibronectin type III domain containing 1			LRFN1
ZIC2	7546	96.16657	7546.0	Zic family member 2		This gene encodes a member of the ZIC family of C2H2-type zinc finger proteins. This protein functions as a transcriptional repressor and may regulate tissue specific expression of dopamine receptor D1. Expansion of an alanine repeat in the C-terminus of the encoded protein and other mutations in this gene cause holoprosencephaly type 5. Holoprosencephaly is the most common structural anomaly of the human brain. A polyhistidine tract polymorphism in this gene may be associated with increased risk of neural tube defects. This gene is closely linked to a gene encoding zinc finger protein of the cerebellum 5, a related family member on chromosome 13.	ZIC2
PYCR1	5831	95.40171	5831.0	pyrroline-5-carboxylate reductase 1		This gene encodes an enzyme that catalyzes the NAD(P)H-dependent conversion of pyrroline-5-carboxylate to proline. This enzyme may also play a physiologic role in the generation of NADP(+) in some cell types. The protein forms a homopolymer and localizes to the mitochondrion. Alternative splicing results in multiple transcript variants.	PYCR1
AMACR	23600	92.25935	23600.0	alpha-methylacyl-CoA racemase		This gene encodes a racemase. The encoded enzyme interconverts pristanoyl-CoA and C27-bile acylCoAs between their (R)- and (S)-stereoisomers. The conversion to the (S)-stereoisomers is necessary for degradation of these substrates by peroxisomal beta-oxidation. Encoded proteins from this locus localize to both mitochondria and peroxisomes. Mutations in this gene may be associated with adult-onset sensorimotor neuropathy, pigmentary retinopathy, and adrenomyeloneuropathy due to defects in bile acid synthesis. Alternatively spliced transcript variants have been described. Read-through transcription also exists between this gene and the upstream neighboring C1QTNF3 (C1q and tumor necrosis factor related protein 3) gene.	AMACR
CGREF1	10669	94.46579	10669.0	cell growth regulator with EF-hand domain 1			CGREF1
PRR36	80164	104.39303	80164.0	proline rich 36		This gene encodes a large protein of unknown function that contains internal regions of low complexity sequence. Alternative splicing results in multiple transcript variants. The transcript structure of the protein-coding variant at this locus is conserved between human and mouse.	PRR36
ONECUT2	9480	94.05	9480.0	one cut homeobox 2		This gene encodes a member of the onecut family of transcription factors, which are characterized by a cut domain and an atypical homeodomain. The protein binds to specific DNA sequences and stimulates expression of target genes, including genes involved in melanocyte and hepatocyte differentiation.	ONECUT2
QSOX2	169714	99.04554	169714.0	quiescin sulfhydryl oxidase 2		QSOX2 is a member of the sulfhydryl oxidase/quiescin-6 (Q6) family (QSOX1; MIM 603120) that regulates the sensitization of neuroblastoma cells for IFN-gamma (IFNG; MIM 147570)-induced cell death (Wittke et al., 2003 [PubMed 14633699]).	QSOX2
ZIC5	85416	97.014626	85416.0	Zic family member 5		This gene encodes a member of the ZIC family of C2H2-type zinc finger proteins. Members of this family are important during development, and have been associated X-linked visceral heterotaxy and holoprosencephaly type 5. This gene is closely linked to a gene encoding zinc finger protein of the cerebellum 2, a related family member on chromosome 13.	ZIC5
ARHGEF26	26084	93.85176	26084.0	Rho guanine nucleotide exchange factor 26		This gene encodes a member of the Rho-guanine nucleotide exchange factor (Rho-GEF) family. These proteins regulate Rho GTPases by catalyzing the exchange of GDP for GTP. The encoded protein specifically activates RhoG and plays a role in the promotion of macropinocytosis. Underexpression of the encoded protein may be a predictive marker of chemoresistant disease. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	ARHGEF26
SBK1	388228	95.905594	388228.0	SH3 domain binding kinase 1			SBK1
MARCKSL1	65108	99.41865	65108.0	MARCKS like 1		This gene encodes a member of the myristoylated alanine-rich C-kinase substrate (MARCKS) family. Members of this family play a role in cytoskeletal regulation, protein kinase C signaling and calmodulin signaling. The encoded protein affects the formation of adherens junction. Alternative splicing results in multiple transcript variants. Pseudogenes of this gene are located on the long arm of chromosomes 6 and 10.	MARCKSL1
ULK3	25989	94.71092	25989.0	unc-51 like kinase 3			ULK3
SLC19A1	6573	92.76148	6573.0	solute carrier family 19 member 1		The membrane protein encoded by this gene is a transporter of folate and is involved in the regulation of intracellular concentrations of folate. Three transcript variants encoding different isoforms have been found for this gene.	SLC19A1
YPEL1	29799	94.490845	29799.0	yippee like 1		This gene is located in the region associated with DiGeorge syndrome on chromosome 22. The encoded protein localizes to the centrosome and nucleolus and may play a role in the regulation of cell division.	YPEL1
LMX1B	4010	96.99105	4010.0	LIM homeobox transcription factor 1 beta		This gene encodes a member of LIM-homeodomain family of proteins containing two N-terminal zinc-binding LIM domains, 1 homeodomain, and a C-terminal glutamine-rich domain. It functions as a transcription factor, and is essential for the normal development of dorsal limb structures, the glomerular basement membrane, the anterior segment of the eye, and dopaminergic and serotonergic neurons. Mutations in this gene are associated with nail-patella syndrome. Alternatively spliced transcript variants encoding different isoforms have been found for this gene.	LMX1B
UCN	7349	100.7749	7349.0	urocortin		This gene encodes a member of the sauvagine/corticotropin-releasing factor/urotensin I family. The encoded preproprotein is proteolytically processed to generate the mature peptide, an endogenous ligand for both corticotropin-releasing factor receptor 1 and corticotropin-releasing factor receptor 2. In the brain this peptide may be responsible for the effects of stress on appetite. This peptide may also play a role in mood disorders, neurodegeneration, and skeletal system disorders. In spite of the gene family name similarity, the product of this gene has no sequence similarity to urotensin-2.	UCN
TRIM36	55521	95.651474	55521.0	tripartite motif containing 36		The protein encoded by this gene is a member of the tripartite motif (TRIM) family. The TRIM motif includes three zinc-binding domains, a RING, a B-box type 1 and a B-box type 2, and a coiled-coil region. Multiple alternatively spliced transcript variants that encode different protein isoforms have been described for this gene.	TRIM36
SLIT1	6585	91.640976	6585.0	slit guidance ligand 1			SLIT1
PCSK6	5046	93.09569	5046.0	proprotein convertase subtilisin/kexin type 6		This gene encodes a member of the subtilisin-like proprotein convertase family, which includes proteases that process protein and peptide precursors trafficking through regulated or constitutive branches of the secretory pathway. The encoded protein undergoes an initial autocatalytic processing event in the ER to generate a heterodimer which exits the ER and sorts to the trans-Golgi network where a second autocatalytic event takes place and the catalytic activity is acquired. The encoded protease is constitutively secreted into the extracellular matrix and expressed in many tissues, including neuroendocrine, liver, gut, and brain. This gene encodes one of the seven basic amino acid-specific members which cleave their substrates at single or paired basic residues. Some of its substrates include transforming growth factor beta related proteins, proalbumin, and von Willebrand factor. This gene is thought to play a role in tumor progression and left-right patterning. Alternatively spliced transcript variants encoding different isoforms have been identified.	PCSK6
TRPM4	54795	101.81218	54795.0	transient receptor potential cation channel subfamily M member 4		The protein encoded by this gene is a calcium-activated nonselective ion channel that mediates transport of monovalent cations across membranes, thereby depolarizing the membrane. The activity of the encoded protein increases with increasing intracellular calcium concentration, but this channel does not transport calcium.	TRPM4
GNL3	26354	93.849464	26354.0	G protein nucleolar 3		The protein encoded by this gene may interact with p53 and may be involved in tumorigenesis. The encoded protein also appears to be important for stem cell proliferation. This protein is found in both the nucleus and nucleolus. Three transcript variants encoding two different isoforms have been found for this gene.	GNL3
C1orf233					True		
CCDC108					True		
EZH2	2146	92.24026	2146.0	enhancer of zeste 2 polycomb repressive complex 2 subunit		This gene encodes a member of the Polycomb-group (PcG) family. PcG family members form multimeric protein complexes, which are involved in maintaining the transcriptional repressive state of genes over successive cell generations. This protein associates with the embryonic ectoderm development protein, the VAV1 oncoprotein, and the X-linked nuclear protein. This protein may play a role in the hematopoietic and central nervous systems. Multiple alternatively splcied transcript variants encoding distinct isoforms have been identified for this gene.	EZH2
SLC26A6	65010	93.655556	65010.0	solute carrier family 26 member 6		This gene belongs to the solute carrier 26 family, whose members encode anion transporter proteins. This particular family member encodes a protein involved in transporting chloride, oxalate, sulfate and bicarbonate. Alternatively spliced transcript variants encoding distinct isoforms have been described.	SLC26A6
ARHGEF38	54848	92.40298	54848.0	Rho guanine nucleotide exchange factor 38			ARHGEF38
