query	_id	_score	entrezgene	name	notfound	summary	symbol
UGP2	7360	96.99181	7360.0	UDP-glucose pyrophosphorylase 2		The enzyme encoded by this gene is an important intermediary in mammalian carbohydrate interconversions. It transfers a glucose moiety from glucose-1-phosphate to MgUTP and forms UDP-glucose and MgPPi. In liver and muscle tissue, UDP-glucose is a direct precursor of glycogen; in lactating mammary gland it is converted to UDP-galactose which is then converted to lactose. The eukaryotic enzyme has no significant sequence similarity to the prokaryotic enzyme. Two transcript variants encoding different isoforms have been found for this gene.	UGP2
BEST4	266675	96.70164	266675.0	bestrophin 4		This gene is a member of the bestrophin gene family of anion channels. Bestrophin genes share a similar gene structure with highly conserved exon-intron boundaries, but with distinct 3' ends. Bestrophins are transmembrane proteins that contain a homologous region rich in aromatic residues, including an invariant arg-phe-pro motif. Mutation in one of the family members (bestrophin 1) is associated with vitelliform macular dystrophy. The bestrophin 4 gene is predominantly expressed in the colon.	BEST4
APPL2	55198	94.0537	55198.0	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2		The protein encoded by this gene is one of two effectors of the small GTPase RAB5A/Rab5, which are involved in a signal transduction pathway. Both effectors contain an N-terminal Bin/Amphiphysin/Rvs (BAR) domain, a central pleckstrin homology (PH) domain, and a C-terminal phosphotyrosine binding (PTB) domain, and they bind the Rab5 through the BAR domain. They are associated with endosomal membranes and can be translocated to the nucleus in response to the EGF stimulus. They interact with the NuRD/MeCP1 complex (nucleosome remodeling and deacetylase /methyl-CpG-binding protein 1 complex) and are required for efficient cell proliferation. A chromosomal aberration t(12;22)(q24.1;q13.3) involving this gene and the PSAP2 gene results in 22q13.3 deletion syndrome, also known as Phelan-McDermid syndrome.	APPL2
SLC25A34	284723	92.73643	284723.0	solute carrier family 25 member 34		SLC25A34 belongs to the SLC25 family of mitochondrial carrier proteins (Haitina et al., 2006 [PubMed 16949250]).	SLC25A34
DHRS7C	201140	96.42041	201140.0	dehydrogenase/reductase 7C			DHRS7C
PHLPP2	23035	97.963036	23035.0	PH domain and leucine rich repeat protein phosphatase 2			PHLPP2
CLEC3B	7123	91.326996	7123.0	C-type lectin domain family 3 member B			CLEC3B
ZNF575	284346	99.42221	284346.0	zinc finger protein 575			ZNF575
PLCD1	5333	94.050766	5333.0	phospholipase C delta 1		This gene encodes a member of the phospholipase C family. Phospholipase C isozymes play critical roles in intracellular signal transduction by catalyzing the hydrolysis of phosphatidylinositol 4,5-bisphosphate (PIP2) into the second messengers diacylglycerol (DAG) and inositol triphosphate (IP3). The encoded protein functions as a tumor suppressor in several types of cancer, and mutations in this gene are a cause of hereditary leukonychia. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	PLCD1
SLC22A5	6584	97.61138	6584.0	solute carrier family 22 member 5		Polyspecific organic cation transporters in the liver, kidney, intestine, and other organs are critical for elimination of many endogenous small organic cations as well as a wide array of drugs and environmental toxins. The encoded protein is a plasma integral membrane protein which functions both as an organic cation transporter and as a sodium-dependent high affinity carnitine transporter. The encoded protein is involved in the active cellular uptake of carnitine. Mutations in this gene are the cause of systemic primary carnitine deficiency (CDSP), an autosomal recessive disorder manifested early in life by hypoketotic hypoglycemia and acute metabolic decompensation, and later in life by skeletal myopathy or cardiomyopathy. Alternative splicing of this gene results in multiple transcript variants.	SLC22A5
PEX26	55670	93.11557	55670.0	peroxisomal biogenesis factor 26		This gene belongs to the peroxin-26 gene family. It is probably required for protein import into peroxisomes. It anchors PEX1 and PEX6 to peroxisome membranes, possibly to form heteromeric AAA ATPase complexes required for the import of proteins into peroxisomes. Defects in this gene are the cause of peroxisome biogenesis disorder complementation group 8 (PBD-CG8). PBD refers to a group of peroxisomal disorders arising from a failure of protein import into the peroxisomal membrane or matrix. The PBD group is comprised of four disorders: Zellweger syndrome (ZWS), neonatal adrenoleukodystrophy (NALD), infantile Refsum disease (IRD), and classical rhizomelic chondrodysplasia punctata (RCDP). Alternatively spliced transcript variants have been identified for this gene.	PEX26
GLTP	51228	92.26306	51228.0	glycolipid transfer protein		The protein encoded by this gene is similar to bovine and porcine proteins which accelerate transfer of certain glycosphingolipids and glyceroglycolipids between membranes. It is thought to be a cytoplasmic protein.	GLTP
RETSAT	54884	95.64907	54884.0	retinol saturase			RETSAT
ABCG2	9429	97.014626	9429.0	ATP binding cassette subfamily G member 2 (Junior blood group)		The membrane-associated protein encoded by this gene is included in the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intra-cellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, White). This protein is a member of the White subfamily. Alternatively referred to as a breast cancer resistance protein, this protein functions as a xenobiotic transporter which may play a major role in multi-drug resistance. It likely serves as a cellular defense mechanism in response to mitoxantrone and anthracycline exposure. Significant expression of this protein has been observed in the placenta, which may suggest a potential role for this molecule in placenta tissue. Multiple transcript variants encoding different isoforms have been found for this gene.	ABCG2
PDCD4	27250	93.11317	27250.0	programmed cell death 4		This gene is a tumor suppressor and encodes a protein that binds to the eukaryotic translation initiation factor 4A1 and inhibits its function by preventing RNA binding. Alternative splicing results in multiple transcript variants.	PDCD4
ETFDH	2110	94.469025	2110.0	electron transfer flavoprotein dehydrogenase		This gene encodes a component of the electron-transfer system in mitochondria and is essential for electron transfer from a number of mitochondrial flavin-containing dehydrogenases to the main respiratory chain. Mutations in this gene are associated with glutaric acidemia. Alternatively spliced transcript variants that encode distinct isoforms have been observed.	ETFDH
FAM151A	338094	94.91508	338094.0	family with sequence similarity 151 member A			FAM151A
SLC51A	200931	95.14337	200931.0	solute carrier family 51 alpha subunit			SLC51A
CIPC	85457	94.68412	85457.0	CLOCK interacting pacemaker			CIPC
GNA11	2767	97.94429	2767.0	G protein subunit alpha 11		The protein encoded by this gene belongs to the family of guanine nucleotide-binding proteins (G proteins), which function as modulators or transducers in various transmembrane signaling systems. G proteins are composed of 3 units: alpha, beta and gamma. This gene encodes one of the alpha subunits (subunit alpha-11). Mutations in this gene have been associated with hypocalciuric hypercalcemia type II (HHC2) and hypocalcemia dominant 2 (HYPOC2). Patients with HHC2 and HYPOC2 exhibit decreased or increased sensitivity, respectively, to changes in extracellular calcium concentrations.	GNA11
SPPL2A	84888	93.27435	84888.0	signal peptide peptidase like 2A		This gene encodes a member of the GXGD family of aspartic proteases, which are transmembrane proteins with two conserved catalytic motifs localized within the membrane-spanning regions, as well as a member of the signal peptide peptidase-like protease (SPPL) family. This protein is expressed in all major adult human tissues and localizes to late endosomal compartments and lysosomal membranes. A pseudogene of this gene also lies on chromosome 15.	SPPL2A
FUCA1	2517	94.93187	2517.0	fucosidase, alpha-L- 1, tissue		The protein encoded by this gene is a lysosomal enzyme involved in the degradation of fucose-containing glycoproteins and glycolipids. Mutations in this gene are associated with fucosidosis (FUCA1D), which is an autosomal recessive lysosomal storage disease. A pseudogene of this locus is present on chr 2.	FUCA1
SULT1A2	6799	113.750626	6799.0	sulfotransferase family 1A member 2		Sulfotransferase enzymes catalyze the sulfate conjugation of many hormones, neurotransmitters, drugs, and xenobiotic compounds. These cytosolic enzymes are different in their tissue distributions and substrate specificities. The gene structure (number and length of exons) is similar among family members. This gene encodes one of two phenol sulfotransferases with thermostable enzyme activity. Two alternatively spliced variants that encode the same protein have been described.	SULT1A2
USP2	9099	95.405426	9099.0	ubiquitin specific peptidase 2		This gene encodes a member of the family of de-ubiquitinating enzymes, which belongs to the peptidase C19 superfamily. The encoded protein is a ubiquitin-specific protease which is required for TNF-alpha (tumor necrosis factor alpha) -induced NF-kB (nuclear factor kB) signaling. This protein deubiquitinates polyubiquitinated target proteins such as fatty acid synthase, murine double minute 2 (MDM2), MDM4/MDMX and cyclin D1. MDM2 and MDM4 are negative regulators of the p53 tumor suppressor and cyclin D1 is required for cell cycle G1/S transition. Multiple alternatively spliced transcript variants encoding different isoforms have been identified.	USP2
SLC36A1	206358	98.66611	206358.0	solute carrier family 36 member 1		This gene encodes a member of the eukaryote-specific amino acid/auxin permease (AAAP) 1 transporter family. The encoded protein functions as a proton-dependent, small amino acid transporter. This gene is clustered with related family members on chromosome 5q33.1. Alternative splicing results in multiple transcript variants.	SLC36A1
GRAMD3	65983	98.64994	65983.0	GRAM domain containing 3			GRAMD3
CLDN23	137075	95.905594	137075.0	claudin 23		This gene encodes a member of the claudin family. Claudins are integral membrane proteins and components of tight junction strands. Tight junction strands serve as a physical barrier to prevent solutes and water from passing freely through the paracellular space between epithelial or endothelial cell sheets, and also play critical roles in maintaining cell polarity and signal transductions. This gene is expressed in germinal center B-cells, placenta and stomach as well as in colon tumor. This gene is down-regulated in intestinal type gastric cancer.	CLDN23
DHRS11	79154	94.469345	79154.0	dehydrogenase/reductase 11			DHRS11
MIER3	166968	94.49261	166968.0	MIER family member 3			MIER3
CNNM2	54805	96.99105	54805.0	cyclin and CBS domain divalent metal cation transport mediator 2		This gene encodes a member of the ancient conserved domain containing protein family. Members of this protein family contain a cyclin box motif and have structural similarity to the cyclins. The encoded protein may play an important role in magnesium homeostasis by mediating the epithelial transport and renal reabsorption of Mg2+. Mutations in this gene are associated with renal hypomagnesemia. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene.	CNNM2
TEX11	56159	91.62223	56159.0	testis expressed 11		This gene is X-linked and is expressed in only male germ cells. Two alternatively spliced transcript variants encoding distinct isoforms have been found for this gene.	TEX11
ACADS	35	94.490845	35.0	acyl-CoA dehydrogenase, C-2 to C-3 short chain		This gene encodes a tetrameric mitochondrial flavoprotein, which is a member of the acyl-CoA dehydrogenase family. This enzyme catalyzes the initial step of the mitochondrial fatty acid beta-oxidation pathway. Mutations in this gene have been associated with short-chain acyl-CoA dehydrogenase (SCAD) deficiency. Alternative splicing results in two variants which encode different isoforms.	ACADS
MXI1	4601	91.35025	4601.0	MAX interactor 1, dimerization protein		Expression of the c-myc gene, which produces an oncogenic transcription factor, is tightly regulated in normal cells but is frequently deregulated in human cancers. The protein encoded by this gene is a transcriptional repressor thought to negatively regulate MYC function, and is therefore a potential tumor suppressor. This protein inhibits the transcriptional activity of MYC by competing for MAX, another basic helix-loop-helix protein that binds to MYC and is required for its function. Defects in this gene are frequently found in patients with prostate tumors. Three alternatively spliced transcripts encoding different isoforms have been described. Additional alternatively spliced transcripts may exist but the products of these transcripts have not been verified experimentally.	MXI1
NAAA	27163	96.41704	27163.0	N-acylethanolamine acid amidase		This gene encodes an N-acylethanolamine-hydrolyzing enzyme which is highly similar to acid ceramidase. Multiple transcript variants encoding different isoforms have been found for this gene.	NAAA
CA2	760	97.295334	760.0	carbonic anhydrase 2		The protein encoded by this gene is one of several isozymes of carbonic anhydrase, which catalyzes reversible hydration of carbon dioxide. Defects in this enzyme are associated with osteopetrosis and renal tubular acidosis. Two transcript variants encoding different isoforms have been found for this gene.	CA2
C2orf88	84281	109.77122	84281.0	chromosome 2 open reading frame 88			C2orf88
