	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
PFAS	287	287	0.000780286129876	0.0	1.5599	0.0	ENSG00000178921.13
MANSC1	287	287	7.45678297314e-06	0.0	1.9724	0.0	ENSG00000111261.13
SNRPB2	287	287	7.8906474804e-07	0.0	1.4687	0.0	ENSG00000125870.10
RPUSD3	287	287	0.000498983208433	0.0	1.0439	0.0	ENSG00000156990.14
SPC24	287	287	0.00320495256611	0.0	2.8536	0.0	ENSG00000161888.11
OS9	287	287	0.00516709857242	0.0	1.005	0.0	ENSG00000135506.15
RANBP1	287	287	5.59611375714e-11	0.0	1.7064	0.0	ENSG00000099901.16
USP12	287	287	0.000121819839366	0.0	-1.9342	0.0	ENSG00000152484.13
ZMYM5	287	287	4.27183830403e-06	0.0	-1.6628	0.0	ENSG00000132950.18
UXT	287	287	0.000681337189769	0.0	1.1012	0.0	ENSG00000126756.11
PARD3B	287	287	8.91440473029e-07	0.0	-2.8023	0.0	ENSG00000116117.17
TKT	287	287	0.00771106927247	0.0	1.84	0.0	ENSG00000163931.15
RAB11A	287	287	0.00012180830516	0.0	1.2607	0.0	ENSG00000103769.9
GCNT2	287	287	4.26473690867e-07	0.0	-3.8386	0.0	ENSG00000111846.15
CDH8	287	287	0.00383747355489	0.0	-4.4179	0.0	ENSG00000150394.13
CNTNAP3	287	287	0.000351750410839	0.0	-3.3658	0.0	ENSG00000106714.17
FBXO9	287	287	1.68172373406e-06	0.0	-1.668	0.0	ENSG00000112146.16
EVC2	287	287	7.90559560643e-08	0.0	-2.8044	0.0	ENSG00000173040.12
FES	287	287	0.000285039309935	0.0	-2.0951	0.0	ENSG00000182511.11
CNIH1	287	287	0.000302063580376	0.0	1.0297	0.0	ENSG00000100528.11
AHI1	287	287	0.000234067454265	0.0	-1.6957	0.0	ENSG00000135541.20
WDR35	287	287	0.000944377914367	0.0	-1.6695	0.0	ENSG00000118965.14
RPL37A	287	287	0.00256963371331	0.0	0.955	0.0	ENSG00000197756.9
TOP1MT	287	287	1.32742687858e-08	0.0	2.5408	0.0	ENSG00000184428.12
VPS37B	287	287	8.23362850534e-05	0.0	2.5372	0.0	ENSG00000139722.6
CDH1	287	287	0.000716044361062	0.0	5.2109	0.0	ENSG00000039068.18
HM13	287	287	7.73087002429e-10	0.0	1.9922	0.0	ENSG00000101294.16
SYT2	287	287	2.99948959243e-05	0.0	-4.6466	0.0	ENSG00000143858.11
TRIM29	287	287	1.07543099349e-09	0.0	6.3077	0.0	ENSG00000137699.16
GPR162	287	287	1.15425073004e-08	0.0	-3.9524	0.0	ENSG00000250510.7
TUB	287	287	2.77490201756e-11	0.0	-4.4584	0.0	ENSG00000166402.8
COA4	287	287	0.000137930360381	0.0	1.1736	0.0	ENSG00000181924.6
MAGEH1	287	287	7.80809354297e-05	0.0	-1.5942	0.0	ENSG00000187601.4
C1orf43	287	287	0.00181021035025	0.0	0.8638	0.0	ENSG00000143612.18
NXF1	287	287	1.76454181408e-07	0.0	-1.8364	0.0	ENSG00000162231.13
PHF2	287	287	2.62520756283e-07	0.0	-1.4798	0.0	ENSG00000197724.10
CLK4	287	287	4.12736005633e-10	0.0	-2.5846	0.0	ENSG00000113240.12
LRRK2	287	287	4.82942215886e-08	0.0	-3.1394	0.0	ENSG00000188906.13
TSPAN2	287	287	0.00134143642421	0.0	-2.8661	0.0	ENSG00000134198.9
FAM71E1	287	287	0.00332604112949	0.0	2.2376	0.0	ENSG00000142530.10
CDS1	287	287	0.000186792231597	0.0	4.8858	0.0	ENSG00000163624.5
EHBP1L1	287	287	1.88187792661e-05	0.0	-2.3276	0.0	ENSG00000173442.11
CAMTA2	287	287	2.52789506224e-05	0.0	-0.951	0.0	ENSG00000108509.20
BHLHB9	287	287	3.71683041096e-05	0.0	-2.1451	0.0	ENSG00000198908.11
SH3TC2	287	287	0.00726617255103	0.0	2.3044	0.0	ENSG00000169247.11
CYSTM1	287	287	8.50028518819e-06	0.0	2.6653	0.0	ENSG00000120306.9
HDAC2	287	287	0.000318936237388	0.0	0.9599	0.0	ENSG00000196591.11
MOV10L1	287	287	0.00645427609242	0.0	-2.8502	0.0	ENSG00000073146.15
SLC6A17	287	287	0.00880309121091	0.0	-2.9164	0.0	ENSG00000197106.6
ASXL3	287	287	6.84498773252e-09	0.0	-3.8184	0.0	ENSG00000141431.9
WBP11	287	287	0.000132751632766	0.0	1.1265	0.0	ENSG00000084463.7
FAM193A	287	287	1.87321003194e-05	0.0	-0.8962	0.0	ENSG00000125386.14
DCUN1D4	287	287	6.01302417555e-09	0.0	-1.7295	0.0	ENSG00000109184.14
KRT18	287	287	1.96569917267e-06	0.0	7.172	0.0	ENSG00000111057.10
RAB8A	287	287	4.11398455737e-05	0.0	1.6173	0.0	ENSG00000167461.11
AGPAT2	287	287	0.00241537258162	0.0	2.0952	0.0	ENSG00000169692.12
NUP50	287	287	0.000205824874604	0.0	1.4115	0.0	ENSG00000093000.18
NME5	287	287	0.000112465870673	0.0	-3.7694	0.0	ENSG00000112981.4
TRIM31	287	287	0.00444692398609	0.0	5.0273	0.0	ENSG00000204616.10
CES1	287	287	0.00117614370771	0.0	-3.1412	0.0	ENSG00000198848.12
IRGQ	287	287	0.00204679202382	0.0	-0.9642	0.0	ENSG00000167378.8
CCR5	287	287	0.00984227339562	0.0	2.4114	0.0	ENSG00000160791.13
GNAI1	287	287	1.76584446849e-06	0.0	-2.7423	0.0	ENSG00000127955.15
ANKRD6	287	287	4.10191246062e-08	0.0	-3.2336	0.0	ENSG00000135299.16
SCN5A	287	287	0.000259847294853	0.0	-3.2564	0.0	ENSG00000183873.15
ARHGAP40	287	287	7.20816084057e-05	0.0	4.8053	0.0	ENSG00000124143.10
TRMU	287	287	0.00796380736152	0.0	-1.1517	0.0	ENSG00000100416.12
ZSCAN5A	287	287	0.00367278469386	0.0	1.4693	0.0	ENSG00000131848.9
GALNT1	287	287	0.00316775543029	0.0	1.2494	0.0	ENSG00000141429.13
AKR1A1	287	287	1.5944219503e-06	0.0	1.9506	0.0	ENSG00000117448.13
TMEM71	287	287	0.0036045197578	0.0	-3.5873	0.0	ENSG00000165071.14
MSMO1	287	287	0.001702038409	0.0	2.6881	0.0	ENSG00000052802.12
NR2C2	287	287	1.06431024397e-09	0.0	-1.5714	0.0	ENSG00000177463.15
LVRN	287	287	0.00230314836043	0.0	-4.2379	0.0	ENSG00000172901.19
GRPEL1	287	287	0.00430335066339	0.0	1.328	0.0	ENSG00000109519.12
GRK6	287	287	0.00770764446546	0.0	0.9207	0.0	ENSG00000198055.10
PHYHD1	287	287	1.42505728999e-08	0.0	-3.2571	0.0	ENSG00000175287.18
NXT2	287	287	0.000302364268973	0.0	2.1751	0.0	ENSG00000101888.11
