	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
MUC5AC	863.686460159	-0.317797901743	0.0626906091346	-5.06930633041	3.99268176585e-07	0.00776456823004	ENSG00000215182.8
SERPINB11	14.1651540697	-0.254522563331	0.055844733525	-4.55768247542	5.17211496676e-06	0.032495259171	ENSG00000206072.12
SERPINB3	116.880115216	-0.298568919541	0.0662968616032	-4.50351513361	6.68386057921e-06	0.032495259171	ENSG00000057149.14
MSMB	123.617417011	-0.270572856526	0.0599456061489	-4.5136395127	6.37244966849e-06	0.032495259171	ENSG00000263639.5
TP53AIP1	10.0578967679	-0.323757939394	0.078340336969	-4.1327105795	3.58510049318e-05	0.0774660547677	ENSG00000120471.14
CLCA2	26.3716045591	-0.335234434782	0.078970027938	-4.24508441412	2.18511144013e-05	0.0774660547677	ENSG00000137975.7
GBP6	14.1121852173	-0.353920946393	0.0839730071307	-4.2146989668	2.50111572057e-05	0.0774660547677	ENSG00000183347.14
BPIFB1	2640.85552041	-0.276001358938	0.0662012157079	-4.16912825522	3.05766898175e-05	0.0774660547677	ENSG00000125999.10
SERPINB13	13.0505683256	-0.270849020824	0.0653845439029	-4.14240131774	3.43688263888e-05	0.0774660547677	ENSG00000197641.11
CXCL6	93.7166570365	-0.324062409674	0.0797833769419	-4.06177855708	4.87002622131e-05	0.0947073999258	ENSG00000124875.9
ATP12A	59.7484731135	-0.267569671704	0.0671059963957	-3.98726918719	6.68381761891e-05	0.118163819305	ENSG00000075673.11
PSCA	150.494712779	-0.311017306602	0.0788593092311	-3.94395169872	8.01498081588e-05	0.129889443272	ENSG00000167653.4
GSTA2	88.1165142268	-0.252930653543	0.0647659247083	-3.90530444338	9.4106834229e-05	0.140776585019	ENSG00000244067.2
SERPINB7	8.31917396831	-0.269893065388	0.0703920044785	-3.83414376941	0.000126002432174	0.175026378463	ENSG00000166396.12
YY2	56.0596982174	0.252567814427	0.0669016685681	3.77520949526	0.000159873245129	0.207270333201	ENSG00000230797.2
ADH7	31.4405504715	-0.236451641871	0.0629368484771	-3.75696666726	0.000171985394455	0.209037497873	ENSG00000196344.11
SLC2A14	23.8586627573	-0.304957479198	0.0818337159259	-3.7265505513	0.000194118154193	0.222059749682	ENSG00000173262.11
CYP24A1	103.513071493	-0.213500395094	0.0580221171365	-3.67963813853	0.000233565143309	0.252341185662	ENSG00000019186.9
C1orf110	52.7614415241	-0.250291124826	0.068496617662	-3.65406546147	0.000258120411899	0.264193034221	ENSG00000185860.13
MUC16	311.105161316	-0.236527093663	0.0663135178986	-3.56680057337	0.000361366274368	0.351374496882	ENSG00000181143.15
SOX21	5.95832043941	-0.260862665512	0.074283813325	-3.51170266894	0.000445245829824	0.412318840599	ENSG00000125285.5
OTX1	12.4857456501	-0.276799070339	0.0798455586592	-3.46668086475	0.000526927100004	0.465779605172	ENSG00000115507.9
LGALS9C	34.7708879934	-0.293296128912	0.0855972123959	-3.42646823071	0.000611485288262	0.495481433368	ENSG00000171916.16
PAX9	50.5689147622	-0.289978399408	0.0845699005535	-3.42886059355	0.000606120771276	0.495481433368	ENSG00000198807.12
BEST4	87.1913002071	-0.268772663448	0.0816469859899	-3.29188714304	0.000995175387613	0.734335881478	ENSG00000142959.4
HILPDA	1045.85672351	-0.281746959028	0.0857657005093	-3.28507733691	0.00101954382681	0.734335881478	ENSG00000135245.9
CHP2	10.8434424075	-0.245929080605	0.0743874924856	-3.3060541818	0.000946197892432	0.734335881478	ENSG00000166869.2
BCAS1	96.2236674059	-0.287283281509	0.0880635949751	-3.26222523155	0.00110541277077	0.755525223922	ENSG00000064787.12
UCN3	8.14833702811	-0.221572538533	0.0680333227622	-3.2568237084	0.00112666382957	0.755525223922	ENSG00000178473.6
SERPINB5	14.5175520049	-0.2491613233	0.0780392359585	-3.19276989632	0.00140915187915	0.782965045539	ENSG00000206075.13
IGFALS	37.6753361289	-0.288618904917	0.0899446285554	-3.20885092921	0.00133266567505	0.782965045539	ENSG00000099769.5
GADD45G	500.536992321	-0.288088846742	0.0901583107881	-3.19536650835	0.00139653370461	0.782965045539	ENSG00000130222.10
FER1L6	5.65818945224	-0.206105163119	0.0642165530953	-3.20953326183	0.00132950663206	0.782965045539	ENSG00000214814.6
FOLR3	102.05626552	0.274913812587	0.0860094444894	3.19632122052	0.00139192055931	0.782965045539	ENSG00000110203.8
KRT5	406.014553456	-0.265325782344	0.0825955695359	-3.21234884431	0.00131654407548	0.782965045539	ENSG00000186081.11
TEX26	8.43419997882	-0.194302730593	0.0611158260962	-3.17925393476	0.00147654675163	0.791034420812	ENSG00000175664.9
ANKRD2	28.3367467731	-0.281184724866	0.0887716274651	-3.16750670113	0.00153752166572	0.791034420812	ENSG00000165887.11
BHLHE40	7474.97750782	-0.285679402866	0.0902345971157	-3.16596307843	0.00154570411842	0.791034420812	ENSG00000134107.4
GABRP	23.8217153568	-0.280918742239	0.0891035117785	-3.15272357544	0.00161754900224	0.8065762935	ENSG00000094755.16
TMPRSS4	119.891744423	-0.239702348122	0.0767816354984	-3.12187082974	0.00179705766754	0.873684511517	ENSG00000137648.16
MAD2L1	80.912573548	-0.269671956458	0.0871944296076	-3.09276587589	0.00198300511926	0.94057318425	ENSG00000164109.13
PCP4	13.8086427277	0.256394663263	0.0833473804728	3.07621741449	0.0020964491789	0.970705885289	ENSG00000183036.10
GRIN3B	92.7378016575	-0.0871574591433	0.077106190118	-1.13035618813	0.258326167297	0.999811047135	ENSG00000116032.5
RBKS	115.829866036	-0.109585436598	0.088210573054	-1.24231634376	0.214119867519	0.999811047135	ENSG00000171174.13
SSRP1	3563.86905762	0.0596897947797	0.0533504554533	1.11882446499	0.263215032365	0.999811047135	ENSG00000149136.7
TIGAR	236.86928926	0.0933156934982	0.0774081640814	1.20550195972	0.228009581946	0.999811047135	ENSG00000078237.5
RNF44	1865.73761222	-0.119067282256	0.0729508005967	-1.63215867793	0.102646063208	0.999811047135	ENSG00000146083.11
UQCC2	641.002796312	0.0865654043549	0.0734659379372	1.17830666545	0.238674371473	0.999811047135	ENSG00000137288.9
ADGRD2	0.204214278699	0.00433560280678	0.0110150816172	0.393606053724	0.69387191108	0.999811047135	ENSG00000180264.10
C11orf84	519.889989455	0.00441530390901	0.071114612779	0.0620871539122	0.950493426955	0.999811047135	ENSG00000168005.8
SPAG6	237.534296847	-0.114047608431	0.0694879588498	-1.64125713748	0.100744049504	0.999811047135	ENSG00000077327.15
RPL23A	9076.12501776	0.00847105402798	0.0552061737584	0.153443961993	0.878048178693	0.999811047135	ENSG00000198242.13
TRMT11	377.80773562	-0.0950007118486	0.0550961182476	-1.7242723239	0.084658693103	0.999811047135	ENSG00000066651.17
SLC24A2	4.36233233544	0.0393920679158	0.0739584311027	0.532624439547	0.594293580836	0.999811047135	ENSG00000155886.11
ARL8B	2561.53784296	-0.0114188523942	0.0525688291005	-0.217217172031	0.828039102813	0.999811047135	ENSG00000134108.12
ZRANB1	1281.70513451	-0.000834464291951	0.0841733572442	-0.00991363917599	0.992090189923	0.999811047135	ENSG00000019995.6
AKR1B1	2330.03451176	0.0127998451181	0.0717691462217	0.178347462551	0.858450106531	0.999811047135	ENSG00000085662.13
TMEM216	222.123413531	0.0786988376733	0.0725925325783	1.08411753769	0.278312687845	0.999811047135	ENSG00000187049.9
ZFP57	24.5980055717	0.0301217572904	0.0584276190341	0.515539701743	0.606175933812	0.999811047135	ENSG00000204644.9
THAP2	152.052832907	0.043981561534	0.0810024690252	0.542965690593	0.587153425249	0.999811047135	ENSG00000173451.6
RRM2	227.424334334	-0.167304019744	0.0886772425481	-1.88666240555	0.0592057472602	0.999811047135	ENSG00000171848.13
DDHD1	1376.09383078	0.0275659134458	0.0796016027607	0.346298472515	0.72911841644	0.999811047135	ENSG00000100523.14
MPHOSPH9	340.211770767	0.00361420356757	0.0685056846297	0.0527577176566	0.957924950976	0.999811047135	ENSG00000051825.14
RAB4B	1001.26732854	-0.022597243944	0.0640026534226	-0.353067298551	0.724037988102	0.999811047135	ENSG00000167578.16
NPIPA3	185.188746566	-0.0741532782851	0.0897205159069	-0.826491884666	0.408525119719	0.999811047135	ENSG00000224712.10
MATN4	7.11797548914	-0.133378745051	0.0833366975915	-1.60048032746	0.109492067692	0.999811047135	ENSG00000124159.15
HEATR5B	1239.59424131	-0.00746103689236	0.0612020770942	-0.121908230024	0.90297169763	0.999811047135	ENSG00000008869.11
FMO2	7265.33610189	-0.0745374822788	0.0902719258069	-0.825699480902	0.408974586822	0.999811047135	ENSG00000094963.13
ZNF708	210.674913546	0.0737895459715	0.0793357711909	0.930091746307	0.352323583849	0.999811047135	ENSG00000182141.9
SCN3B	138.146427433	0.108610522639	0.0895826448095	1.21240585015	0.225357062624	0.999811047135	ENSG00000166257.8
BAIAP3	647.676026952	-0.143538685593	0.0891527472233	-1.61003098686	0.107391091738	0.999811047135	ENSG00000007516.13
RC3H2	1653.06973462	0.00475095825982	0.0543323344933	0.0874425570726	0.930319743254	0.999811047135	ENSG00000056586.15
HARBI1	50.6862029224	0.0522949571281	0.0901960328772	0.579792208813	0.562054752282	0.999811047135	ENSG00000180423.4
HYKK	66.8130400271	-0.0415791729507	0.08336521391	-0.498759266612	0.617948986683	0.999811047135	ENSG00000188266.13
MYADML2	1.89236149723	-0.0619688782606	0.0775219107521	-0.799372431089	0.424074491257	0.999811047135	ENSG00000185105.4
SNRPF	547.928951706	0.0374014671638	0.0746140963274	0.501265431128	0.616184330667	0.999811047135	ENSG00000139343.10
FASLG	30.3742684612	0.0175382652418	0.0873479795449	0.200786158228	0.840865786656	0.999811047135	ENSG00000117560.7
MOGAT2	0.656276484605	-0.0105474973768	0.0512158628865	-0.205942002777	0.836836215143	0.999811047135	ENSG00000166391.14
DPY19L3	1003.21258697	-0.00153781019955	0.0600129446614	-0.0256246416206	0.97955673135	0.999811047135	ENSG00000178904.18
OR13C8	0.0107954550014	-0.00072769232217	0.0107719812757	-0.0675541762975	0.946140534038	0.999811047135	ENSG00000186943.1
UBN1	1864.07239898	-0.0191556589668	0.0382281890591	-0.501087271939	0.616309704163	0.999811047135	ENSG00000118900.14
ALKBH8	170.611069584	0.0659234465753	0.083625796421	0.788314723407	0.430512637597	0.999811047135	ENSG00000137760.14
OR10S1	0.0206196264615	0.000299375793671	0.0107719812757	0.0277920826271	0.977827980673	0.999811047135	ENSG00000196248.4
LMF1	449.948126142	-0.0393485473818	0.0638006241702	-0.616742357831	0.537404677595	0.999811047135	ENSG00000103227.18
C2CD2	944.674215163	-0.0717346055287	0.0746472434279	-0.960981306671	0.33656156703	0.999811047135	ENSG00000157617.16
USH2A	9.41071398121	0.12510656108	0.0890959829674	1.404177348	0.160266045404	0.999811047135	ENSG00000042781.12
PFN2	742.860048524	-0.0629145986604	0.0730241123216	-0.861559239273	0.388930109281	0.999811047135	ENSG00000070087.13
FANCM	111.179369776	-0.00604499456816	0.0884150882488	-0.0683706218915	0.945490607425	0.999811047135	ENSG00000187790.10
HIST1H2BF	6.40252105306	-0.0638475537546	0.074358944735	-0.858639858085	0.390539240809	0.999811047135	ENSG00000277224.1
RMND5A	1106.24307107	0.0670814679527	0.052468928649	1.27849890745	0.20107356975	0.999811047135	ENSG00000153561.12
ADCK2	496.282409938	-0.0219381451392	0.0606700361973	-0.361597693265	0.717652688698	0.999811047135	ENSG00000133597.9
ZNF473	410.508384488	-0.0472371245714	0.0900956047279	-0.52429998904	0.600069904516	0.999811047135	ENSG00000142528.15
ANKRD63	0.115566297893	0.00147402227814	0.0108831422222	0.135440872502	0.892263310254	0.999811047135	ENSG00000230778.1
IQCF5	0.086816652388	-0.00206769078404	0.0108217376532	-0.191068278525	0.84847209983	0.999811047135	ENSG00000214681.3
RAD23A	2884.69315278	-0.0274129995826	0.0610475646416	-0.449043295069	0.653400424831	0.999811047135	ENSG00000179262.9
DNAH3	370.722828321	-0.0959855438096	0.0650469050256	-1.47563583189	0.140041680536	0.999811047135	ENSG00000158486.13
TNNI3K	22.1747963578	-0.041122182861	0.0890343514039	-0.461868730581	0.64417545911	0.999811047135	ENSG00000116783.14
TUBB4A	33.9016100351	0.099718201572	0.0904182355331	1.10285498256	0.27009014647	0.999811047135	ENSG00000104833.10
ZNF791	1019.08580056	-0.0519008211319	0.0755734810773	-0.686759699197	0.492234169736	0.999811047135	ENSG00000173875.13
OR2D2	0.35416732653	0.00721716395746	0.0110899683394	0.650783098437	0.515186512081	0.999811047135	ENSG00000166368.2
OR52D1	0.553810561846	0.0030826935758	0.0167271736363	0.184292555505	0.853783953752	0.999811047135	ENSG00000181609.5
CDK14	728.919424113	0.0159087265187	0.0635535915226	0.250319866077	0.802339994501	0.999811047135	ENSG00000058091.16
TRHDE	214.976401982	0.0107866229088	0.0895335473945	0.120475768275	0.904106273933	0.999811047135	ENSG00000072657.8
