	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
USP40	1594.50150008	-0.257733708114	0.0621512540669	-4.14687864281	3.37038588535e-05	0.649540767825	ENSG00000085982.13
MINOS1	2100.60923922	0.19650748764	0.0537051819091	3.65900422742	0.000253197163991	0.975923148889	ENSG00000173436.13
ADRB1	206.11698058	0.531185427766	0.138576534712	3.8331556556	0.000126509846208	0.975923148889	ENSG00000043591.5
LIN7B	130.618887417	-0.308927571642	0.0836037592136	-3.69513972276	0.000219765900651	0.975923148889	ENSG00000104863.11
FZR1	1437.75485083	-0.201924237947	0.0549245800104	-3.67639111503	0.000236556755284	0.975923148889	ENSG00000105325.13
GRIN3B	8.7626712452	-0.15522199936	0.139363727736	-1.11379052413	0.265369063095	0.999972286488	ENSG00000116032.5
RBKS	106.782603797	0.111961595228	0.137597417331	0.813689656393	0.415822761227	0.999972286488	ENSG00000171174.13
SSRP1	3309.76850676	0.0904927708702	0.0734535172579	1.2319732839	0.217959064085	0.999972286488	ENSG00000149136.7
TIGAR	204.033033799	0.231784653683	0.120499689249	1.92352905745	0.0544136408656	0.999972286488	ENSG00000078237.5
RNF44	1724.89959497	-0.0322589120634	0.0909171710626	-0.354816496008	0.722727069402	0.999972286488	ENSG00000146083.11
UQCC2	872.405607223	-0.00583602166174	0.0832861923348	-0.0700718990523	0.944136433017	0.999972286488	ENSG00000137288.9
ADGRD2	0.17935985613	-0.00170646660699	0.0254124586791	-0.0671507872787	0.946461662702	0.999972286488	ENSG00000180264.10
C11orf84	719.317224351	0.06080809315	0.116922583291	0.520071413398	0.603013801949	0.999972286488	ENSG00000168005.8
SPAG6	2.13843973124	-0.0629639201333	0.121937304138	-0.516363065254	0.605600857065	0.999972286488	ENSG00000077327.15
RPL23A	11513.5127533	-0.00877068410988	0.0695339577206	-0.12613526394	0.899624853796	0.999972286488	ENSG00000198242.13
TRMT11	497.362864582	-0.0696076328711	0.0993521796044	-0.700615055938	0.483543279873	0.999972286488	ENSG00000066651.17
SLC24A2	24.2057229002	-0.0976333909119	0.138868368135	-0.703064291913	0.482015683984	0.999972286488	ENSG00000155886.11
ARL8B	2191.54124344	0.102259368299	0.0813615411486	1.25685141721	0.20880744346	0.999972286488	ENSG00000134108.12
ZRANB1	1626.71644562	0.10190872508	0.116770098004	0.872729635606	0.38281046045	0.999972286488	ENSG00000019995.6
AKR1B1	1478.74801042	-0.0192642916249	0.0620395891629	-0.310516105681	0.756168513805	0.999972286488	ENSG00000085662.13
TMEM216	256.107538923	-0.0538196559726	0.111347620905	-0.483348054814	0.628848624623	0.999972286488	ENSG00000187049.9
ZFP57	5.33457773831	-0.0677887678174	0.11290178078	-0.600422485361	0.54822470616	0.999972286488	ENSG00000204644.9
THAP2	212.718574191	-0.149178838185	0.125350929511	-1.19008960497	0.234011175496	0.999972286488	ENSG00000173451.6
RRM2	34.9721498927	0.0590984995144	0.124728732048	0.473816245417	0.635630948883	0.999972286488	ENSG00000171848.13
DDHD1	835.999257307	-0.0173572066976	0.0712720298961	-0.243534619722	0.807591269562	0.999972286488	ENSG00000100523.14
MPHOSPH9	360.784930969	-0.106297173727	0.0785233424201	-1.35370159306	0.175831599694	0.999972286488	ENSG00000051825.14
RAB4B	613.368719737	-0.0519313113204	0.0957307099031	-0.542472852995	0.58749280383	0.999972286488	ENSG00000167578.16
NPIPA3	390.354884994	-0.274232543034	0.123825073827	-2.21467700004	0.0267822426387	0.999972286488	ENSG00000224712.10
MATN4	2.1149821172	-0.0675676301028	0.123890066306	-0.545383759308	0.585489607884	0.999972286488	ENSG00000124159.15
HEATR5B	1025.67789091	-0.0827162068604	0.0829403285347	-0.99729779616	0.31861998315	0.999972286488	ENSG00000008869.11
FMO2	529.200649581	-0.0331774321614	0.139576322658	-0.237701004939	0.81211300418	0.999972286488	ENSG00000094963.13
ZNF708	182.589868693	-0.0465665784715	0.0834099419217	-0.558285707899	0.576649302776	0.999972286488	ENSG00000182141.9
SCN3B	181.391685451	0.0311853718837	0.128618353015	0.242464400708	0.808420338089	0.999972286488	ENSG00000166257.8
BAIAP3	242.87567135	-0.143987642632	0.139611691337	-1.03134373098	0.302379657769	0.999972286488	ENSG00000007516.13
RC3H2	1532.75566677	0.0730599166977	0.0632694639709	1.15474214751	0.248196034319	0.999972286488	ENSG00000056586.15
HARBI1	54.6307263946	0.0819404646356	0.106531500967	0.769166527193	0.441794458637	0.999972286488	ENSG00000180423.4
HYKK	155.508909361	-0.0979915893654	0.0902723897027	-1.0855100844	0.277695799725	0.999972286488	ENSG00000188266.13
MYADML2	2.35740123131	0.0612388315583	0.127814316438	0.479123413285	0.631850834286	0.999972286488	ENSG00000185105.4
SNRPF	502.967610376	-0.00641961324007	0.0833572630349	-0.0770132440334	0.938613009045	0.999972286488	ENSG00000139343.10
