	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
C6orf223	32.4221153658	0.274563478336	0.0651615285574	4.21358252967	2.51351683497e-05	0.407652788425	ENSG00000181577.15
CGA	156.824383226	-0.233712948161	0.0570176881141	-4.098955182	4.15019382464e-05	0.407652788425	ENSG00000135346.8
ODC1	1654.80707962	0.266914920999	0.0680663808268	3.92139140875	8.80391221332e-05	0.414943440569	ENSG00000115758.12
FAM196A	139.236678604	-0.281571145444	0.0725623540691	-3.88040257316	0.000104283712319	0.414943440569	ENSG00000188916.8
CA9	84.9060054241	0.273233322033	0.0708104494885	3.85865820661	0.000114011253736	0.414943440569	ENSG00000107159.12
SACM1L	1679.31945404	-0.138327929609	0.0364534536189	-3.79464538683	0.000147854623771	0.414943440569	ENSG00000211456.10
DLGAP3	26.3148014028	0.284443229332	0.074783203372	3.80357107621	0.000142625046713	0.414943440569	ENSG00000116544.11
CYP1A1	834.204144809	0.240844492754	0.0652078174319	3.69349109108	0.000221196263071	0.543175073503	ENSG00000140465.13
KCNF1	103.400951908	-0.262158083802	0.0721344492109	-3.63429799035	0.0002787385533	0.55991404567	ENSG00000162975.4
ZNF584	289.685054985	0.151291255446	0.0416946711289	3.62855135561	0.000285016057862	0.55991404567	ENSG00000171574.17
PEG3	1346.25613511	-0.270317874028	0.076780735434	-3.52064710634	0.00043049512738	0.704756398116	ENSG00000198300.12
OR2A25	0.570736824128	-0.185765024319	0.0526606777358	-3.52758514143	0.000419368865946	0.704756398116	ENSG00000221933.2
RTBDN	27.0135360444	0.202648191063	0.0588005553722	3.44636525591	0.000568181832942	0.858610162165	ENSG00000132026.13
NKX2-3	2.29544171177	0.158097013364	0.0466206657899	3.39113589834	0.000696035784922	0.97668735677	ENSG00000119919.10
GRIN3B	12.2236112794	0.0942092171742	0.0763630175645	1.23370212675	0.217313921149	0.999923547275	ENSG00000116032.5
RBKS	182.68904851	-0.0312660587412	0.0709613779904	-0.440606702219	0.659497749921	0.999923547275	ENSG00000171174.13
SSRP1	4668.24676039	0.0704012957012	0.0463432325468	1.51912786036	0.128730315183	0.999923547275	ENSG00000149136.7
