	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
DCAF12L1	83.6668816865	-7.78945754521	0.707900794377	-11.0036005145	3.67172463575e-28	7.17197973102e-24	ENSG00000198889.4
MT1M	1116.89541846	-4.17217034587	0.39741677118	-10.4982241526	8.80204043471e-26	8.59651279056e-22	ENSG00000205364.3
CXCL1	3783.77382062	4.36090426728	0.444591558796	9.8087878211	1.03200779284e-22	6.7194027392e-19	ENSG00000163739.4
MAGEC1	390.264905692	6.82904025218	0.703961944044	9.70086566462	2.9895131275e-22	1.45985399798e-18	ENSG00000155495.8
SECISBP2L	4952.39298427	-1.13191418297	0.117464666369	-9.63620991707	5.62256723067e-22	2.19651211433e-18	ENSG00000138593.8
KCNE2	5086.91568577	-6.22973545818	0.650217254407	-9.58100606522	9.6104167754e-22	3.12867118123e-18	ENSG00000159197.3
FZD2	376.551891335	2.46689735009	0.263878069521	9.34862588076	8.87937733548e-21	2.47772682134e-17	ENSG00000180340.6
ZCWPW2	49.5711605348	-2.45135901223	0.262922766413	-9.32349467363	1.12570122847e-20	2.74854026196e-17	ENSG00000206559.7
MMP3	6790.42294982	5.20609707155	0.573105972549	9.08400421722	1.04652224569e-19	2.27130211391e-16	ENSG00000149968.11
GALR1	32.2800661794	-4.75800249226	0.524609569512	-9.06960674904	1.19447333444e-19	2.33316476415e-16	ENSG00000166573.5
SRRM4	29.8574154338	-4.88276850146	0.546785020378	-8.92996025766	4.26161861042e-19	7.56747239249e-16	ENSG00000139767.8
SERTM1	19.9855465097	-6.58814007609	0.743664857706	-8.85901761772	8.07226140981e-19	1.31396235098e-15	ENSG00000180440.3
GHRL	4416.60876083	-5.88474198077	0.675133628588	-8.71641069499	2.87160281536e-18	4.31469367634e-15	ENSG00000157017.15
HS6ST3	191.065053811	-4.50361597885	0.520714949634	-8.6489085478	5.1994307423e-18	7.25432004924e-15	ENSG00000185352.8
CXCL8	3783.81369732	4.09557289842	0.475480827137	8.61353952605	7.08387888156e-18	8.6480878871e-15	ENSG00000169429.10
STK32A	104.375906455	-3.56630778234	0.41395789565	-8.61514617748	6.9852416328e-18	8.6480878871e-15	ENSG00000169302.14
PARK2	314.195941486	-3.05737688078	0.357198249597	-8.55932772411	1.13527572694e-17	1.30443181025e-14	ENSG00000185345.18
ESM1	347.406000329	3.97298934485	0.464951330278	8.54495747432	1.28583613988e-17	1.3953465178e-14	ENSG00000164283.12
NCAM1	1781.83478931	-4.22782631005	0.496068569808	-8.52266514626	1.55923092087e-17	1.60297145144e-14	ENSG00000149294.16
SLC5A7	172.911746036	-5.22825460787	0.623620251539	-8.38371524172	5.12827696363e-17	5.00853169653e-14	ENSG00000115665.8
