	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
DLX1	494	223			4.0072	1.8583	ENSG00000144355.14
TDRD1	494	167			2.777	2.2365	ENSG00000095627.9
PPARGC1A	494	156	0.0410236670659	0.3893	-1.9241	1.3436	ENSG00000109819.8
FGFR2	494	155	0.0615778642205	0.3991	-1.6687	1.3925	ENSG00000066468.20
LURAP1	494	153	0.0189957034317	0.3986	-1.7139	1.1045	ENSG00000171357.5
ROR2	494	151	0.0734946986264	0.4052	-1.3353	1.2645	ENSG00000169071.14
ARMCX1	494	147	0.126605182866	0.4117	-1.4448	1.2356	ENSG00000126947.11
CTF1	494	139	0.0725658873775	0.3959	-1.4869	1.1254	ENSG00000150281.6
SYP	494	137			0.7545	1.1683	ENSG00000102003.10
NRG2	494	136	0.0634624430757	0.4001	-1.7716	1.3597	ENSG00000158458.19
FAXDC2	494	132	0.077262837953	0.3937	-1.4998	1.047	ENSG00000170271.10
PAK7	494	129			-1.9167	1.5237	ENSG00000101349.16
PDPN	494	128	0.123835825256	0.4115	-1.1303	1.08	ENSG00000162493.16
SPATA18	494	128	0.155917134959	0.4018	-1.25	1.2437	ENSG00000163071.10
TP63	494	128	0.0952767895838	0.4063	-1.9824	1.9608	ENSG00000073282.12
ACOX2	494	127	0.0836214600419	0.3911	-1.6543	1.2823	ENSG00000168306.12
RND2	494	123	0.1147567075	0.3921	-1.5707	1.2137	ENSG00000108830.9
STOX2	494	122	0.0752828114834	0.3966	-1.5798	1.0871	ENSG00000173320.9
L3MBTL4	494	121	0.060720644508	0.3954	-1.6942	1.1281	ENSG00000154655.14
APOBEC3C	494	120	0.0709490861619	0.3791	-1.9669	1.17	ENSG00000244509.3
FBXO17	494	118	0.142783497047	0.3982	-1.4452	1.1545	ENSG00000269190.5
HFE	494	117	0.108790967238	0.4006	-1.3703	0.993	ENSG00000010704.18
COL4A6	494	117	0.114230388068	0.3962	-1.8331	1.3367	ENSG00000197565.15
GPX3	494	116	0.148309872885	0.4121	-1.3152	1.1789	ENSG00000211445.11
LDAH	494	116	0.374072373437	0.4132	-0.9569	1.3263	ENSG00000118961.14
TMEM246	494	115	0.176429124092	0.4002	-1.4389	1.3426	ENSG00000165152.8
ZNF655	494	113	0.31521532967	0.4188	-1.0003	1.2273	ENSG00000197343.10
ANGPT1	494	110	0.107737312344	0.3884	-1.915	1.3315	ENSG00000154188.9
SLC16A5	494	110	0.0912347891394	0.3973	-1.8839	1.3126	ENSG00000170190.15
GPX7	494	109	0.271897705627	0.4047	-1.0481	1.0745	ENSG00000116157.5
