	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
PIK3C2G	530	512	1.78275200837e-15	0.0852	-7.7607	1.6816	ENSG00000139144.9
HEPACAM2	530	510	1.64401283272e-14	0.056	-7.5216	2.2778	ENSG00000188175.9
AQP2	530	510	4.58787219537e-10	0.0241	-6.9036	1.633	ENSG00000167580.7
PRR35	530	508	1.64724426755e-08	0.0355	-6.3896	1.0973	ENSG00000161992.5
FOXI1	530	508	1.02721955066e-15	0.0538	-8.0163	2.4867	ENSG00000168269.8
SFRP1	530	507	8.1857577799e-17	0.0702	-6.4983	1.8999	ENSG00000104332.11
TFAP2B	530	507	6.75934907199e-16	0.0866	-7.7589	1.7973	ENSG00000008196.12
SLC9A4	530	507	2.35019470059e-16	0.0374	-8.1242	1.6595	ENSG00000180251.4
PLA2G4F	530	506	2.05804096293e-18	0.0605	-8.0167	2.4441	ENSG00000168907.13
SPAG4	530	506	2.37755125836e-10	0.0729	3.8966	0.9965	ENSG00000061656.9
FAM3B	530	506	8.91150485261e-15	0.0901	-5.7341	1.7203	ENSG00000183844.16
KCNJ1	530	505	2.59468599194e-16	0.0584	-7.7295	1.8892	ENSG00000151704.15
HS6ST2	530	505	9.15189770117e-11	0.061	-6.591	1.4519	ENSG00000171004.17
SLC26A7	530	505	1.25373801578e-12	0.0776	-6.3026	1.9634	ENSG00000147606.8
DMRT2	530	504	5.3081532617e-15	0.0493	-7.547	2.2881	ENSG00000173253.14
CLDN8	530	504	1.44017805145e-17	0.082	-8.4105	2.1608	ENSG00000156284.5
HRG	530	504	8.50910285712e-10	0.0531	-6.6802	1.5434	ENSG00000113905.4
KNG1	530	504	4.75265455235e-10	0.0443	-6.8331	1.6422	ENSG00000113889.11
SCARB1	530	503	7.52713086963e-18	0.0862	4.03	1.166	ENSG00000073060.15
TMEM213	530	502	4.61776227635e-28	0.0856	-9.3278	2.7872	ENSG00000214128.10
ATP6V0A4	530	501	1.29836466381e-25	0.0611	-8.9562	2.8454	ENSG00000105929.15
ATP6V1G3	530	501	3.41335540273e-11	0.0537	-7.1601	2.1248	ENSG00000151418.11
BSND	530	500	5.09971591411e-15	0.1188	-7.9137	2.0873	ENSG00000162399.6
TRPV6	530	500	1.41899841206e-09	0.0566	-5.5953	1.3249	ENSG00000165125.17
CA10	530	500	2.07768914285e-10	0.075	-6.7758	1.5581	ENSG00000154975.13
ACPP	530	500	5.98365383251e-08	0.0282	-5.3414	1.137	ENSG00000014257.15
ATP6V0D2	530	500	5.04339872649e-13	0.0439	-6.6629	2.5016	ENSG00000147614.3
NRK	530	500	1.57049614932e-12	0.0903	-6.3737	1.8523	ENSG00000123572.16
DUSP9	530	500	1.31219276878e-10	0.0447	-6.6561	1.556	ENSG00000130829.17
COL4A6	530	499	2.89125725535e-12	0.0765	-5.8079	1.5959	ENSG00000197565.15
RHCG	530	499	9.00412282574e-15	0.0569	-7.6167	2.4194	ENSG00000140519.12
OVCH2	530	498	6.48185376682e-11	0.0871	-6.7808	1.739	ENSG00000183378.11
MUC15	530	498	2.44659029226e-07	0.0457	-6.0511	1.3464	ENSG00000169550.12
SCNN1G	530	498	1.42029905898e-20	0.0801	-8.384	2.3421	ENSG00000166828.2
PAK6	530	497	3.08713785812e-12	0.0997	-6.5792	1.7419	ENSG00000137843.11
GABRA2	530	496	2.75980435999e-11	0.1125	-7.0634	1.7189	ENSG00000151834.15
BRINP3	530	496	3.32167266479e-07	0.0695	-5.9393	1.347	ENSG00000162670.10
TMPRSS2	530	496	8.52108710374e-16	0.1407	-6.6814	2.3	ENSG00000184012.11
CLCNKB	530	496	1.16461180048e-12	0.1113	-6.9808	2.0819	ENSG00000184908.17
CA9	530	495	9.24905466162e-09	0.13	7.547	1.9916	ENSG00000107159.12
SERPINA5	530	495	7.97080630863e-17	0.0896	-6.7601	2.1607	ENSG00000188488.13
KCNJ10	530	495	2.72621649697e-10	0.0485	-6.3249	1.4738	ENSG00000177807.6
SEMA5B	530	493	7.21316579703e-13	0.1053	3.9742	1.5379	ENSG00000082684.14
SCNN1B	530	493	3.03999821154e-12	0.1042	-6.1553	1.977	ENSG00000168447.10
EGLN3	530	493	3.54087044786e-10	0.1086	4.2467	1.4917	ENSG00000129521.13
TFCP2L1	530	493	8.56485674759e-26	0.124	-6.1405	2.2492	ENSG00000115112.7
FABP6	530	492	7.48073498689e-16	0.1256	6.2067	2.1854	ENSG00000170231.15
RHBG	530	492	2.53106438304e-11	0.0661	-6.8326	2.2438	ENSG00000132677.12
PRRG2	530	491	1.08822482717e-11	0.1337	-3.8187	1.2394	ENSG00000126460.10
NUPR1L	530	491	1.91248314044e-08	0.1275	-6.1921	1.9113	ENSG00000185290.3
ERP27	530	491	6.71102268769e-07	0.0854	-3.8718	1.5573	ENSG00000139055.6
CHL1	530	490	2.80072530899e-16	0.0984	-4.934	1.8456	ENSG00000134121.9
