query	_id	_score	entrezgene	name	notfound	summary	symbol
TRMT112	51504	94.93382	51504.0	tRNA methyltransferase 11-2 homolog (S. cerevisiae)			TRMT112
SUMO2	6613	95.647766	6613.0	small ubiquitin-like modifier 2		This gene encodes a protein that is a member of the SUMO (small ubiquitin-like modifier) protein family. It functions in a manner similar to ubiquitin in that it is bound to target proteins as part of a post-translational modification system. However, unlike ubiquitin which targets proteins for degradation, this protein is involved in a variety of cellular processes, such as nuclear transport, transcriptional regulation, apoptosis, and protein stability. It is not active until the last two amino acids of the carboxy-terminus have been cleaved off. Numerous pseudogenes have been reported for this gene. Alternate transcriptional splice variants, encoding different isoforms, have been characterized.	SUMO2
UBAC2	337867	93.67365	337867.0	UBA domain containing 2			UBAC2
UQCRH	7388	104.41984	7388.0	ubiquinol-cytochrome c reductase hinge protein			UQCRH
APLP1	333	94.68412	333.0	amyloid beta precursor like protein 1		This gene encodes a member of the highly conserved amyloid precursor protein gene family. The encoded protein is a membrane-associated glycoprotein that is cleaved by secretases in a manner similar to amyloid beta A4 precursor protein cleavage. This cleavage liberates an intracellular cytoplasmic fragment that may act as a transcriptional activator. The encoded protein may also play a role in synaptic maturation during cortical development. Alternatively spliced transcript variants encoding different isoforms have been described.	APLP1
GPR37	2861	96.16463	2861.0	G protein-coupled receptor 37		This gene is a member of the G protein-coupled receptor family. The encoded protein contains seven transmembrane domains and is found in cell and endoplasmic reticulum membranes. G protein-coupled receptors are involved in translating outside signals into G protein mediated intracellular effects. This gene product interacts with Parkin and is involved in juvenile Parkinson disease.	GPR37
SGPL1	8879	95.382164	8879.0	sphingosine-1-phosphate lyase 1			SGPL1
EIF3M	10480	96.147835	10480.0	eukaryotic translation initiation factor 3 subunit M		This gene encodes a protein that is part of the eurkaryotic translation initiation factor 3 complete (eIF-3) required for protein synthesis. Elevated levels of the encoded protein are present in cancer cell lines. Inactivation of the encoded protein has been shown to interfere with translation of herpes virus mRNAs by preventing the association of mRNAs with the ribosomes. A pseudogene of this gene is located on the X chromosome.	EIF3M
AMZ2	51321	100.30506	51321.0	archaelysin family metallopeptidase 2		The protein encoded by this gene is a zinc metalloprotease that displays some activity against angiotensin-3. The encoded protein is inhibited by the aminopeptidase inhibitor amastatin, as well as by the general inhibitors o-phenanthroline and batimastat. Defects in this gene may be associated with lung tumorigenesis.	AMZ2
DEAF1	10522	98.66983	10522.0	DEAF1, transcription factor		This gene encodes a zinc finger domain-containing protein that functions as a regulator of transcription. The encoded proteins binds to its own promoter as well as to that of several target genes. Activity of this protein is important in the regulation of embryonic development. Mutations in this gene have been found in individuals with autosomal dominant mental retardation. Alternative splicing results in multiple transcript variants.	DEAF1
TOR3A	64222	93.275116	64222.0	torsin family 3 member A			TOR3A
ARMC10	83787	93.278046	83787.0	armadillo repeat containing 10		This gene encodes a protein that contains an armadillo repeat and transmembrane domain. The encoded protein decreases the transcriptional activity of the tumor suppressor protein p53 through direct interaction with the DNA-binding domain of p53, and may play a role in cell growth and survival. Upregulation of this gene may play a role in hepatocellular carcinoma. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene, and a pseudogene of this gene is located on the long arm of chromosome 3.	ARMC10
PIK3R2	5296	92.08045	5296.0	phosphoinositide-3-kinase regulatory subunit 2		Phosphatidylinositol 3-kinase (PI3K) is a lipid kinase that phosphorylates phosphatidylinositol and similar compounds, creating second messengers important in growth signaling pathways. PI3K functions as a heterodimer of a regulatory and a catalytic subunit. The protein encoded by this gene is a regulatory component of PI3K. Two transcript variants, one protein coding and the other non-protein coding, have been found for this gene.	PIK3R2
MFI2					True		
