query	_id	_score	entrezgene	name	notfound	summary	symbol
BRI3BP	140707	93.655556	140707.0	BRI3 binding protein			BRI3BP
PCCB	5096	90.92947	5096.0	propionyl-CoA carboxylase beta subunit		The protein encoded by this gene is a subunit of the propionyl-CoA carboxylase (PCC) enzyme, which is involved in the catabolism of propionyl-CoA. PCC is a mitochondrial enzyme that probably acts as a dodecamer of six alpha subunits and six beta subunits. This gene encodes the beta subunit of PCC. Defects in this gene are a cause of propionic acidemia type II (PA-2). Multiple transcript variants encoding different isoforms have been found for this gene.	PCCB
ERGIC3	51614	97.941216	51614.0	ERGIC and golgi 3			ERGIC3
AGA	175	95.165184	175.0	aspartylglucosaminidase		This gene encodes a member of the N-terminal nucleophile (Ntn) hydrolase family of proteins. The encoded preproprotein is proteolytically processed to generate alpha and beta chains that comprise the mature enzyme. This enzyme is involved in the catabolism of N-linked oligosaccharides of glycoproteins. It cleaves asparagine from N-acetylglucosamines as one of the final steps in the lysosomal breakdown of glycoproteins. Mutations in this gene are associated with the lysosomal storage disease aspartylglycosaminuria that results in progressive neurodegeneration. Alternative splicing results in multiple transcript variants, at least one of which encodes an isoform that is subject to proteolytic processing.	AGA
ANP32A	8125	93.84902	8125.0	acidic nuclear phosphoprotein 32 family member A			ANP32A
TMED10	10972	91.770424	10972.0	transmembrane p24 trafficking protein 10		This gene is a member of the EMP24/GP25L/p24 family and encodes a protein with a GOLD domain. This type I membrane protein is localized to the plasma membrane and golgi cisternae and is involved in vesicular protein trafficking. The protein is also a member of a heteromeric secretase complex and regulates the complex's gamma-secretase activity without affecting its epsilon-secretase activity. Mutations in this gene have been associated with early-onset familial Alzheimer's disease. This gene has a pseudogene on chromosome 8.	TMED10
EIF3I	8668	94.257	8668.0	eukaryotic translation initiation factor 3 subunit I			EIF3I
SDF2	6388	97.61215	6388.0	stromal cell derived factor 2		The protein encoded by this gene is believed to be a secretory protein. It has regions of similarity to hydrophilic segments of yeast mannosyltransferases. Its expression is ubiquitous and the gene appears to be relatively conserved among mammals. Alternate splicing results in both coding and non-coding variants. A pseudogene of this gene is located on chromosome 15.	SDF2
TRUB2	26995	93.64925	26995.0	TruB pseudouridine synthase family member 2		Pseudouridine is an abundant component of rRNAs and tRNAs and is enzymatically generated by isomerization of uridine by pseudouridine synthase (Zucchini et al., 2003 [PubMed 12736709]).	TRUB2
GNB2L1					True		
CNPY2	10330	91.61593	10330.0	canopy FGF signaling regulator 2			CNPY2
TMEM57	55219	94.687675	55219.0	transmembrane protein 57			TMEM57
ZNF664	144348	95.14706	144348.0	zinc finger protein 664			ZNF664
ZMPSTE24	10269	93.27743	10269.0	zinc metallopeptidase STE24		This gene encodes a member of the peptidase M48A family. The encoded protein is a zinc metalloproteinase involved in the two step post-translational proteolytic cleavage of carboxy terminal residues of farnesylated prelamin A to form mature lamin A. Mutations in this gene have been associated with mandibuloacral dysplasia and restrictive dermopathy.	ZMPSTE24
SCAMP1	9522	94.68811	9522.0	secretory carrier membrane protein 1		This gene product belongs to the SCAMP family of proteins, which are secretory carrier membrane proteins. They function as carriers to the cell surface in post-golgi recycling pathways. Different family members are highly related products of distinct genes, and are usually expressed together. These findings suggest that these protein family members may function at the same site during vesicular transport rather than in separate pathways. A pseudogene of this gene has been defined on chromosome 1. Alternative splicing results in multiple transcript variants.	SCAMP1
TDRD1	56165	96.419785	56165.0	tudor domain containing 1		This gene is similar to a mouse gene that encodes a tudor domain protein. Alternatively spliced transcript variants have been described but their full length sequences have not been determined.	TDRD1
PRMT6	55170	97.944916	55170.0	protein arginine methyltransferase 6		The protein encoded by this gene belongs to the arginine N-methyltransferase family, which catalyze the sequential transfer of methyl group from S-adenosyl-L-methionine to the side chain nitrogens of arginine residues within proteins, to form methylated arginine derivatives and S-adenosyl-L-homocysteine. This protein can catalyze both, the formation of omega-N monomethylarginine and asymmetrical dimethylarginine, with a strong preference for the latter. It specifically mediates the asymmetric dimethylation of Arg2 of histone H3, and the methylated form represents a specific tag for epigenetic transcriptional repression. This protein also forms a complex with, and methylates DNA polymerase beta, resulting in stimulation of polymerase activity by enhancing DNA binding and processivity.	PRMT6
AMACR	23600	92.25935	23600.0	alpha-methylacyl-CoA racemase		This gene encodes a racemase. The encoded enzyme interconverts pristanoyl-CoA and C27-bile acylCoAs between their (R)- and (S)-stereoisomers. The conversion to the (S)-stereoisomers is necessary for degradation of these substrates by peroxisomal beta-oxidation. Encoded proteins from this locus localize to both mitochondria and peroxisomes. Mutations in this gene may be associated with adult-onset sensorimotor neuropathy, pigmentary retinopathy, and adrenomyeloneuropathy due to defects in bile acid synthesis. Alternatively spliced transcript variants have been described. Read-through transcription also exists between this gene and the upstream neighboring C1QTNF3 (C1q and tumor necrosis factor related protein 3) gene.	AMACR
ATP5G2	517	99.42189	517.0	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)		This gene encodes a subunit of mitochondrial ATP synthase. Mitochondrial ATP synthase catalyzes ATP synthesis, utilizing an electrochemical gradient of protons across the inner membrane during oxidative phosphorylation. ATP synthase is composed of two linked multi-subunit complexes: the soluble catalytic core, F1, and the membrane-spanning component, Fo, comprising the proton channel. The catalytic portion of mitochondrial ATP synthase consists of 5 different subunits (alpha, beta, gamma, delta, and epsilon) assembled with a stoichiometry of 3 alpha, 3 beta, and single representatives of the gamma, delta, and epsilon subunits. The proton channel likely has nine subunits (a, b, c, d, e, f, g, F6 and 8). There are three separate genes which encode subunit c of the proton channel and they specify precursors with different import sequences but identical mature proteins. The protein encoded by this gene is one of three precursors of subunit c. Alternatively spliced transcript variants encoding different isoforms have been identified. This gene has multiple pseudogenes.	ATP5G2
MAGED1	9500	96.70164	9500.0	MAGE family member D1		This gene is a member of the melanoma antigen gene (MAGE) family. Most of the genes of this family encode tumor specific antigens that are not expressed in normal adult tissues except testis. Although the protein encoded by this gene shares strong homology with members of the MAGE family, it is expressed in almost all normal adult tissues. This gene has been demonstrated to be involved in the p75 neurotrophin receptor mediated programmed cell death pathway. Three transcript variants encoding two different isoforms have been found for this gene.	MAGED1
DDX6	1656	97.60815	1656.0	DEAD-box helicase 6		This gene encodes a member of the DEAD box protein family. The protein is an RNA helicase found in P-bodies and stress granules, and functions in translation suppression and mRNA degradation. It is required for microRNA-induced gene silencing. Multiple alternatively spliced variants, encoding the same protein, have been identified.	DDX6
MRPL44	65080	91.790825	65080.0	mitochondrial ribosomal protein L44		Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 39S subunit protein.	MRPL44
KDELR2	11014	95.38554	11014.0	KDEL endoplasmic reticulum protein retention receptor 2		Retention of resident soluble proteins in the lumen of the endoplasmic reticulum (ER) is achieved in both yeast and animal cells by their continual retrieval from the cis-Golgi, or a pre-Golgi compartment. Sorting of these proteins is dependent on a C-terminal tetrapeptide signal, usually lys-asp-glu-leu (KDEL) in animal cells, and his-asp-glu-leu (HDEL) in S. cerevisiae. This process is mediated by a receptor that recognizes, and binds the tetrapeptide-containing protein, and returns it to the ER. In yeast, the sorting receptor encoded by a single gene, ERD2, is a seven-transmembrane protein. Unlike yeast, several human homologs of the ERD2 gene, constituting the KDEL receptor gene family, have been described. KDELR2 was the second member of the family to be identified, and it encodes a protein which is 83% identical to the KDELR1 gene product. Alternative splicing results in multiple transcript variants encoding distinct isoforms.	KDELR2
KDELR1	10945	100.77731	10945.0	KDEL endoplasmic reticulum protein retention receptor 1		Retention of resident soluble proteins in the lumen of the endoplasmic reticulum (ER) is achieved in both yeast and animal cells by their continual retrieval from the cis-Golgi, or a pre-Golgi compartment. Sorting of these proteins is dependent on a C-terminal tetrapeptide signal, usually lys-asp-glu-leu (KDEL) in animal cells, and his-asp-glu-leu (HDEL) in S. cerevisiae. This process is mediated by a receptor that recognizes, and binds the tetrapeptide-containing protein, and returns it to the ER. In yeast, the sorting receptor encoded by a single gene, ERD2, which is a seven-transmembrane protein. Unlike yeast, several human homologs of the ERD2 gene, constituting the KDEL receptor gene family, have been described. The protein encoded by this gene was the first member of the family to be identified, and it encodes a protein structurally and functionally similar to the yeast ERD2 gene product.	KDELR1
NOA1	84273	92.76148	84273.0	nitric oxide associated 1		The protein encoded by this gene is a nuclear-encoded GTPase that functions in the mitochondrion. Upon translation, this protein is imported into the nucleus and then into the nucleolus before being exported to the mitochondrion. The encoded protein is required for oxygen-dependent regulation of mitochondrial respiratory complexes and for mitochondrial protein synthesis.	NOA1
PTRHD1	391356	95.630974	391356.0	peptidyl-tRNA hydrolase domain containing 1			PTRHD1
ALG8	79053	91.044815	79053.0	ALG8, alpha-1,3-glucosyltransferase		This gene encodes a member of the ALG6/ALG8 glucosyltransferase family. The encoded protein catalyzes the addition of the second glucose residue to the lipid-linked oligosaccharide precursor for N-linked glycosylation of proteins. Mutations in this gene have been associated with congenital disorder of glycosylation type Ih (CDG-Ih). Alternatively spliced transcript variants encoding different isoforms have been identified.	ALG8
