query	_id	_score	entrezgene	name	notfound	summary	symbol
HIF3A	64344	94.935585	64344.0	hypoxia inducible factor 3 alpha subunit		The protein encoded by this gene is the alpha-3 subunit of one of several alpha/beta-subunit heterodimeric transcription factors that regulate many adaptive responses to low oxygen tension (hypoxia). The alpha-3 subunit lacks the transactivation domain found in factors containing either the alpha-1 or alpha-2 subunits. It is thought that factors containing the alpha-3 subunit are negative regulators of hypoxia-inducible gene expression. Multiple alternatively spliced transcript variants have been found for this gene.	HIF3A
CRAMP1L					True		
CLMN	79789	92.08045	79789.0	calmin			CLMN
IKBKB	3551	92.40298	3551.0	inhibitor of nuclear factor kappa B kinase subunit beta		The protein encoded by this gene phosphorylates the inhibitor in the inhibitor/NF-kappa-B complex, causing dissociation of the inhibitor and activation of NF-kappa-B. The encoded protein itself is found in a complex of proteins. Several transcript variants, some protein-coding and some not, have been found for this gene.	IKBKB
CAPRIN2	65981	95.14337	65981.0	caprin family member 2		The protein encoded by this gene may regulate the transport of mRNA. It may play a role in the differentiation of erythroblasts. Multiple transcript variants encoding different isoforms have been found for this gene.	CAPRIN2
STX16-NPEPL1	ENSG00000254995	116.889275		STX16-NPEPL1 readthrough (NMD candidate)			STX16-NPEPL1
ENTHD2					True		
RP11-347C12.1					True		
ZNF354B	117608	104.397026	117608.0	zinc finger protein 354B			ZNF354B
AHSA2	130872	94.25669	130872.0	activator of HSP90 ATPase homolog 2			AHSA2
ZNF783	100289678	101.2576	100289678.0	zinc finger family member 783			ZNF783
RNF112	7732	100.283905	7732.0	ring finger protein 112		This gene encodes a member of the RING finger protein family of transcription factors. The protein is primarily expressed in brain. The gene is located within the Smith-Magenis syndrome region on chromosome 17.	RNF112
DMPK	1760	96.72214	1760.0	dystrophia myotonica protein kinase		The protein encoded by this gene is a serine-threonine kinase that is closely related to other kinases that interact with members of the Rho family of small GTPases. Substrates for this enzyme include myogenin, the beta-subunit of the L-type calcium channels, and phospholemman. The 3' untranslated region of this gene contains 5-38 copies of a CTG trinucleotide repeat. Expansion of this unstable motif to 50-5,000 copies causes myotonic dystrophy type I, which increases in severity with increasing repeat element copy number. Repeat expansion is associated with condensation of local chromatin structure that disrupts the expression of genes in this region. Several alternatively spliced transcript variants of this gene have been described, but the full-length nature of some of these variants has not been determined.	DMPK
EP400NL	347918	116.89057	347918.0	EP400 N-terminal like			EP400NL
DMTF1	9988	95.14706	9988.0	cyclin D binding myb like transcription factor 1		This gene encodes a transcription factor that contains a cyclin D-binding domain, three central Myb-like repeats, and two flanking acidic transactivation domains at the N- and C-termini. The encoded protein is induced by the oncogenic Ras signaling pathway and functions as a tumor suppressor by activating the transcription of ARF and thus the ARF-p53 pathway to arrest cell growth or induce apoptosis. It also activates the transcription of aminopeptidase N and may play a role in hematopoietic cell differentiation. The transcriptional activity of this protein is regulated by binding of D-cyclins. This gene is hemizygously deleted in approximately 40% of human non-small-cell lung cancer and is a potential prognostic and gene-therapy target for non-small-cell lung cancer. Multiple transcript variants encoding different isoforms have been found for this gene.	DMTF1
TAF1C	9013	97.93799	9013.0	TATA-box binding protein associated factor, RNA polymerase I subunit C		Initiation of transcription by RNA polymerase I requires the formation of a complex composed of the TATA-binding protein (TBP) and three TBP-associated factors (TAFs) specific for RNA polymerase I. This complex, known as SL1, binds to the core promoter of ribosomal RNA genes to position the polymerase properly and acts as a channel for regulatory signals. This gene encodes the largest SL1-specific TAF. Multiple alternatively spliced transcript variants encoding different isoforms have been identified.	TAF1C
CCNL2	81669	94.68735	81669.0	cyclin L2		The protein encoded by this gene belongs to the cyclin family. Through its interaction with several proteins, such as RNA polymerase II, splicing factors, and cyclin-dependent kinases, this protein functions as a regulator of the pre-mRNA splicing process, as well as in inducing apoptosis by modulating the expression of apoptotic and antiapoptotic proteins. Alternatively spliced transcript variants encoding different isoforms have been described for this gene.	CCNL2
RP11-574K11.31					True		
CLCN6	1185	93.48468	1185.0	chloride voltage-gated channel 6		This gene encodes a member of the voltage-dependent chloride channel protein family. Members of this family can function as either chloride channels or antiporters. This protein is primarily localized to late endosomes and functions as a chloride/proton antiporter. Alternate splicing results in both coding and non-coding variants. Additional alternately spliced variants have been described but their full-length structure is unknown.	CLCN6
KCNAB3	9196	99.42558	9196.0	potassium voltage-gated channel subfamily A regulatory beta subunit 3		This gene encodes a member of the potassium channel, voltage-gated, shaker-related subfamily. The encoded protein is one of the beta subunits, which are auxiliary proteins associating with functional Kv-alpha subunits. The encoded protein forms a heterodimer with the potassium voltage-gated channel, shaker-related subfamily, member 5 gene product and regulates the activity of the alpha subunit.	KCNAB3
LEAP2	116842	99.02515	116842.0	liver enriched antimicrobial peptide 2		This gene encodes a cysteine-rich cationic antimicrobial peptide that is expressed predominantly in the liver. The mature peptide has activity against gram-positive bacteria and yeasts.	LEAP2
SGK494	124923	111.49751	124923.0	uncharacterized serine/threonine-protein kinase SgK494			SGK494
CENPT	80152	95.62866	80152.0	centromere protein T		The centromere is a specialized chromatin domain, present throughout the cell cycle, that acts as a platform on which the transient assembly of the kinetochore occurs during mitosis. All active centromeres are characterized by the presence of long arrays of nucleosomes in which CENPA (MIM 117139) replaces histone H3 (see MIM 601128). CENPT is an additional factor required for centromere assembly (Foltz et al., 2006 [PubMed 16622419]).	CENPT
ADCY4	196883	95.64971	196883.0	adenylate cyclase 4		This gene encodes a member of the family of adenylate cyclases, which are membrane-associated enzymes that catalyze the formation of the secondary messenger cyclic adenosine monophosphate (cAMP). Mouse studies show that adenylate cyclase 4, along with adenylate cyclases 2 and 3, is expressed in olfactory cilia, suggesting that several different adenylate cyclases may couple to olfactory receptors and that there may be multiple receptor-mediated mechanisms for the generation of cAMP signals. Alternative splicing results in transcript variants.	ADCY4
ROBO3	64221	96.99137	64221.0	roundabout guidance receptor 3		This gene is a member of the Roundabout (ROBO) gene family that controls neurite outgrowth, growth cone guidance, and axon fasciculation. ROBO proteins are a subfamily of the immunoglobulin transmembrane receptor superfamily. SLIT proteins 1-3, a family of secreted chemorepellants, are ligands for ROBO proteins and SLIT/ROBO interactions regulate myogenesis, leukocyte migration, kidney morphogenesis, angiogenesis, and vasculogenesis in addition to neurogenesis. This gene, ROBO3, has a putative extracellular domain with five immunoglobulin (Ig)-like loops and three fibronectin (Fn) type III motifs, a transmembrane segment, and a cytoplasmic tail with three conserved signaling motifs: CC0, CC2, and CC3 (CC for conserved cytoplasmic). Unlike other ROBO family members, ROBO3 lacks motif CC1. The ROBO3 gene regulates axonal navigation at the ventral midline of the neural tube. In mouse, loss of Robo3 results in a complete failure of commissural axons to cross the midline throughout the spinal cord and the hindbrain. Mutations ROBO3 result in horizontal gaze palsy with progressive scoliosis (HGPPS); an autosomal recessive disorder characterized by congenital absence of horizontal gaze, progressive scoliosis, and failure of the corticospinal and somatosensory axon tracts to cross the midline in the medulla. Alternative transcript variants have been described but have not been experimentally validated.	ROBO3
L3MBTL1	26013	94.91232	26013.0	l(3)mbt-like 1 (Drosophila)		This gene represents a polycomb group gene. The encoded protein functions to regulate gene activity, likely via chromatin modification. The encoded protein may also be necessary for mitosis. Alternatively spliced transcript variants encoding different isoforms have been identified.	L3MBTL1
PID1	55022	92.73966	55022.0	phosphotyrosine interaction domain containing 1			PID1
MYO15B	ENSG00000266714	102.98403		myosin XVB			MYO15B
PLAGL1	5325	97.01092	5325.0	PLAG1 like zinc finger 1		This gene encodes a C2H2 zinc finger protein that functions as a suppressor of cell growth. This gene is often deleted or methylated and silenced in cancer cells. In addition, overexpression of this gene during fetal development is thought to be the causal factor for transient neonatal diabetes mellitus (TNDM). Alternative splicing and the use of alternative promoters results in multiple transcript variants encoding two different protein isoforms. The P1 downstream promoter of this gene is imprinted, with preferential expression from the paternal allele in many tissues.	PLAGL1
LZTR1	8216	94.4721	8216.0	leucine zipper like transcription regulator 1		This gene encodes a member of the BTB-kelch superfamily. Initially described as a putative transcriptional regulator based on weak homology to members of the basic leucine zipper-like family, the encoded protein subsequently has been shown to localize exclusively to the Golgi network where it may help stabilize the Gogli complex. Deletion of this gene may be associated with DiGeorge syndrome.	LZTR1
EME2	197342	95.62466	197342.0	essential meiotic structure-specific endonuclease subunit 2		EME2 forms a heterodimer with MUS81 (MIM 606591) that functions as an XPF (MIM 278760)-type flap/fork endonuclease in DNA repair (Ciccia et al., 2007 [PubMed 17289582]).	EME2
TMEM120B	144404	94.07358	144404.0	transmembrane protein 120B			TMEM120B
DPY19L2	283417	102.3597	283417.0	dpy-19 like 2		The protein encoded by this gene belongs to the dpy-19 family. It is highly expressed in testis, and is required for sperm head elongation and acrosome formation during spermatogenesis. Mutations in this gene are associated with an infertility disorder, spermatogenic failure type 9 (SPGF9).	DPY19L2
GABBR1	2550	95.3786	2550.0	gamma-aminobutyric acid type B receptor subunit 1		This gene encodes a receptor for gamma-aminobutyric acid (GABA), which is the main inhibitory neurotransmitter in the mammalian central nervous system. This receptor functions as a heterodimer with GABA(B) receptor 2. Defects in this gene may underlie brain disorders such as schizophrenia and epilepsy. Alternative splicing generates multiple transcript variants, but the full-length nature of some of these variants has not been determined.	GABBR1
APOD	347	97.01221	347.0	apolipoprotein D		This gene encodes a component of high density lipoprotein that has no marked similarity to other apolipoprotein sequences. It has a high degree of homology to plasma retinol-binding protein and other members of the alpha 2 microglobulin protein superfamily of carrier proteins, also known as lipocalins. This glycoprotein is closely associated with the enzyme lecithin:cholesterol acyltransferase - an enzyme involved in lipoprotein metabolism.	APOD
SOX10	6663	95.90383	6663.0	SRY-box 10		This gene encodes a member of the SOX (SRY-related HMG-box) family of transcription factors involved in the regulation of embryonic development and in the determination of the cell fate. The encoded protein may act as a transcriptional activator after forming a protein complex with other proteins. This protein acts as a nucleocytoplasmic shuttle protein and is important for neural crest and peripheral nervous system development. Mutations in this gene are associated with Waardenburg-Shah and Waardenburg-Hirschsprung disease.	SOX10
PILRB	29990	108.355156	29990.0	paired immunoglobin-like type 2 receptor beta		The paired immunoglobin-like type 2 receptors consist of highly related activating and inhibitory receptors that are involved in the regulation of many aspects of the immune system. The paired immunoglobulin-like receptor genes are located in a tandem head-to-tail orientation on chromosome 7. This gene encodes the activating member of the receptor pair and contains a truncated cytoplasmic tail relative to its inhibitory counterpart (PILRA), that has a long cytoplasmic tail with immunoreceptor tyrosine-based inhibitory (ITIM) motifs. This gene is thought to have arisen from a duplication of the inhibitory PILRA gene and evolved to acquire its activating function.	PILRB
CHRD	8646	95.40366	8646.0	chordin		This gene encodes a secreted protein that dorsalizes early vertebrate embryonic tissues by binding to ventralizing TGF-beta-like bone morphogenetic proteins and sequestering them in latent complexes. The encoded protein may also have roles in organogenesis and during adulthood. It has been suggested that this gene could be a candidate gene for Cornelia de Lange syndrome. Reduced expression of this gene results in enhanced bone regeneration. Alternative splicing results in multiple transcript variants. Other alternative splice variants have been described but their full length sequence has not been determined.	CHRD
TMEM262	100130348	97.01092	100130348.0	transmembrane protein 262			TMEM262
KSR1	8844	91.79323	8844.0	kinase suppressor of ras 1			KSR1
PRSS53	339105	96.16463	339105.0	protease, serine 53			PRSS53
PARP6	56965	97.96239	56965.0	poly(ADP-ribose) polymerase family member 6			PARP6
KIAA0895L	653319	95.88235	653319.0	KIAA0895 like			KIAA0895L
ASIC3	9311	96.699326	9311.0	acid sensing ion channel subunit 3		This gene encodes a member of the degenerin/epithelial sodium channel (DEG/ENaC) superfamily. The members of this family are amiloride-sensitive sodium channels that contain intracellular N and C termini, two hydrophobic transmembrane regions, and a large extracellular loop, which has many cysteine residues with conserved spacing. The member encoded by this gene is an acid sensor and may play an important role in the detection of lasting pH changes. In addition, a heteromeric association between this member and acid-sensing (proton-gated) ion channel 2 has been observed as proton-gated channels sensitive to gadolinium. Alternatively spliced transcript variants have been described.	ASIC3
COL27A1	85301	92.40342	85301.0	collagen type XXVII alpha 1 chain		This gene encodes a member of the fibrillar collagen family, and plays a role during the calcification of cartilage and the transition of cartilage to bone. The encoded protein product is a preproprotein. It includes an N-terminal signal peptide, which is followed by an N-terminal propetide, mature peptide and a C-terminal propeptide. The N-terminal propeptide contains thrombospondin N-terminal-like and laminin G-like domains. The mature peptide is a major triple-helical region. The C-terminal propeptide, also known as COLFI domain, plays crucial roles in tissue growth and repair. Mutations in this gene cause Steel syndrome. Alternatively spliced transcript variants have been found, but the full-length nature of some variants has not been determined.	COL27A1
ABCA10	10349	103.657616	10349.0	ATP binding cassette subfamily A member 10		The membrane-associated protein encoded by this gene is a member of the superfamily of ATP-binding cassette (ABC) transporters. ABC proteins transport various molecules across extra- and intracellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, and White). This encoded protein is a member of the ABC1 subfamily. Members of the ABC1 subfamily comprise the only major ABC subfamily found exclusively in multicellular eukaryotes. This gene is clustered among 4 other ABC1 family members on 17q24, but neither the substrate nor the function of this gene is known.	ABCA10
JMJD7-PLA2G4B	8681	113.74886	8681.0	JMJD7-PLA2G4B readthrough		This locus represents naturally-occurring readthrough transcription between the neighboring jumonji domain containing 7 (JMJD7) and phospholipase A2, group IVB (cytosolic) (PLA2G4B) genes. Readthrough transcripts encode fusion proteins that share amino acid sequence with each individual gene product, including a partial JmjC domain and downstream C2 and phospholipase A2 domains. Alternatively spliced transcript variants have been observed.	JMJD7-PLA2G4B
MOK	5891	92.08045	5891.0	MOK protein kinase		This gene belongs to the MAP kinase superfamily. The gene was found to be regulated by caudal type transcription factor 2 (Cdx2) protein. The encoded protein, which is localized to epithelial cells in the intestinal crypt, may play a role in growth arrest and differentiation of cells of upper crypt and lower villus regions. Multiple alternatively spliced transcript variants encoding different isoforms have been observed for this gene.	MOK
