query	_id	_score	entrezgene	name	notfound	summary	symbol
BRI3BP	140707	93.655556	140707.0	BRI3 binding protein			BRI3BP
SLC6A8	6535	96.99137	6535.0	solute carrier family 6 member 8		The protein encoded by this gene is a plasma membrane protein whose function is to transport creatine into and out of cells. Defects in this gene can result in X-linked creatine deficiency syndrome. Multiple transcript variants encoding different isoforms have been found for this gene.	SLC6A8
CLSTN1	22883	93.46143	22883.0	calsyntenin 1		This gene is a member of the calsyntenin family, a subset of the cadherin superfamily. The encoded transmembrane protein, also known as alcadein-alpha, is thought to bind to kinesin-1 motors to mediate the axonal anterograde transport of certain types of vesicle. Amyloid precursor protein (APP) is trafficked via these vesicles and so this protein is being investigated to see how it might contribute to the mechanisms underlying Alzheimer's disease. Alternative splicing results in multiple transcript variants.	CLSTN1
SGPL1	8879	95.382164	8879.0	sphingosine-1-phosphate lyase 1			SGPL1
CERS3	204219	94.71092	204219.0	ceramide synthase 3		This gene is a member of the ceramide synthase family of genes. The ceramide synthase enzymes regulate sphingolipid synthesis by catalyzing the formation of ceramides from sphingoid base and acyl-coA substrates. This family member is involved in the synthesis of ceramides with ultra-long-chain acyl moieties (ULC-Cers), important to the epidermis in its role in creating a protective barrier from the environment. The protein encoded by this gene has also been implicated in modification of the lipid structures required for spermatogenesis. Mutations in this gene have been associated with male fertility defects, and epidermal defects, including ichthyosis. Alternative splicing results in multiple transcript variants encoding different isoforms.	CERS3
DSC2	1824	99.42267	1824.0	desmocollin 2		This gene encodes a member of the desmocollin protein subfamily. Desmocollins, along with desmogleins, are cadherin-like transmembrane glycoproteins that are major components of the desmosome. Desmosomes are cell-cell junctions that help resist shearing forces and are found in high concentrations in cells subject to mechanical stress. This gene is found in a cluster with other desmocollin family members on chromosome 18. Mutations in this gene are associated with arrhythmogenic right ventricular dysplasia-11, and reduced protein expression has been described in several types of cancer. Alternative splicing results in multiple transcript variants.	DSC2
DSC3	1825	97.963036	1825.0	desmocollin 3		The protein encoded by this gene is a calcium-dependent glycoprotein that is a member of the desmocollin subfamily of the cadherin superfamily. These desmosomal family members, along with the desmogleins, are found primarily in epithelial cells where they constitute the adhesive proteins of the desmosome cell-cell junction and are required for cell adhesion and desmosome formation. The desmosomal family members are arranged in two clusters on chromosome 18, occupying less than 650 kb combined. Mutations in this gene are a cause of hypotrichosis and recurrent skin vesicles disorder. The protein can act as an autoantigen in pemphigus diseases, and it is also considered to be a biomarker for some cancers. Alternative splicing of this gene results in multiple transcript variants.	DSC3
PERP	64065	94.707214	64065.0	PERP, TP53 apoptosis effector			PERP
GMPS	8833	94.707214	8833.0	guanine monophosphate synthase		In the de novo synthesis of purine nucleotides, IMP is the branch point metabolite at which point the pathway diverges to the synthesis of either guanine or adenine nucleotides. In the guanine nucleotide pathway, there are 2 enzymes involved in converting IMP to GMP, namely IMP dehydrogenase (IMPD1), which catalyzes the oxidation of IMP to XMP, and GMP synthetase, which catalyzes the amination of XMP to GMP.	GMPS
SUMO2	6613	95.647766	6613.0	small ubiquitin-like modifier 2		This gene encodes a protein that is a member of the SUMO (small ubiquitin-like modifier) protein family. It functions in a manner similar to ubiquitin in that it is bound to target proteins as part of a post-translational modification system. However, unlike ubiquitin which targets proteins for degradation, this protein is involved in a variety of cellular processes, such as nuclear transport, transcriptional regulation, apoptosis, and protein stability. It is not active until the last two amino acids of the carboxy-terminus have been cleaved off. Numerous pseudogenes have been reported for this gene. Alternate transcriptional splice variants, encoding different isoforms, have been characterized.	SUMO2
TRIM29	23650	95.164536	23650.0	tripartite motif containing 29		The protein encoded by this gene belongs to the TRIM protein family. It has multiple zinc finger motifs and a leucine zipper motif. It has been proposed to form homo- or heterodimers which are involved in nucleic acid binding. Thus, it may act as a transcriptional regulatory factor involved in carcinogenesis and/or differentiation. It may also function in the suppression of radiosensitivity since it is associated with ataxia telangiectasia phenotype.	TRIM29
PPP2R2C	5522	95.38554	5522.0	protein phosphatase 2 regulatory subunit Bgamma		The product of this gene belongs to the phosphatase 2 regulatory subunit B family. Protein phosphatase 2 is one of the four major Ser/Thr phosphatases, and it is implicated in the negative control of cell growth and division. It consists of a common heteromeric core enzyme, which is composed of a catalytic subunit and a constant regulatory subunit, that associates with a variety of regulatory subunits. The B regulatory subunit might modulate substrate selectivity and catalytic activity. This gene encodes a gamma isoform of the regulatory subunit B55 subfamily. Alternatively spliced transcript variants encoding different isoforms have been identified.	PPP2R2C
