query	_id	_score	entrezgene	name	notfound	summary	symbol
SFTPB	6439	99.424965	6439.0	surfactant protein B		This gene encodes the pulmonary-associated surfactant protein B (SPB), an amphipathic surfactant protein essential for lung function and homeostasis after birth. Pulmonary surfactant is a surface-active lipoprotein complex composed of 90% lipids and 10% proteins which include plasma proteins and apolipoproteins SPA, SPB, SPC and SPD. The surfactant is secreted by the alveolar cells of the lung and maintains the stability of pulmonary tissue by reducing the surface tension of fluids that coat the lung. The SPB enhances the rate of spreading and increases the stability of surfactant monolayers in vitro. Multiple mutations in this gene have been identified, which cause pulmonary surfactant metabolism dysfunction type 1, also called pulmonary alveolar proteinosis due to surfactant protein B deficiency, and are associated with fatal respiratory distress in the neonatal period. Alternatively spliced transcript variants encoding the same protein have been identified.	SFTPB
FAM3B	54097	95.62822	54097.0	family with sequence similarity 3 member B			FAM3B
RIC3	79608	94.07118	79608.0	RIC3 acetylcholine receptor chaperone		This gene encodes a member of the resistance to inhibitors of cholinesterase 3-like family which functions as a chaperone of specific 5-hydroxytryptamine type 3 receptor and nicotinic acetylcholine receptor subtypes. The encoded protein influences the folding and assembly of these receptor subunits in the endoplasmic reticulum and expression on the cell surface. This protein contains an N-terminal transmembrane domain, a proline-rich spacer, and a cytosolic C-terminal coiled-coil domain. Alternative splicing results in multiple transcript variants.	RIC3
HEPACAM2	253012	94.68811	253012.0	HEPACAM family member 2		This gene encodes a protein related to the immunoglobulin superfamily that plays a role in mitosis. Knockdown of this gene results in prometaphase arrest, abnormal nuclear morphology and apoptosis. Poly(ADP-ribosylation) of the encoded protein promotes its translocation to centrosomes, which may stimulate centrosome maturation. A chromosomal deletion including this gene may be associated with myeloid leukemia and myelodysplastic syndrome in human patients.	HEPACAM2
TNNC1	7134	96.14552	7134.0	troponin C1, slow skeletal and cardiac type		Troponin is a central regulatory protein of striated muscle contraction, and together with tropomyosin, is located on the actin filament. Troponin consists of 3 subunits: TnI, which is the inhibitor of actomyosin ATPase; TnT, which contains the binding site for tropomyosin; and TnC, the protein encoded by this gene. The binding of calcium to TnC abolishes the inhibitory action of TnI, thus allowing the interaction of actin with myosin, the hydrolysis of ATP, and the generation of tension. Mutations in this gene are associated with cardiomyopathy dilated type 1Z.	TNNC1
RAPGEF3	10411	95.62822	10411.0	Rap guanine nucleotide exchange factor 3			RAPGEF3
FOXI1	2299	97.29501	2299.0	forkhead box I1		This gene belongs to the forkhead family of transcription factors, which is characterized by a distinct forkhead domain. This gene may play an important role in the development of the cochlea and vestibulum, as well as in embryogenesis. The encoded protein has been found to be required for the transcription of four subunits of a proton pump found in the inner ear, the kidney, and the epididymis. Mutations in this gene have been associated with deafness, autosomal recessive 4.	FOXI1
PLIN5	440503	99.027435	440503.0	perilipin 5		Members of the perilipin family, such as PLIN5, coat intracellular lipid storage droplets and protect them from lipolytic degradation (Dalen et al., 2007 [PubMed 17234449]).	PLIN5
CLDN8	9073	97.963036	9073.0	claudin 8		This gene encodes a member of the claudin family. Claudins are integral membrane proteins and components of tight junction strands. Tight junction strands serve as a physical barrier to prevent solutes and water from passing freely through the paracellular space between epithelial or endothelial cell sheets, and also play critical roles in maintaining cell polarity and signal transductions. This protein plays important roles in the paracellular cation barrier of the distal renal tubule, and in the paracellular barrier to prevent sodium back-leakage in distal colon. Differential expression of this gene has been observed in colorectal carcinoma and renal cell tumors, and along with claudin-7, is an immunohistochemical marker for the differential diagnosis of chromophobe renal cell carcinoma and renal oncocytoma.	CLDN8
PTGER1	5731	97.316826	5731.0	prostaglandin E receptor 1		The protein encoded by this gene is a member of the G protein-coupled receptor family. This protein is one of four receptors identified for prostaglandin E2 (PGE2). Through a phosphatidylinositol-calcium second messenger system, G-Q proteins mediate this receptor's activity. Knockout studies in mice suggested a role of this receptor in mediating algesia and in regulation of blood pressure. Studies in mice also suggested that this gene may mediate adrenocorticotropic hormone response to bacterial endotoxin.	PTGER1
ESRP1	54845	95.901886	54845.0	epithelial splicing regulatory protein 1		ESPR1 is an epithelial cell-type-specific splicing regulator (Warzecha et al., 2009 [PubMed 19285943]).	ESRP1
TRPV6	55503	101.27749	55503.0	transient receptor potential cation channel subfamily V member 6		This gene encodes a member of a family of multipass membrane proteins that functions as calcium channels. The encoded protein contains N-terminal ankyrin repeats, which are required for channel assembly and regulation. Translation initiation for this protein occurs at a non-AUG start codon that is decoded as methionine. This gene is situated next to a closely related gene for transient receptor potential cation channel subfamily V member 5 (TRPV5). This locus has experienced positive selection in non-African populations, resulting in several non-synonymous codon differences among individuals of different genetic backgrounds.	TRPV6
AQP5	362	94.257454	362.0	aquaporin 5		Aquaporin 5 (AQP5) is a water channel protein.  Aquaporins are a family of small integral membrane proteins related to the major intrinsic protein (MIP or AQP0). Aquaporin 5 plays a role in the generation of saliva, tears and pulmonary secretions. AQP0, AQP2, AQP5, and AQP6 are closely related and all map to 12q13.	AQP5
NDOR1	27158	93.48293	27158.0	NADPH dependent diflavin oxidoreductase 1		This gene encodes an NADPH-dependent diflavin reductase that contains both flavin mononucleotide (FMN) and flavin adenine dinucleotide (FAD) binding domains. The encoded protein catalyzes the transfer of electrons from NADPH through FAD and FMN cofactors to potential redox partners. Alternative splicing results in multiple transcript variants.	NDOR1
PIK3C2G	5288	93.08876	5288.0	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma		The protein encoded by this gene belongs to the phosphoinositide 3-kinase (PI3K) family. PI3-kinases play roles in signaling pathways involved in cell proliferation, oncogenic transformation, cell survival, cell migration, and intracellular protein trafficking. This protein contains a lipid kinase catalytic domain as well as a C-terminal C2 domain, a characteristic of class II PI3-kinases. C2 domains act as calcium-dependent phospholipid binding motifs that mediate translocation of proteins to membranes, and may also mediate protein-protein interactions. This gene may play a role in several diseases, including type II diabetes. Alternative splicing results in multiple transcript variants.	PIK3C2G
PROM2	150696	95.16322	150696.0	prominin 2		This gene encodes a member of the prominin family of pentaspan membrane glycoproteins. The encoded protein localizes to basal epithelial cells and may be involved in the organization of plasma membrane microdomains. Alternative splicing results in multiple transcript variants.	PROM2
SMIM22	440335	96.16463	440335.0	small integral membrane protein 22			SMIM22
SLC25A29	123096	96.14507	123096.0	solute carrier family 25 member 29		This gene encodes a nuclear-encoded mitochondrial protein that is a member of the large family of solute carrier family 25 (SLC25) mitochondrial transporters. The members of this superfamily are involved in numerous metabolic pathways and cell functions. This gene product was previously reported to be a mitochondrial carnitine-acylcarnitine-like (CACL) translocase (PMID:128829710) or an ornithine transporter (designated ORNT3, PMID:19287344), however, a recent study characterized the main role of this protein as a mitochondrial transporter of basic amino acids, with a preference for arginine and lysine (PMID:24652292). Alternatively spliced transcript variants have been found for this gene.	SLC25A29
GATA3	2625	95.630974	2625.0	GATA binding protein 3		This gene encodes a protein which belongs to the GATA family of transcription factors. The protein contains two GATA-type zinc fingers and is an important regulator of T-cell development and plays an important role in endothelial cell biology. Defects in this gene are the cause of hypoparathyroidism with sensorineural deafness and renal dysplasia.	GATA3
BMP7	655	94.25345	655.0	bone morphogenetic protein 7		This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate each subunit of the disulfide-linked homodimer, which plays a role in bone, kidney and brown adipose tissue development. Additionally, this protein induces ectopic bone formation and may promote fracture healing in human patients.	BMP7
PRRG2	5639	99.86449	5639.0	proline rich and Gla domain 2		The protein encoded by this gene is a single-pass transmembrane protein containing an N-terminal gamma-carboxyglutamic acid (Gla) domain and tandem Pro/Leu-Pro-Xaa-Tyr (PY) motifs at its C-terminal end. The Gla domain is exposed on the cell surface while the PY motifs are cytoplasmic. The PY motifs of the encoded protein have been shown to interact with YAP1, a WW domain-containing protein. Therefore, it is thought that the encoded protein may be part of a signal transduction pathway. Two transcript variants encoding different isoforms have been found for this gene.	PRRG2
INPP5J	27124	94.70917	27124.0	inositol polyphosphate-5-phosphatase J			INPP5J
PRSS22	64063	103.00684	64063.0	protease, serine 22		This gene encodes a member of the trypsin family of serine proteases. The enzyme is expressed in the airways in a developmentally regulated manner. The gene is part of a cluster of serine protease genes on chromosome 16.	PRSS22
PRR15	222171	106.12563	222171.0	proline rich 15			PRR15
SCN3A	6328	98.646255	6328.0	sodium voltage-gated channel alpha subunit 3		Voltage-gated sodium channels are transmembrane glycoprotein complexes composed of a large alpha subunit with 24 transmembrane domains and one or more regulatory beta subunits. They are responsible for the generation and propagation of action potentials in neurons and muscle. This gene encodes one member of the sodium channel alpha subunit gene family, and is found in a cluster of five alpha subunit genes on chromosome 2. Multiple transcript variants encoding different isoforms have been found for this gene.	SCN3A
ZACN	353174	108.37874	353174.0	zinc activated ion channel		LGICZ1 is a zinc-activated ligand-gated ion channel that defines a new subgroup of the cysteine-loop superfamily of ligand-gated ion channels (Davies et al., 2003 [PubMed 12381728]).	ZACN
