	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
SERPINA3	1475.36725143	-5.46299610956	0.949975092099	-5.75067299658	8.88888952293e-09	0.000163271122757	ENSG00000273259.2
SHCBP1L	111.915874749	5.43584569696	1.08433841345	5.01305277905	5.35731941577e-07	0.00492016215144	ENSG00000157060.14
FOXL2NB	251.409898333	-4.69378228948	0.986356225265	-4.7587090437	1.94835043868e-06	0.0119291002859	ENSG00000206262.8
IQCA1	282.014919545	-3.84771021017	0.843435367056	-4.5619502815	5.06806498046e-06	0.0232725543903	ENSG00000132321.16
CLDN8	71.7322425188	-5.01729695115	1.14294063972	-4.38981411353	1.13447596082e-05	0.0358817270745	ENSG00000156284.5
TDRD5	100.266582304	4.33947699216	0.997804659981	4.34902457986	1.36744386717e-05	0.0358817270745	ENSG00000162782.15
REG1A	1120.05348261	-5.07287176286	1.15960318551	-4.37466180348	1.21620885041e-05	0.0358817270745	ENSG00000115386.5
PKIA	384.411735659	-3.33046769277	0.773214765797	-4.30729965347	1.65259663835e-05	0.0379436188166	ENSG00000171033.12
TGM3	639.6982937	4.5230964889	1.07294074203	4.21560698716	2.49107258972e-05	0.0508400236977	ENSG00000125780.11
FOXL2	639.497898312	-3.59022439616	0.858130278131	-4.18377545654	2.86707311222e-05	0.0526623989253	ENSG00000183770.5
SDR42E1	445.67958898	-3.10519093677	0.763549473359	-4.0667842034	4.76663445978e-05	0.0625382441124	ENSG00000184860.9
LGR5	53.1921374639	-3.8079220652	0.931471374672	-4.08807202105	4.34973124665e-05	0.0625382441124	ENSG00000139292.12
BPIFB2	102.885768933	-4.71477538847	1.15904421794	-4.0678132167	4.74563963892e-05	0.0625382441124	ENSG00000078898.6
CXCL5	3053.3426853	-4.47508044387	1.09913568416	-4.0714540601	4.67205773757e-05	0.0625382441124	ENSG00000163735.6
CALB1	209.568229546	-4.07428051426	1.03541051013	-3.93494220349	8.32167193801e-05	0.0955327938483	ENSG00000104327.7
CLPSL1	107.378349241	4.28048344986	1.08626203883	3.94056249491	8.1290768608e-05	0.0955327938483	ENSG00000204140.9
HOXC10	431.853949755	3.33264149672	0.896756188355	3.71632952189	0.000202137919743	0.21840407705	ENSG00000180818.4
BAALC	383.330959138	-3.15231241466	0.852176882793	-3.69912922812	0.000216340433297	0.220596800379	ENSG00000164929.16
C1orf110	47.820133327	-4.19322480546	1.13773970083	-3.68557483087	0.000228187021298	0.220596800379	ENSG00000185860.13
MPPED2	416.484621309	-2.68172936123	0.733447189305	-3.65633599847	0.000255845965318	0.234968934548	ENSG00000066382.16
PDX1	29.3159728769	4.34362091426	1.19483380857	3.63533479143	0.000277619862065	0.242824839353	ENSG00000139515.5
