	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
NBPF19	693.53566198	4.49914793602	0.624783309689	7.20113336295	5.97141054366e-13	1.1653207676e-08	ENSG00000271383.6
RBMY1B	1.65875325261	-5.21629512259	0.83617370045	-6.23829130213	4.42376299309e-10	4.31648674051e-06	ENSG00000242875.6
CR2	161.540981136	-7.27403240355	1.23373097206	-5.89596319479	3.72502003561e-09	2.42312553316e-05	ENSG00000117322.16
RBMY1F	0.0292214241963	-2.23164220731	0.39617695945	-5.63294294146	1.77160085461e-08	8.64319766943e-05	ENSG00000169800.13
CST2	964.560880326	-6.75028378324	1.24186844325	-5.43558685297	5.46163730869e-08	0.000213167704158	ENSG00000170369.3
RBMY1A1	1.55748988508	-3.31377376205	0.616162539986	-5.37808377985	7.52827851832e-08	0.000244857258808	ENSG00000234414.7
CLEC17A	10.5809917251	-5.25925447947	1.03926451915	-5.06055425023	4.18039490941e-07	0.00116543438082	ENSG00000187912.11
TSPAN6	1615.94764888	2.64315016502	0.540150096071	4.8933623899	9.91276337085e-07	0.00241809471478	ENSG00000000003.14
LRMP	108.211789654	-4.54836830659	0.958581670493	-4.744893885	2.08615668353e-06	0.00452348307545	ENSG00000118308.14
TCL1A	70.1404364551	-5.79349781061	1.23244317422	-4.70082347956	2.59114434277e-06	0.00505661818492	ENSG00000100721.10
FCER2	39.3584020812	-5.7359491013	1.2400150021	-4.62570944029	3.73318346876e-06	0.00662300685389	ENSG00000104921.14
FCAMR	14.8395033405	-5.54804681926	1.20640493431	-4.59882636539	4.24877707889e-06	0.00690957372454	ENSG00000162897.14
FAM129C	34.2759244575	-5.05439954152	1.11508202372	-4.53276031181	5.82178634449e-06	0.00873939696252	ENSG00000167483.17
BANK1	53.1006671152	-5.28527099739	1.19228097415	-4.43290726931	9.2970859264e-06	0.0129594737038	ENSG00000153064.11
MS4A1	141.85232971	-5.50095587388	1.24997995479	-4.40083527163	1.07834968175e-05	0.0140293293595	ENSG00000156738.17
STAP1	18.9882595897	-5.00097597715	1.16738056314	-4.28392945288	1.83621156361e-05	0.0223960429149	ENSG00000035720.7
TLR10	30.2245363712	-4.65438738784	1.12075440949	-4.15290571103	3.28280026638e-05	0.037684615999	ENSG00000174123.10
FAM177B	3.33205231996	-5.13451283448	1.24389966885	-4.12775480454	3.66322416106e-05	0.0397154552795	ENSG00000197520.10
SHISA3	3.90515877381	-5.08314518431	1.24012310948	-4.09890368581	4.15111719525e-05	0.0426363431922	ENSG00000178343.4
PLAC8	55.808841887	-4.52649929589	1.11910150374	-4.0447620531	5.23762933716e-05	0.0511061682574	ENSG00000145287.10
PAX5	54.5621197483	-4.94315343865	1.22976052695	-4.01960652528	5.82954193116e-05	0.0541731003746	ENSG00000196092.12
IRX5	398.141456421	3.02288854673	0.758950312629	3.98298610123	6.80547370339e-05	0.0597680112452	ENSG00000176842.14
VPREB3	31.2072275888	-4.7881132513	1.20462046837	-3.97478988364	7.04414173015e-05	0.0597680112452	ENSG00000128218.7
FAM151A	5.02432997621	-4.84100204768	1.22260597091	-3.95957664437	7.50827455184e-05	0.0610516574496	ENSG00000162391.11
CNR2	13.3628884383	-4.83024877038	1.23396968025	-3.9143982609	9.06299409938e-05	0.0707457319397	ENSG00000188822.7
RASGRP2	150.097944051	-3.6719862902	0.942220392065	-3.89716283061	9.73261844444e-05	0.0730507880551	ENSG00000068831.18
TREML2	10.8700319317	-4.32904081355	1.11787585933	-3.87255953101	0.000107698358884	0.0778419805047	ENSG00000112195.8
CCDC149	841.053813713	2.87409612119	0.75827663525	3.79030025136	0.000150465292345	0.104868935004	ENSG00000181982.17
RBMY1E	0.20263747929	-1.54870877131	0.409833100354	-3.77887674267	0.000157537372926	0.106011787333	ENSG00000242389.7
C7	113.056676384	-4.69734976533	1.24875294983	-3.7616325679	0.000168807909754	0.106561934951	ENSG00000112936.18
GCSAM	41.3617673073	-3.59738872909	0.956513158316	-3.76094013743	0.000169275940737	0.106561934951	ENSG00000174500.12
TCL1B	1.94707931563	-3.55573633916	0.95214065203	-3.73446541913	0.000188114335459	0.108593051657	ENSG00000213231.12
RAB40A	48.6029590508	3.685485715	0.986197704418	3.73706580181	0.000186180212746	0.108593051657	ENSG00000172476.3
PLA2G2D	247.910269863	-4.66292546253	1.25155115512	-3.72571703797	0.000194760789546	0.108593051657	ENSG00000117215.14
CD19	58.0676802667	-4.63826803744	1.24298696235	-3.73155003064	0.000190305204426	0.108593051657	ENSG00000177455.11
MFAP2	2398.99894595	3.75019834914	1.01598350193	3.6912000461	0.000223198503621	0.120992188838	ENSG00000117122.13
PASD1	36.6163007009	-3.32507239418	0.908296999001	-3.66077659382	0.000251451941162	0.125822682866	ENSG00000166049.10
IRX3	814.064675043	3.23554655744	0.881174024965	3.67185875409	0.000240792760206	0.125822682866	ENSG00000177508.11
CR1	59.2990745936	-4.03731861243	1.10123990733	-3.66615719748	0.000246222603468	0.125822682866	ENSG00000203710.10
CCR9	1.41000234891	-4.40349190288	1.2096788279	-3.64021573438	0.00027240970466	0.132901884661	ENSG00000173585.15
TNFRSF13C	180.669106868	-3.57760127367	0.988376927501	-3.61967299532	0.000294975550572	0.140401167547	ENSG00000159958.4
MDS2	1.28700636429	-4.3504091604	1.21136618523	-3.59132458329	0.000329001584534	0.152868236243	ENSG00000197880.8
RP11-552F3.12	25.6827599337	3.93934421667	1.11042386593	3.54760406143	0.00038875214695	0.176430189482	ENSG00000267426.5
P2RX2	1.91593551898	-4.42238582055	1.24973356918	-3.53866290354	0.000402159054646	0.178366680714	ENSG00000187848.12
MAGED2	21870.3699901	2.11563616098	0.606945382729	3.48571094069	0.000490831070917	0.212857074421	ENSG00000102316.16
FAM216B	4.20444085688	-4.32236423817	1.2509915309	-3.4551506796	0.000549985361856	0.233325311666	ENSG00000179813.6
FCRL1	20.0850654334	-4.23545251879	1.2282313997	-3.44841576254	0.000563885327205	0.234132386392	ENSG00000163534.14
GREB1	4249.8824487	3.0196129327	0.877802412531	3.43996882395	0.00058178119831	0.236530418438	ENSG00000196208.13
CCL21	991.932473482	-4.23919497925	1.23580282717	-3.43031662174	0.000602877319327	0.238807587916	ENSG00000137077.7
